# k_modes P_R(k) P_S(k) P_RS(k) 
8.0294327916731644e+08 6.1868842926815712e-10 7.1755219836208105e-48 6.5924300230088001e-29
8.9263628793330002e+08 6.1399711568528669e-10 1.0404274426770293e-47 7.9544622738955368e-29
9.9234847990963161e+08 6.0933114184891898e-10 1.5200720948363920e-47 9.6121770657317725e-29
1.1031990508238668e+09 6.0468938272223355e-10 2.2074105505061400e-47 1.1553082682358594e-28
1.2264322164825771e+09 6.0007120251952106e-10 3.2182327386056561e-47 1.3887926505670907e-28
1.3634311781750312e+09 5.9547535715289376e-10 4.6685724559008355e-47 1.6627902710308596e-28
1.5157336480863407e+09 5.9090143904935327e-10 6.7707058663422888e-47 1.9880261711539422e-28
1.6850491089812756e+09 5.8634251832722017e-10 9.8495522034314188e-47 2.3774088152812001e-28
1.8732780018860219e+09 5.8179654372836874e-10 1.4317509019042189e-46 2.8389979277330395e-28
2.0825330571354256e+09 5.7727103336398592e-10 2.0635844373758836e-46 3.3744919183417014e-28
2.3151630082109308e+09 5.7276558103624931e-10 2.9852826241283728e-46 4.0141212566166765e-28
2.5737789545396543e+09 5.6827981647104717e-10 4.2917435829687549e-46 4.7588096523532265e-28
2.8612836691573915e+09 5.6381335033439621e-10 6.1712193577615059e-46 5.6383671267755477e-28
3.1809041801925454e+09 5.5936604114290516e-10 8.8487756248459372e-46 6.6686660476090675e-28
3.5362279918740335e+09 5.5493805204445076e-10 1.2723993681060214e-45 7.8913292952606354e-28
3.9312433516172652e+09 5.5052872707116044e-10 1.8226059193919099e-45 9.3180309716909935e-28
4.3703840151563978e+09 5.4613800531767700e-10 2.5978348077092243e-45 1.0974664791968202e-27
4.8585790121786652e+09 5.4176605077823040e-10 3.6983344755310855e-45 1.2913521474081208e-27
5.4013079710429659e+09 5.3741255021250476e-10 5.2610238874516085e-45 1.5180626610447802e-27
6.0046626235620556e+09 5.3307751924041824e-10 7.4719872088275707e-45 1.7825922434628315e-27
6.6754151801940413e+09 5.2876095352447104e-10 1.0552167879434127e-44 2.0876183925244067e-27
7.4210943431040783e+09 5.2446262176534793e-10 1.4925713348560817e-44 2.4446709516600559e-27
8.2500698102871399e+09 5.2018268647273751e-10 2.1036961109210229e-44 2.8575253061572072e-27
9.1716462192477379e+09 5.1592088645730811e-10 2.9592544205403640e-44 3.3356481901765914e-27
1.0196167584685394e+10 5.1167077273936790e-10 4.1513319292518151e-44 3.8875157381418885e-27
1.1335133402421640e+10 5.0743328826193032e-10 5.8091230226673939e-44 4.5237736188433807e-27
1.2601327722749445e+10 5.0321381312454332e-10 8.1308986511603144e-44 5.2609375231243811e-27
1.4008962641957829e+10 4.9901248301952150e-10 1.1342763764599557e-43 6.1068148571900399e-27
1.5573837822618792e+10 4.9482941125251409e-10 1.5801664399780980e-43 7.0796157490636020e-27
1.7313517833133057e+10 4.9066463205500138e-10 2.1949248176914134e-43 8.1932071489135592e-27
1.9247529297040741e+10 4.8651783088764167e-10 3.0445094431368690e-43 9.4687071291707405e-27
2.1397580064952248e+10 4.8238913218273492e-10 4.2117505357342399e-43 1.0923902464263455e-26
2.3787802869141979e+10 4.7827837879219393e-10 5.8174354390562756e-43 1.2582981702653757e-26
2.6445026195649014e+10 4.7418582071003104e-10 8.0187417693741659e-43 1.4471141413918418e-26
2.9399075414222462e+10 4.7011156614060336e-10 1.1015394013635871e-42 1.6609269978353659e-26
3.2683107546073956e+10 4.6605513505304397e-10 1.5131229096831792e-42 1.9035696488602951e-26
3.6333983426957626e+10 4.6201669340450083e-10 2.0699924978270204e-42 2.1768442480403739e-26
4.0392681442833611e+10 4.5799655265614215e-10 2.8316675917431787e-42 2.4849332866901037e-26
4.4904757481991440e+10 4.5399429625934252e-10 3.8632586756948881e-42 2.8304279359803393e-26
4.9920856266258560e+10 4.5001011929634609e-10 5.2565495440897743e-42 3.2167421395847342e-26
5.5497279800606255e+10 4.4604375025426922e-10 7.1336317035647411e-42 3.6469111818756400e-26
6.1696619321582275e+10 4.4208835599207714e-10 9.6713335156161170e-42 4.1248024920698460e-26
6.8588457837724022e+10 4.3814727432620457e-10 1.3076628433739836e-41 4.6527712278069653e-26
7.6250151147448273e+10 4.3422429832870541e-10 1.7636642328383474e-41 5.2325656506599229e-26
8.4767696100770599e+10 4.3031911332845498e-10 2.3760646566797201e-41 5.8659767599815301e-26
9.4236695850445740e+10 4.2643258341352960e-10 3.1921626824855513e-41 6.5533051526909996e-26
1.0476343292676427e+11 4.2256344332261077e-10 4.2771322222690235e-41 7.2967128631921826e-26
1.1646606218047665e+11 4.1871242131602783e-10 5.7211854932998411e-41 8.0890170972542350e-26
1.2947593698374571e+11 4.1487965938970139e-10 7.6320079353083884e-41 8.9269531875063098e-26
1.4393908357476056e+11 4.1106476725775500e-10 1.0167133656915764e-40 9.7947601210677024e-26
1.6001784009443298e+11 4.0726780980890840e-10 1.3504731221102447e-40 1.0692318646512066e-25
1.7789267871215930e+11 4.0348909916995764e-10 1.7900465853167841e-40 1.1596386048161102e-25
1.9776423129266129e+11 3.9972817675928300e-10 2.3679746598817558e-40 1.2463777932571054e-25
2.1985554134052231e+11 3.9598516875578836e-10 3.1256985663185861e-40 1.3279318445175148e-25
2.4441456749882761e+11 3.9226020442821459e-10 4.1172982265072113e-40 1.3998579668961180e-25
2.7171696670184567e+11 3.8855306400045224e-10 5.4117110681969218e-40 1.4557725676947233e-25
3.0206918822056732e+11 3.8486420069774830e-10 7.1006542586823377e-40 1.4865234235096787e-25
3.3581191332949152e+11 3.8119231267995342e-10 9.2999644511200694e-40 1.4861799065080913e-25
3.7332387920237439e+11 3.7753149797410724e-10 1.2161486290677345e-39 1.4411320744741438e-25
4.1502612995733978e+11 3.7388656969067872e-10 1.5880565806505956e-39 1.3322049195638052e-25
4.6138674256621503e+11 3.7025983695754645e-10 2.0713180097599112e-39 1.1434530305002988e-25
5.1292608067290900e+11 3.6665119111228138e-10 2.6996169314438088e-39 8.5148996947849555e-26
5.7022263529106946e+11 3.6306052056731466e-10 3.5171812513866376e-39 4.3681551718657071e-26
6.3391951793857800e+11 3.5948728651947239e-10 4.5828633168735282e-39 -1.5468112061434410e-26
7.0473167908943140e+11 3.5593216550392309e-10 5.9755300077000010e-39 -9.4573195368175811e-26
7.8345393296493311e+11 3.5239490724093908e-10 7.8013600016102137e-39 -1.9990657723389221e-25
8.7096987873639331e+11 3.4887611051882131e-10 1.0202694668060115e-38 -3.3926656351776564e-25
9.6826181827342725e+11 3.4537444752913535e-10 1.3384139704912813e-38 -5.1475709499831068e-25
1.0764217817570649e+12 3.4189096904904181e-10 1.7611542236906948e-38 -7.3891189634376824e-25
1.1966637849121968e+12 3.3842541716066145e-10 2.3294054989773056e-38 -1.0257513001375472e-24
1.3303374554376877e+12 3.3497801538989542e-10 3.0972912802855523e-38 -1.3849186335028009e-24
1.4789431815806670e+12 3.3154980858544344e-10 4.1447969366339841e-38 -1.8350238930333534e-24
1.6441489528867998e+12 3.2813746704450318e-10 5.5824054207055828e-38 -2.3860724198336721e-24
1.8278090821512173e+12 3.2474378134215642e-10 7.5770617315882299e-38 -3.0686549692177650e-24
2.0319850187104485e+12 3.2136616469565060e-10 1.0362021162747739e-37 -3.9041616452436375e-24
2.2589684866891040e+12 3.1800033786086524e-10 1.4287560525268963e-37 -4.9258224188624872e-24
2.5113072079108530e+12 3.1465147917484176e-10 1.9852667884313631e-37 -6.1681144045891323e-24
2.7918334981948003e+12 3.1132198046394404e-10 2.7772953328765868e-37 -7.6678913623351626e-24
3.1036960580090454e+12 3.0800889192043097e-10 3.9150175550019722e-37 -9.4865654479818328e-24
3.4503953143084863e+12 3.0471412371858189e-10 5.5507950246800064e-37 -1.1672083668829803e-23
3.8358227102427690e+12 3.0143737271048663e-10 7.9142663341684979e-37 -1.4299157776276158e-23
4.2643043837320093e+12 2.9817747115361922e-10 1.1325747575243982e-36 -1.7434082965374378e-23
4.7406497251707695e+12 2.9493704019659903e-10 1.6264871985003415e-36 -2.1175775390621241e-23
5.2702053592837666e+12 2.9171390555928622e-10 2.3429013525963753e-36 -2.5635213244862213e-23
5.8589151570405430e+12 2.8850864905464971e-10 3.3813265136089901e-36 -3.0931699798706577e-23
6.5133869512183105e+12 2.8532126057740958e-10 4.8800602247305195e-36 -3.7182429936027975e-23
7.2409667044453223e+12 2.8215144151532597e-10 7.0501122971665169e-36 -4.4578342514990006e-23
8.0498209622075342e+12 2.7900139428818795e-10 1.0190863659033782e-35 -5.3312324949874744e-23
8.9490285162911348e+12 2.7586759215660453e-10 1.4703817966923285e-35 -6.3546091857320058e-23
9.9486823075167148e+12 2.7274894953536163e-10 2.1198012275757352e-35 -7.5555486096802991e-23
1.1060002711547617e+13 2.6965097303975612e-10 3.0499384105076838e-35 -8.9582427448782911e-23
1.2295463479321090e+13 2.6656688922067033e-10 4.3862361747570269e-35 -1.0600575268975942e-22
1.3668931745692643e+13 2.6349826612627986e-10 6.2907993726809775e-35 -1.2508998738704492e-22
1.5195823677784547e+13 2.6044527739672275e-10 8.9994341473603271e-35 -1.4723487612962662e-22
1.6893277510079361e+13 2.5741292209549517e-10 1.2850898692545738e-34 -1.7291397637379577e-22
1.8780345908446348e+13 2.5439635651054504e-10 1.8286008254891417e-34 -2.0251508832360615e-22
2.0878209822247672e+13 2.5139879515453542e-10 2.5991432729174094e-34 -2.3673259089309728e-22
2.3210416224855555e+13 2.4841765954738148e-10 3.6801054698005270e-34 -2.7595785073508749e-22
2.5803142411040133e+13 2.4545302409719812e-10 5.1999504757221758e-34 -3.2098990977488021e-22
2.8685489817775418e+13 2.4250932684615434e-10 7.3251408759846163e-34 -3.7238952235749090e-22
3.1889810666379512e+13 2.3958075221639116e-10 1.0288081450110186e-33 -4.3094100001458963e-22
3.5452071092310539e+13 2.3667248084445665e-10 1.4403478150740047e-33 -4.9734750310711354e-22
3.9412254838480750e+13 2.3377938659887611e-10 2.0114381010922965e-33 -5.7253312546071896e-22
4.3814812043244742e+13 2.3090722474027788e-10 2.8011682650335504e-33 -6.5728805462041685e-22
4.8709158160383023e+13 2.2805132350022432e-10 3.8884256868527754e-33 -7.5238296684362324e-22
5.4150228611080102e+13 2.2521425140898934e-10 5.3803414614588689e-33 -8.5858112508607490e-22
6.0199095393463805e+13 2.2239113123806142e-10 7.4244174446872102e-33 -9.7679903610317746e-22
6.6923652570690430e+13 2.1958949436662146e-10 1.0215732007277395e-32 -1.1075541034707080e-21
7.4399378331667281e+13 2.1679862512238692e-10 1.4011161300973575e-32 -1.2513293399604086e-21
8.2710182177994406e+13 2.1402553217721754e-10 1.9155271950063071e-32 -1.4083895856078294e-21
9.1949346746157375e+13 2.1127349729467400e-10 2.6119434921057574e-32 -1.5784116371174880e-21
1.0222057483624353e+14 2.0853160779495573e-10 3.5493855026311180e-32 -1.7615757959076627e-21
1.1363915339930158e+14 2.0581507139466020e-10 4.8111091578733039e-32 -1.9557327279050795e-21
1.2633324754823358e+14 2.0311328204662277e-10 6.5003904953975861e-32 -2.1597368380337214e-21
1.4044533911655739e+14 2.0042855289602131e-10 8.7565753485825360e-32 -2.3706213329406203e-21
1.5613382591177156e+14 1.9776192444784297e-10 1.1762162944366022e-31 -2.5837822255650862e-21
1.7357479961379256e+14 1.9511581067005972e-10 1.5753102369999242e-31 -2.7937080869344282e-21
1.9296402227402762e+14 1.9248516446858319e-10 2.1037022968220764e-31 -2.9932505623073502e-21
2.1451912359985441e+14 1.8987221335264120e-10 2.8022956239379965e-31 -3.1712394172135577e-21
2.3848204368739434e+14 1.8727380200638744e-10 3.7228536827353035e-31 -3.3159448794907891e-21
2.6512174862043112e+14 1.8469722596835601e-10 4.9337047702944656e-31 -3.4091574648890179e-21
2.9473724941611194e+14 1.8213709407522026e-10 6.5237372113550969e-31 -3.4304135028868618e-21
3.2766095820281150e+14 1.7959652504438944e-10 8.6085953222785135e-31 -3.3524404868782690e-21
3.6426241930082531e+14 1.7707129459448183e-10 1.1340794565532747e-30 -3.1432380076112767e-21
4.0495245708450362e+14 1.7456488230719749e-10 1.4917873883284375e-30 -2.7597119804800758e-21
4.5018778718248044e+14 1.7206658344393171e-10 1.9605420482684196e-30 -2.1548749863469054e-21
5.0047614277339212e+14 1.6958949932957089e-10 2.5749056047221115e-30 -1.2644655670071619e-21
5.5638197351587400e+14 1.6713453850654369e-10 3.3832429265472830e-30 -1.6419253174414158e-23
6.1853278107919838e+14 1.6469493410702685e-10 4.4485535669464629e-30 1.6800830278038988e-21
6.8762616238618188e+14 1.6227173884944861e-10 5.8569549814009310e-30 3.9341113074830482e-21
7.6443763962350388e+14 1.5986640261989315e-10 7.7301092914791184e-30 6.8716535235594614e-21
8.4982936490565062e+14 1.5748022002924991e-10 1.0234469171517240e-29 1.0645951869812308e-20
9.4475979729574800e+14 1.5510896292223884e-10 1.3606599707037855e-29 1.5442268781022490e-20
1.0502944608008339e+15 1.5275890580995533e-10 1.8177767836737116e-29 2.1477860226800829e-20
1.1676179040920840e+15 1.5041773882406916e-10 2.4428798782210644e-29 2.8979794771576248e-20
1.2980469961889165e+15 1.4811435051188830e-10 3.3023109131186422e-29 3.8300162201835265e-20
1.4430457073414328e+15 1.4580614060166616e-10 4.4957943366476433e-29 4.9733979382097310e-20
1.6042415410154138e+15 1.4352988773343165e-10 6.1634593695741732e-29 6.3692744405571839e-20
1.7834438014169998e+15 1.4126600524091923e-10 8.5112697271256215e-29 8.0652073890322007e-20
1.9826639015964645e+15 1.3901647868688835e-10 1.1835350603074813e-28 1.0114767883196208e-19
2.2041379400743772e+15 1.3678983975686896e-10 1.6560898292989987e-28 1.2577573048642533e-19
2.4503517993964885e+15 1.3457315596793302e-10 2.3311263931779591e-28 1.5524812249744581e-19
2.7240690483295940e+15 1.3237796401236335e-10 3.2976293379461840e-28 1.9036046326091725e-19
3.0283619608804790e+15 1.3020657775646984e-10 4.6840578126222135e-28 2.3201104272281197e-19
3.3666460003029385e+15 1.2804391655972982e-10 6.6751426291663177e-28 2.8120988005375909e-19
3.7427181551508775e+15 1.2589736761805809e-10 9.5354297581861641e-28 3.3908894239986945e-19
4.1607995576712360e+15 1.2377547345098833e-10 1.3641856180860124e-27 4.0694587791816378e-19
4.6255828628963690e+15 1.2166629683292798e-10 1.9523790150811124e-27 4.8604783813386709e-19
5.1422849202319930e+15 1.1957420926441061e-10 2.7947902040492200e-27 5.7805053804489815e-19
5.7167053287394070e+15 1.1750499593071457e-10 3.9969358117924230e-27 6.8448356751998246e-19
6.3552915333526250e+15 1.1544921918419391e-10 5.7079984199696129e-27 8.0706922618303830e-19
7.0652111926871430e+15 1.1340938124974363e-10 8.1406696523163439e-27 9.4791739956082353e-19
7.8544326307149450e+15 1.1138998659361424e-10 1.1581399780780344e-26 1.1086560165379919e-18
8.7318142753177290e+15 1.0938726873258843e-10 1.6433345217583455e-26 1.2913167239667808e-18
9.7072040875984140e+15 1.0740199036091667e-10 2.3253621618384417e-26 1.4979581973095548e-18
1.0791550097972988e+16 1.0543597311998677e-10 3.2800589830623434e-26 1.7302291211948068e-18
1.1997023289728028e+16 1.0348243077573351e-10 4.6115871294653411e-26 1.9899968523820066e-18
1.3337154209320578e+16 1.0154915690557619e-10 6.4620373763118355e-26 2.2786724143792233e-18
1.4826984836772212e+16 9.9632799373430794e-11 9.0209681112834502e-26 2.5970016218786815e-18
1.6483237420786498e+16 9.7739857557292599e-11 1.2549312831489427e-25 2.9454288125893412e-18
1.8324502173643816e+16 9.5857165764767681e-11 1.7388086596390040e-25 3.3230692337790053e-18
2.0371445932607020e+16 9.3981857129314529e-11 2.4009475790732539e-25 3.7286229765468170e-18
2.2647044129908968e+16 9.2145245175131340e-11 3.3018132995470899e-25 4.1584023703534609e-18
2.5176838675015748e+16 9.0319685393844585e-11 4.5239757484377259e-25 4.6076680289114147e-18
2.7989224643698200e+16 8.8509150335327544e-11 6.1753528053529477e-25 5.0683387028699553e-18
3.1115768991791920e+16 8.6708065933122614e-11 8.3942080350274482e-25 5.5284687902819208e-18
3.4591564870967180e+16 8.4938880868189984e-11 1.1372993108306074e-24 5.9750998971634228e-18
3.8455625523443048e+16 8.3187599597688931e-11 1.5354486281124554e-24 6.3883613561334963e-18
4.2751322176826408e+16 8.1439701078005491e-11 2.0650680978957983e-24 6.7411862760355193e-18
4.7526870854113000e+16 7.9727017647202354e-11 2.7689931825928446e-24 7.0039646101191632e-18
5.2835873562945216e+16 7.8004152471799091e-11 3.6992543831638343e-24 7.1334774163244661e-18
5.8737919938567640e+16 7.6315850375924944e-11 4.9301863327479833e-24 7.0812041917864336e-18
6.5299256093480680e+16 7.4651683759573413e-11 6.5539015113762235e-24 6.7854953214768749e-18
7.2593528181141520e+16 7.2990814915230308e-11 8.6928813068245072e-24 6.1707546853225698e-18
8.0702609019650272e+16 7.1356220852156790e-11 1.1513372650540376e-23 5.1423878437482969e-18
8.9717517053682400e+16 6.9748891485880791e-11 1.5235270668160093e-23 3.5947271544908129e-18
9.9739437969321216e+16 6.8152814571726858e-11 2.0145833286479888e-23 1.3946255052679742e-18
1.1088086042866704e+17 6.6565998854914155e-11 2.6648274112194510e-23 -1.6097041020104852e-18
1.2326683867201475e+17 6.5002957162547249e-11 3.5297428119159119e-23 -5.6052012676368635e-18
1.3703639615935091e+17 6.3457023431426557e-11 4.6831483281892185e-23 -1.0794381068392171e-17
1.5234408600604397e+17 6.1920016229034409e-11 6.2303526605886072e-23 -1.7418549519856559e-17
1.6936172572744090e+17 6.0424726589226701e-11 8.3238658897465552e-23 -2.5783889490617512e-17
1.8828032576360390e+17 5.8915689056982431e-11 1.1165279720390461e-22 -3.6169350377792708e-17
2.0931223343047024e+17 5.7436162269177075e-11 1.5053643346732982e-22 -4.8953065550340973e-17
2.3269351636165904e+17 5.5988586508532271e-11 2.0415982096554432e-22 -6.4548037098516112e-17
2.5868661219335805e+17 5.4544012318939631e-11 2.7845992997741116e-22 -8.3369116211355896e-17
2.8758327423300323e+17 5.3113773598527708e-11 3.8200777423845168e-22 -1.0589548012558571e-16
3.1970784617471936e+17 5.1724589490377162e-11 5.2733500044052000e-22 -1.3273075291315998e-16
3.5542090261781171e+17 5.0303411934074515e-11 7.3104310933961232e-22 -1.6419739026757628e-16
3.9512329625036570e+17 4.8960998834490995e-11 1.0194782870050341e-21 -2.0126793156118666e-16
4.3926065712470086e+17 4.7576285688177486e-11 1.4254919362742360e-21 -2.4402402646266978e-16
4.8832839452564230e+17 4.6264182012852171e-11 2.0014812869792658e-21 -2.9361109708489390e-16
5.4287725757396486e+17 4.4947571959714590e-11 2.8147588468226530e-21 -3.5016104634071290e-16
6.0351951697855514e+17 4.3640178998219575e-11 3.9616447540719507e-21 -4.1414676421007362e-16
6.7093583732304883e+17 4.2378398897261790e-11 5.5819216968796937e-21 -4.8636467030557447e-16
7.4588291702317222e+17 4.1088536277575407e-11 7.8532191139410344e-21 -5.6617431497222835e-16
8.2920198170770022e+17 3.9840874721833690e-11 1.1039927742633374e-20 -6.5428175016128935e-16
9.2182822635503219e+17 3.8629433213482536e-11 1.5498775980543627e-20 -7.5040612781974959e-16
1.0248013121661998e+18 3.7417456176103932e-11 2.1702043667230368e-20 -8.5324026314459174e-16
1.1392770359942145e+18 3.6216729973886733e-11 3.0298877397969743e-20 -9.6149862595240498e-16
1.2665403033102909e+18 3.5042485469964037e-11 4.2195301386443837e-20 -1.0736940841492176e-15
1.4080195503189652e+18 3.3889824481380362e-11 5.8565269639149463e-20 -1.1867197878484423e-15
1.5653027770998254e+18 3.2744340888637049e-11 8.1030144334924027e-20 -1.2964685981827913e-15
1.7401553717356954e+18 3.1627061854674346e-11 1.1176850240477212e-19 -1.3982981401099814e-15
1.9345399254903895e+18 3.0521735361615836e-11 1.5370410095795707e-19 -1.4852655620760596e-15
2.1506382614464530e+18 2.9440817316065302e-11 2.1083211943567796e-19 -1.5495590460820963e-15
2.3908759238581678e+18 2.8373975562612805e-11 2.8849136691735545e-19 -1.5797058970326681e-15
2.6579494030949407e+18 2.7325800470042129e-11 3.9396978438578643e-19 -1.5640576384649982e-15
2.9548564017543910e+18 2.6285994602208493e-11 5.3707347492765518e-19 -1.4858454389344695e-15
3.2849294816606541e+18 2.5277871244495988e-11 7.3223459780815304e-19 -1.3279000863233800e-15
3.6518734694100598e+18 2.4287210503958072e-11 9.9830957023912431e-19 -1.0676044290312684e-15
4.0598070403139712e+18 2.3308252677285592e-11 1.3613488275185796e-18 -6.8048257413238415e-16
