# k_modes  P_R(k)  P_S(k)  P_RS(k)  P_T(k)  beta_iso  cosDelta
2.1397580064952248e+10 4.8402303256826035e-10 4.1968976997434422e-43 2.8595068860574212e-30 9.4987352300937157e-12 8.6708636105071420e-34 2.0062910735961422e-04
2.3787802869141979e+10 4.7985657828851068e-10 5.7963432072983569e-43 3.1063176787514331e-30 9.4960165076228043e-12 1.2079324259702746e-33 1.8625721102340399e-04
2.6445026195649014e+10 4.7570868719814080e-10 7.9846210838135764e-43 3.3791057147340428e-30 9.4932888914421376e-12 1.6784686297914601e-33 1.7338202941892162e-04
2.9399075414222462e+10 4.7157927958962498e-10 1.0984498176941076e-42 3.6875149987797558e-30 9.4905506783823332e-12 2.3293004278092845e-33 1.6201914185447582e-04
3.2683107546073956e+10 4.6746804764763083e-10 1.5072105737995860e-42 4.0291127441985830e-30 9.4877953468871252e-12 3.2242002023113558e-33 1.5179116295945501e-04
3.6333983426957626e+10 4.6337537660255695e-10 2.0643633437765868e-42 4.4449737265041910e-30 9.4850309276609392e-12 4.4550561985239411e-33 1.4371749963785121e-04
4.0392681442833611e+10 4.5930099004263374e-10 2.8217785609753175e-42 4.9385024977526903e-30 9.4822517220817756e-12 6.1436370096075586e-33 1.3717820704812990e-04
4.4904757481991440e+10 4.5524513792202585e-10 3.8504462649066940e-42 5.5000694546760491e-30 9.4794628336410196e-12 8.4579624122557815e-33 1.3136811922112303e-04
4.9920856266258560e+10 4.5120768224637438e-10 5.2410022729435627e-42 6.2901065645729768e-30 9.4766613330082393e-12 1.1615498758467063e-32 1.2934885434214206e-04
5.5497279800606255e+10 4.4718823335964892e-10 7.1203615927086536e-42 7.2629676173188096e-30 9.4738437168195477e-12 1.5922515534933894e-32 1.2871166238994007e-04
6.1696619321582275e+10 4.4318059898246646e-10 9.6466427534163910e-42 8.5355067487494222e-30 9.4708948024132205e-12 2.1766843529624004e-32 1.3054217437907657e-04
6.8588457837724022e+10 4.3918746888551052e-10 1.3037600039751447e-41 1.0184442432888919e-29 9.4678536095845296e-12 2.9685728677177150e-32 1.3459020688530858e-04
7.6250151147448273e+10 4.3521296619011832e-10 1.7604100428990233e-41 1.2345192548571579e-29 9.4648018118693762e-12 4.0449393277727074e-32 1.4103926512416698e-04
8.4767696100770599e+10 4.3125669892950778e-10 2.3690199145767639e-41 1.5223841244666120e-29 9.4617304431930978e-12 5.4932941806058724e-32 1.5061629615933765e-04
9.4236695850445740e+10 4.2731876548201438e-10 3.1851783724448543e-41 1.8996291201953204e-29 9.4586416806602232e-12 7.4538696395698469e-32 1.6282682585462622e-04
1.0476343292676427e+11 4.2339918772643537e-10 4.2707305469875045e-41 2.4020090134979937e-29 9.4555353692031902e-12 1.0086770760993732e-31 1.7862758915377760e-04
1.1646606218047665e+11 4.1949842742537303e-10 5.7097315702433081e-41 3.0575681023525464e-29 9.4524228340149575e-12 1.3610853335699440e-31 1.9756186840316255e-04
1.2947593698374571e+11 4.1561525324298526e-10 7.6208265423719512e-41 3.9247370732076727e-29 9.4492746836073014e-12 1.8336253260456039e-31 2.2052802617280654e-04
1.4393908357476056e+11 4.1175140259742744e-10 1.0151112659844408e-40 5.0588600163665067e-29 9.4461315187172699e-12 2.4653498678592797e-31 2.4744477897876391e-04
1.6001784009443298e+11 4.0790546597388590e-10 1.3483737212581693e-40 6.5366362541349742e-29 9.4429602263881501e-12 3.3056034638783000e-31 2.7872082314712272e-04
1.7789267871215930e+11 4.0407778411152946e-10 1.7875236793380132e-40 8.4400231308771365e-29 9.4397692818044138e-12 4.4237118436697799e-31 3.1404020204151397e-04
1.9776423129266129e+11 4.0026863879225840e-10 2.3644789294235007e-40 1.0927582874070244e-28 9.4365640021498026e-12 5.9072300456960811e-31 3.5520625311185423e-04
2.1985554134052231e+11 3.9647786321770052e-10 3.1204769525531193e-40 1.4135498715105143e-28 9.4333411918997738e-12 7.8704947792752519e-31 4.0187516979377067e-04
2.4441456749882761e+11 3.9270519922251909e-10 4.1109102230230527e-40 1.8214089789828241e-28 9.4300943289523889e-12 1.0468183846717247e-30 4.5332028316888336e-04
2.7171696670184567e+11 3.8895136759965477e-10 5.4036140374894522e-40 2.3493447227438096e-28 9.4268404796756361e-12 1.3892775518021469e-30 5.1245641501199244e-04
3.0206918822056732e+11 3.8521559725570639e-10 7.0937091308006482e-40 3.0133164636101065e-28 9.4235622516459000e-12 1.8414906305291265e-30 5.7644267438321001e-04
3.3581191332949152e+11 3.8149768449269018e-10 9.2900908199596792e-40 3.8603624405561204e-28 9.4202609258052145e-12 2.4351630947153716e-30 6.4844351081802943e-04
3.7332387920237439e+11 3.7779060333259983e-10 1.2150726363482232e-39 4.9357747873973078e-28 9.4167770184362569e-12 3.2162595512691877e-30 7.2849846178610789e-04
4.1502612995733978e+11 3.7410049347045807e-10 1.5869301420921965e-39 6.2927755778433556e-28 9.4132391772059464e-12 4.2419889034910165e-30 8.1671249213417514e-04
4.6138674256621503e+11 3.7042878734572291e-10 2.0703847417674589e-39 7.9985780821728049e-28 9.4096800900630995e-12 5.5891572482868595e-30 9.1334508201541115e-04
5.1292608067290900e+11 3.6677438157313228e-10 2.6989570257981049e-39 1.0130452468644166e-27 9.4060706302506054e-12 7.3586301590149402e-30 1.0181959416720929e-03
5.7022263529106946e+11 3.6313993530845226e-10 3.5165484784041674e-39 1.2805925216520467e-27 9.4024814336254434e-12 9.6837283275308168e-30 1.1332237058914690e-03
6.3391951793857800e+11 3.5952300768746764e-10 4.5839301228990865e-39 1.6136736353932181e-27 9.3988459622579044e-12 1.2750032751405676e-29 1.2569944639418168e-03
7.0473167908943140e+11 3.5592450826633860e-10 5.9780877247811569e-39 2.0278932976010662e-27 9.3951899156340545e-12 1.6795942920310924e-29 1.3902247345344103e-03
7.8345393296493311e+11 3.5234418716167846e-10 7.8072930122693864e-39 2.5411376205002287e-27 9.3915050710998562e-12 2.2158143363060199e-29 1.5321256761249118e-03
8.7096987873639331e+11 3.4878247409726680e-10 1.0214224309577673e-38 3.1737962223273564e-27 9.3878026694390295e-12 2.9285371451115914e-29 1.6815083040014858e-03
9.6826181827342725e+11 3.4523889620557788e-10 1.3399244906441432e-38 3.9586545251304210e-27 9.3840705201632657e-12 3.8811515891484727e-29 1.8405498306856968e-03
1.0764217817570649e+12 3.4171372742223371e-10 1.7651062946575062e-38 4.9219097485466118e-27 9.3803160683763156e-12 5.1654532815314081e-29 2.0040889856670903e-03
1.1966637849121968e+12 3.3820784211978717e-10 2.3355680709956502e-38 6.1066431875737770e-27 9.3765622835917452e-12 6.9057182599817831e-29 2.1727734376146496e-03
1.3303374554376877e+12 3.3471836115634477e-10 3.1070009045028587e-38 7.5545727171552435e-27 9.3727289326801846e-12 9.2824334278202290e-29 2.3426070600702769e-03
1.4789431815806670e+12 3.3124828683358576e-10 4.1585627252301216e-38 9.3278889795258182e-27 9.3688995855846721e-12 1.2554216551523849e-28 2.5132455357887449e-03
1.6441489528867998e+12 3.2779622337471948e-10 5.6072690298392022e-38 1.1488820190545957e-26 9.3650364985663214e-12 1.7105959831115155e-28 2.6797714929987044e-03
1.8278090821512173e+12 3.2436364335385853e-10 7.6132912836001336e-38 1.4119942907541887e-26 9.3611805012758714e-12 2.3471469258638686e-28 2.8413885932980706e-03
2.0319850187104485e+12 3.2094609841971364e-10 1.0419839005663558e-37 1.7316760232696608e-26 9.3572179677993989e-12 3.2466009267503639e-28 2.9944708452575436e-03
2.2589684866891040e+12 3.1754064528912041e-10 1.4371032721514687e-37 2.1183211639590383e-26 9.3530640914077358e-12 4.5257301497355964e-28 3.1357985475394218e-03
2.5113072079108530e+12 3.1415424615694514e-10 1.9985707858132483e-37 2.5862191388922420e-26 9.3489006271422183e-12 6.3617500328638008e-28 3.2638792769239026e-03
2.7918334981948003e+12 3.1078497890110115e-10 2.7980964911442911e-37 3.1523962229344692e-26 9.3446698118209113e-12 9.0033195974851437e-28 3.3804883614171441e-03
3.1036960580090454e+12 3.0743473085391041e-10 3.9448238618914733e-37 3.8352129743909526e-26 9.3404277201983401e-12 1.2831419049287603e-27 3.4825648600539530e-03
3.4503953143084863e+12 3.0410312455292390e-10 5.5985222244413112e-37 4.6532169651422571e-26 9.3361631309020559e-12 1.8409946404437503e-27 3.5662037991862293e-03
3.8358227102427690e+12 3.0078872413903026e-10 7.9839190093983559e-37 5.6363903624491348e-26 9.3318318031886997e-12 2.6543278948542089e-27 3.6371584946675250e-03
4.2643043837320093e+12 2.9749299355278375e-10 1.1439897965850295e-36 6.8130110502404448e-26 9.3274767874592027e-12 3.8454344182127873e-27 3.6930879207089659e-03
4.7406497251707695e+12 2.9421654932380175e-10 1.6429791325490425e-36 8.2194321773014994e-26 9.3231207549523562e-12 5.5842512473384092e-27 3.7384557427295548e-03
5.2702053592837666e+12 2.9095755296643169e-10 2.3670366042715369e-36 9.8993725794040882e-26 9.3187019378462209e-12 8.1353330756965312e-27 3.7721622557103968e-03
5.8589151570405430e+12 2.8771739621082222e-10 3.4186261859679428e-36 1.1902105573803727e-25 9.3142649879859541e-12 1.1881889072369391e-26 3.7950275244513021e-03
6.5133869512183105e+12 2.8449383595404183e-10 4.9404222685834538e-36 1.4270764830022978e-25 9.3097358299921609e-12 1.7365656630189864e-26 3.8065258511240964e-03
7.2409667044453223e+12 2.8129038580365929e-10 7.1281401669167461e-36 1.7090772596003532e-25 9.3052338787843147e-12 2.5340859576666046e-26 3.8167712811996591e-03
8.0498209622075342e+12 2.7810408798856943e-10 1.0294790148463070e-35 2.0424279326793734e-25 9.3006493032629734e-12 3.7017759152415639e-26 3.8171067509073912e-03
8.9490285162911348e+12 2.7493654972338963e-10 1.4869396777809859e-35 2.4359410527779948e-25 9.2960468245461746e-12 5.4083012217800006e-26 3.8098147623934378e-03
9.9486823075167148e+12 2.7178681195160584e-10 2.1423402513454237e-35 2.9000507735151837e-25 9.2913891071996992e-12 7.8824290110400468e-26 3.8005564540507394e-03
1.1060002711547617e+13 2.6865735889062347e-10 3.0861558806854911e-35 3.4469753994993587e-25 9.2867687677094637e-12 1.1487330529226022e-25 3.7855578230435167e-03
1.2295463479321090e+13 2.6553847566997765e-10 4.4348205154496355e-35 4.0861409910019771e-25 9.2818618259804583e-12 1.6701235119544092e-25 3.7654041322157106e-03
1.3668931745692643e+13 2.6243899974183224e-10 6.3685810314194048e-35 4.8392822727331590e-25 9.2769644120731710e-12 2.4266900261334390e-25 3.7432206549412104e-03
1.5195823677784547e+13 2.5935546903024189e-10 9.0992929845463919e-35 5.7161385457629474e-25 9.2719357680008817e-12 3.5084253355325920e-25 3.7209275746976594e-03
1.6893277510079361e+13 2.5628947443627899e-10 1.2999535467218722e-34 6.7404645116964782e-25 9.2668336515491769e-12 5.0722080943089161e-25 3.6928402829346481e-03
1.8780345908446348e+13 2.5324205398593773e-10 1.8498880864607031e-34 7.9297866684406823e-25 9.2616962814273241e-12 7.3048218388065413e-25 3.6637080812136403e-03
2.0878209822247672e+13 2.5021414265417329e-10 2.6289058000757117e-34 9.3123145113127152e-25 9.2565580791909800e-12 1.0506623535301850e-24 3.6308992335048495e-03
2.3210416224855555e+13 2.4720340449239514e-10 3.7238321385283175e-34 1.0911370432208574e-24 9.2513306598800434e-12 1.5063838405360133e-24 3.5963092353649903e-03
2.5803142411040133e+13 2.4421116577607083e-10 5.2637438429989306e-34 1.2762996478633891e-24 9.2460638834090653e-12 2.1554067056153831e-24 3.5597747465743864e-03
2.8685489817775418e+13 2.4123834315888161e-10 7.4104909593242886e-34 1.4888993642548373e-24 9.2407943620512347e-12 3.0718545245701992e-24 3.5214269616374084e-03
3.1889810666379512e+13 2.3828260538370272e-10 1.0414509032062277e-33 1.7335769852621551e-24 9.2354256928252514e-12 4.3706543393261783e-24 3.4799865243535489e-03
3.5452071092310539e+13 2.3534588952951808e-10 1.4571614539512658e-33 2.0132029952092542e-24 9.2300348083591843e-12 6.1915738442013551e-24 3.4377985330129456e-03
3.9412254838480750e+13 2.3242614294150987e-10 2.0354785245916479e-33 2.3328919102676595e-24 9.2245364341512289e-12 8.7575283005228762e-24 3.3917112126832095e-03
4.3814812043244742e+13 2.2952496899632591e-10 2.8338583260379068e-33 2.6969035837549774e-24 9.2190075695364411e-12 1.2346623282119992e-23 3.3439623911323182e-03
4.8709158160383023e+13 2.2664247591109069e-10 3.9320497927792716e-33 3.1093310172357836e-24 9.2134321666409888e-12 1.7349130064753487e-23 3.2937209474610341e-03
5.4150228611080102e+13 2.2377903480559947e-10 5.4450647727542861e-33 3.5754818527556134e-24 9.2078361688827961e-12 2.4332327545717155e-23 3.2390925320022125e-03
6.0199095393463805e+13 2.2093150713869697e-10 7.5127664455897340e-33 4.0998783344672248e-24 9.2020905825353185e-12 3.4004957205462551e-23 3.1823079042910540e-03
6.6923652570690430e+13 2.1810729783866627e-10 1.0335636850449509e-32 4.6884057071924794e-24 9.1965224520383639e-12 4.7387854294058371e-23 3.1226367492482774e-03
7.4399378331667281e+13 2.1528751325762653e-10 1.4179555323801184e-32 5.3486144035292120e-24 9.1903160970142602e-12 6.5863342974439205e-23 3.0612624412380491e-03
8.2710182177994406e+13 2.1249137745384000e-10 1.9385162612917342e-32 6.0720613849398601e-24 9.1842842302749467e-12 9.1227996378951548e-23 2.9917877061689637e-03
9.1949346746157375e+13 2.0971604566040690e-10 2.6426073696527708e-32 6.8745126833331289e-24 9.1782913893214635e-12 1.2600883071827245e-22 2.9201809706799167e-03
1.0222057483624353e+14 2.0695013770405073e-10 3.5919750575447826e-32 7.7575250820421907e-24 9.1718499535189482e-12 1.7356717407366456e-22 2.8452712294973290e-03
1.1363915339930158e+14 2.0420834906707562e-10 4.8675721750444571e-32 8.7201852968621020e-24 9.1655937022015881e-12 2.3836303448325818e-22 2.7658763853272419e-03
1.2633324754823358e+14 2.0148404269906916e-10 6.5761389526570842e-32 9.7573876691883657e-24 9.1592568031678801e-12 3.2638510050540419e-22 2.6805736335851278e-03
1.4044533911655739e+14 1.9877842373819791e-10 8.8587682695993607e-32 1.0870805128968893e-23 9.1528583392323825e-12 4.4566045464103510e-22 2.5905406928478127e-03
1.5613382591177156e+14 1.9609441433512832e-10 1.1897996433971065e-31 1.2054902622421604e-23 9.1465458293725034e-12 6.0674836018721112e-22 2.4957103367108601e-03
1.7357479961379256e+14 1.9342349077856038e-10 1.5928298443624564e-31 1.3284352821428541e-23 9.1398915261606408e-12 8.2349348465952216e-22 2.3933218236637929e-03
1.9296402227402762e+14 1.9076914847327832e-10 2.1280633750398054e-31 1.4569632241452824e-23 9.1331355289876033e-12 1.1155175729779443e-21 2.2866633992193871e-03
2.1451912359985441e+14 1.8813582154113134e-10 2.8344208797923183e-31 1.5860344724983123e-23 9.1264073613719181e-12 1.5065822428572652e-21 2.1719244088601454e-03
2.3848204368739434e+14 1.8552140479329429e-10 3.7659937414962252e-31 1.7155660135444238e-23 9.1196493952286828e-12 2.0299510699006672e-21 2.0524407320767399e-03
2.6512174862043112e+14 1.8292880769761851e-10 4.9904087701289713e-31 1.8387800233613171e-23 9.1129716514539923e-12 2.7280606225664149e-21 1.9245121830160162e-03
2.9473724941611194e+14 1.8034693492499873e-10 6.5962140961854319e-31 1.9512319421003698e-23 9.1058485159143774e-12 3.6575138351692054e-21 1.7889868256425222e-03
3.2766095820281150e+14 1.7778491501846937e-10 8.7081767038350528e-31 2.0491220829241124e-23 9.0987112306619233e-12 4.8981527498721671e-21 1.6468603095400442e-03
3.6426241930082531e+14 1.7524273521566066e-10 1.1471130664500666e-30 2.1217820107535750e-23 9.0915938553299708e-12 6.5458523289903216e-21 1.4965031594692275e-03
4.0495245708450362e+14 1.7271428271628963e-10 1.5092101898322309e-30 2.1612749611046673e-23 9.0841778275627894e-12 8.7381898363978740e-21 1.3386622946637327e-03
4.5018778718248044e+14 1.7020544184993640e-10 1.9834030767292826e-30 2.1557444667034242e-23 9.0767502033183116e-12 1.1652994494018427e-20 1.1732891865419543e-03
5.0047614277339212e+14 1.6771225735556088e-10 2.6058835560170202e-30 2.0981271283607556e-23 9.0690590420246755e-12 1.5537824110806510e-20 1.0036259782681008e-03
5.5638197351587400e+14 1.6523707463623077e-10 3.4240311210387681e-30 1.9591068426678197e-23 9.0612889579993695e-12 2.0721930163534839e-20 8.2363637979460341e-04
6.1853278107919838e+14 1.6278417626905317e-10 4.5020072448085994e-30 1.7287872477601135e-23 9.0536327384893169e-12 2.7656295273857490e-20 6.3860507045473242e-04
6.8762616238618188e+14 1.6034617996916388e-10 5.9292614653721229e-30 1.3890170611881844e-23 9.0457010282342822e-12 3.6977877904620970e-20 4.5048254739622897e-04
7.6443763962350388e+14 1.5792799022376283e-10 7.8293714392678113e-30 9.3179131187247693e-24 9.0377525136963776e-12 4.9575578263071919e-20 2.6498766225249417e-04
8.4982936490565062e+14 1.5552789340872702e-10 1.0367155195505960e-29 3.1070865736295051e-24 9.0296752686000883e-12 6.6657851323563514e-20 7.7378340171905025e-05
9.4475979729574800e+14 1.5314280852997169e-10 1.3790833094245901e-29 -4.7690253396302929e-24 9.0213235707685291e-12 9.0052110357809499e-20 -1.0377340693387901e-04
1.0502944608008339e+15 1.5077830918292690e-10 1.8428840164173621e-29 -1.4641224581677574e-23 9.0129836871442109e-12 1.2222474349288150e-19 -2.7775313288532221e-04
1.1676179040920840e+15 1.4842980428752280e-10 2.4761721201854669e-29 -2.6840548216786640e-23 9.0044074888091536e-12 1.6682445497191949e-19 -4.4273148685110178e-04
1.2980469961889165e+15 1.4610053670517746e-10 3.3511263164344181e-29 -4.1008057245563065e-23 8.9957770643221151e-12 2.2937125297471010e-19 -5.8606783972366659e-04
1.4430457073414328e+15 1.4378513017628459e-10 4.5639878860144237e-29 -5.7760751941534502e-23 8.9867189378568211e-12 3.1741723781999200e-19 -7.1302311529765979e-04
1.6042415410154138e+15 1.4149788372585450e-10 6.2623352467984693e-29 -7.6461717778868539e-23 8.9781515396254783e-12 4.4257448110895067e-19 -8.1227095043560655e-04
1.7834438014169998e+15 1.3922291129473155e-10 8.6494839848097790e-29 -9.7469781834445059e-23 8.9692104207495370e-12 6.2126871966489976e-19 -8.8821793656256032e-04
1.9826639015964645e+15 1.3696565577527725e-10 1.2031843794722300e-28 -1.1979165237802035e-22 8.9600316415895501e-12 8.7845699176319262e-19 -9.3315679412890801e-04
2.2041379400743772e+15 1.3472034150397215e-10 1.6840623015206047e-28 -1.4249056835825065e-22 8.9502498909452974e-12 1.2500430764354549e-18 -9.4599851397423229e-04
2.4503517993964885e+15 1.3250470001496626e-10 2.3718059626979101e-28 -1.6370271960429116e-22 8.9412466501038622e-12 1.7899787422106666e-18 -9.2342297255917796e-04
2.7240690483295940e+15 1.3030249477293996e-10 3.3569056471740002e-28 -1.8098398594136987e-22 8.9316627957016985e-12 2.5762405033177707e-18 -8.6535481801349107e-04
3.0283619608804790e+15 1.2810671586501253e-10 4.7685294635492202e-28 -1.9249004371060717e-22 8.9211785342480223e-12 3.7223102874433790e-18 -7.7880743162619156e-04
3.3666460003029385e+15 1.2594500387938277e-10 6.7983099832549685e-28 -1.9078992010799001e-22 8.9116347057927668e-12 5.3978401475660708e-18 -6.5202533726978207e-04
3.7427181551508775e+15 1.2379474693622510e-10 9.7242292256659225e-28 -1.7083793225723012e-22 8.9014683481005517e-12 7.8551226658070711e-18 -4.9238589577902737e-04
4.1607995576712360e+15 1.2166702139197733e-10 1.3893061766672186e-27 -1.2661112080027276e-22 8.8914431638937833e-12 1.1418921584274346e-17 -3.0795441310310867e-04
4.6255828628963690e+15 1.1954155387596699e-10 1.9877407112807629e-27 -4.4958736603920034e-23 8.8800638519045953e-12 1.6628031398547718e-17 -9.2230546882229961e-05
5.1422849202319930e+15 1.1744439379559605e-10 2.8446520679600541e-27 9.3690164223587996e-23 8.8691716922843541e-12 2.4221267410268870e-17 1.6209263318426624e-04
5.7167053287394070e+15 1.1537873082372044e-10 4.0680393021850019e-27 3.0438873862329945e-22 8.8593524103769792e-12 3.5258138767363384e-17 4.4429674569482181e-04
6.3552915333526250e+15 1.1331610240994039e-10 5.8140199467042001e-27 6.1616364360767488e-22 8.8480638927401726e-12 5.1307976739889873e-17 7.5912273200650141e-04
7.0652111926871430e+15 1.1127286441321643e-10 8.2840447431228205e-27 1.0615617289715600e-21 8.8367598261131637e-12 7.4448022766446219e-17 1.1056798656915862e-03
7.8544326307149450e+15 1.0925241028829299e-10 1.1779757646552861e-26 1.6799148436606225e-21 8.8255077333178592e-12 1.0782148984602427e-16 1.4808244493296607e-03
8.7318142753177290e+15 1.0724597378446671e-10 1.6706252408797733e-26 2.5270456423731181e-21 8.8137620535237250e-12 1.5577510109957555e-16 1.8879177435770149e-03
9.7072040875984140e+15 1.0526066931341907e-10 2.3642996057781160e-26 3.6795815363624169e-21 8.8021124123175555e-12 2.2461377276048771e-16 2.3324595048505592e-03
1.0791550097972988e+16 1.0329166111368169e-10 3.3306060905083100e-26 5.2111583387073029e-21 8.7900514644069564e-12 3.2244675461678166e-16 2.8095709410632182e-03
1.1997023289728028e+16 1.0133350875975615e-10 4.6840955586941253e-26 7.2492311171341944e-21 8.7772097815000081e-12 4.6224547200860148e-16 3.3273810003253230e-03
1.3337154209320578e+16 9.9401734361491130e-11 6.5607557134533727e-26 9.9140041300293505e-21 8.7647995561508396e-12 6.6002426975711273e-16 3.8821756460430245e-03
1.4826984836772212e+16 9.7485407057345016e-11 9.1487820839254584e-26 1.3376022794220749e-20 8.7519528768681302e-12 9.3847708699044077e-16 4.4789431887353381e-03
1.6483237420786498e+16 9.5580898574890987e-11 1.2720846786669902e-25 1.7862034036456734e-20 8.7382716998989057e-12 1.3308984301609861e-15 5.1225634577327954e-03
1.8324502173643816e+16 9.3709920414124340e-11 1.7630798372068619e-25 2.3640743475285777e-20 8.7258053644422961e-12 1.8814228305983277e-15 5.8161065829047598e-03
2.0371445932607020e+16 9.1847205522095484e-11 2.4345371802291862e-25 3.1024681745180261e-20 8.7121352043368560e-12 2.6506382708002023e-15 6.5609413539086218e-03
2.2647044129908968e+16 9.0004169402323598e-11 3.3478255634912558e-25 4.0416233618798305e-20 8.6982836527949569e-12 3.7196338633227959e-15 7.3628018780223185e-03
2.5176838675015748e+16 8.8177485949895559e-11 4.5815302656756538e-25 5.2264811493952081e-20 8.6840738438091044e-12 5.1958050474232833e-15 8.2229046094294701e-03
2.7989224643698200e+16 8.6369821955951142e-11 6.2572346750162188e-25 6.7247738750516393e-20 8.6696482947210914e-12 7.2447002127749921e-15 9.1475638944198932e-03
3.1115768991791920e+16 8.4575866340236704e-11 8.5026271619021498e-25 8.6007683522354646e-20 8.6544868658723544e-12 1.0053254586476480e-14 1.0142323421660441e-02
3.4591564870967180e+16 8.2808960696378171e-11 1.1522947562290122e-24 1.0954192170593623e-19 8.6399800545835549e-12 1.3915097430746939e-14 1.1213983061269160e-02
3.8455625523443048e+16 8.1057868697062904e-11 1.5551303977595912e-24 1.3882692482291994e-19 8.6247534860689626e-12 1.9185434094887705e-14 1.2364959784003312e-02
4.2751322176826408e+16 7.9323623805044246e-11 2.0924594850116053e-24 1.7522128517909543e-19 8.6092714142157896e-12 2.6378768198415173e-14 1.3600568414118037e-02
4.7526870854113000e+16 7.7590006190776145e-11 2.8075049682682222e-24 2.2022907757227667e-19 8.5913736808275602e-12 3.6183847715711037e-14 1.4921466208960723e-02
5.2835873562945216e+16 7.5907925814901320e-11 3.7564486695645233e-24 2.7600272850262342e-19 8.5770126889291524e-12 4.9486909690093482e-14 1.6344855437705814e-02
5.8737919938567640e+16 7.4228472231849609e-11 5.0132880479189743e-24 3.4449858233712047e-19 8.5604313292700550e-12 6.7538612841981100e-14 1.7858330199680975e-02
6.5299256093480680e+16 7.2559872284114914e-11 6.6782502039729764e-24 4.2854814555994794e-19 8.5427442736298598e-12 9.2037788845920968e-14 1.9467941039858810e-02
7.2593528181141520e+16 7.0914623351300417e-11 8.8798148445428773e-24 5.3163734243718248e-19 8.5250189594762495e-12 1.2521838832242672e-13 2.1185836823091844e-02
8.0702609019650272e+16 6.9288353028652864e-11 1.1796418773482922e-23 6.5754643053826450e-19 8.5072801412420283e-12 1.7025110654026849e-13 2.2999649334248438e-02
8.9717517053682400e+16 6.7663442474219426e-11 1.5659749908616481e-23 8.1081137469639466e-19 8.4870920657644561e-12 2.3143590299265966e-13 2.4908660711686004e-02
9.9739437969321216e+16 6.6100624020766791e-11 2.0808917971293655e-23 9.9780228337514996e-19 8.4718173951122300e-12 3.1480667965781354e-13 2.6904006833374201e-02
1.1088086042866704e+17 6.4519264586855101e-11 2.7671141802294854e-23 1.2239282791806099e-18 8.4513087114061743e-12 4.2888185380712779e-13 2.8966613537687962e-02
1.2326683867201475e+17 6.2947246976277203e-11 3.6876491761588734e-23 1.4972475178246484e-18 8.4293538083908947e-12 5.8583168498957066e-13 3.1076380652803878e-02
1.3703639615935091e+17 6.1419188331667853e-11 4.9259444358220875e-23 1.8286159724854052e-18 8.4101252031521085e-12 8.0202043850167755e-13 3.3244952602304430e-02
1.5234408600604397e+17 5.9899826308185729e-11 6.6032255866194276e-23 2.2279300903705944e-18 8.3892505974656688e-12 1.1023780858125414e-12 3.5425069453416370e-02
1.6936172572744090e+17 5.8409833212030220e-11 8.8990241138670113e-23 2.7082975056070775e-18 8.3697299268906126e-12 1.5235489684672804e-12 3.7564896352166692e-02
1.8828032576360390e+17 5.6914455857733795e-11 1.2052955066302643e-22 3.2834026433409054e-18 8.3458244492454148e-12 2.1177317580625358e-12 3.9642960588634694e-02
2.0931223343047024e+17 5.5471773119426410e-11 1.6406323086360925e-22 3.9772521247745507e-18 8.3266481105486781e-12 2.9575984620125383e-12 4.1690919015167707e-02
2.3269351636165904e+17 5.4019990068052070e-11 2.2483750466856584e-22 4.8026384318446147e-18 8.3028637452010214e-12 4.1621167346456261e-12 4.3578097229899589e-02
2.5868661219335805e+17 5.2589011825780300e-11 3.0973786973639054e-22 5.7904776306957010e-18 8.2789226542853299e-12 5.8897830360586060e-12 4.5370099272519879e-02
2.8758327423300323e+17 5.1173512633572238e-11 4.2916882112235979e-22 6.9677789129596718e-18 8.2537864731777337e-12 8.3865421588668805e-12 4.7017297867854184e-02
3.1970784617471936e+17 4.9800662308530465e-11 5.9793027639725327e-22 8.3739749389967608e-18 8.2317224285527344e-12 1.2006472377530076e-11 4.8527601344484431e-02
3.5542090261781171e+17 4.8418122493003394e-11 8.3584615042001972e-22 1.0043907959102260e-17 8.2043278588159961e-12 1.7263084716396704e-11 4.9927012354144151e-02
3.9512329625036570e+17 4.7066679367355473e-11 1.1747617181837151e-21 1.2023197639270471e-17 8.1786857469345286e-12 2.4959519854489357e-11 5.1131474128465554e-02
4.3926065712470086e+17 4.5707384391737053e-11 1.6562025174426862e-21 1.4356975950903378e-17 8.1473140386909606e-12 3.6234900321316156e-11 5.2181080532667991e-02
4.8832839452564230e+17 4.4401930020663288e-11 2.3381701762137372e-21 1.7141404421136918e-17 8.1217520746084618e-12 5.2659201413148010e-11 5.3199483894431791e-02
5.4287725757396486e+17 4.3108157767433424e-11 3.3057240073127633e-21 2.0426888326120552e-17 8.0941314928808281e-12 7.6684418408541097e-11 5.4111451897222940e-02
6.0351951697855514e+17 4.1835337697589758e-11 4.6718122066318476e-21 2.4314679902366432e-17 8.0658488406023838e-12 1.1167143527992352e-10 5.4998928493790317e-02
6.7093583732304883e+17 4.0558848579390596e-11 6.5959826183698828e-21 2.8886452127675338e-17 8.0332072197433119e-12 1.6262746227586081e-10 5.5848516895784947e-02
7.4588291702317222e+17 3.9318457131664064e-11 9.3075560564627060e-21 3.4284018155284478e-17 8.0023734617687412e-12 2.3672231143484542e-10 5.6672928174749178e-02
