# k_modes  P_R(k)  P_S(k)  P_RS(k)  P_T(k)  beta_iso  cosDelta
4.4396964752389540e+03 1.1487953703441283e-09 5.3858510621777122e-68 3.3207748421535086e-42 8.1180219934461904e-12 4.6882597207580575e-59 4.2217345445484493e-04
4.9691628798706197e+03 1.1428346383401282e-09 7.5802186650638713e-68 1.5552492127745873e-41 8.1171580827180122e-12 6.6328219418283522e-59 1.6709652789836263e-03
5.5617720410391485e+03 1.1368951942482846e-09 1.0462660616525826e-67 -1.1190787051701168e-41 8.1163273854835794e-12 9.2028365230655583e-59 -1.0260755693964488e-03
6.2250541961084400e+03 1.1309768889076730e-09 1.2563541512104742e-67 1.0576430721380983e-40 8.1155294149550033e-12 1.1108574927856341e-58 8.8727087171474907e-03
6.9674376185412557e+03 1.1250803207067762e-09 2.3395358595126638e-67 -4.5127559857358189e-42 8.1147691389693754e-12 2.0794389666712559e-58 -2.7815395128287127e-04
7.7983557152982867e+03 1.1191884232804520e-09 2.9416096793465036e-67 1.0523735971097707e-42 8.1139380432051460e-12 2.6283417681576393e-58 5.7999709189240690e-05
8.7283668963882192e+03 1.1132875998968475e-09 4.0734303991023866e-67 -2.1120724128660825e-41 8.1129405253538300e-12 3.6589201204431029e-58 -9.9180197331622997e-04
9.7692887397419727e+03 1.1074082200419688e-09 5.4555048723315531e-67 -2.1647112425379847e-41 8.1119776568300329e-12 4.9263720221661340e-58 -8.8070127943398670e-04
1.0934348156233142e+04 1.1015498987744872e-09 8.1826001331979226e-67 -9.4486830840168342e-41 8.1110469502608851e-12 7.4282609823679810e-58 -3.1471941180829122e-03
1.2238349462980143e+04 1.0957128844914161e-09 1.0907708949426536e-66 2.1451732651219507e-41 8.1101506262554587e-12 9.9548970390080203e-58 6.2050776549652442e-04
1.3697862500623378e+04 1.0898967730222874e-09 1.5361528835094122e-66 -1.3044708561826183e-41 8.1092860728022496e-12 1.4094480519009659e-57 -3.1880452514949876e-04
1.5331433184969232e+04 1.0841017008250255e-09 2.2244785312096462e-66 -4.7764685273437299e-41 8.1084548864761881e-12 2.0519094560194571e-57 -9.7265270350891341e-04
1.7159819168463673e+04 1.0783279972922573e-09 3.1434190182796934e-66 -1.0676742662251006e-40 8.1076601963402233e-12 2.9150861576190148e-57 -1.8338431880527001e-03
1.9206253606026658e+04 1.0725561700145517e-09 4.5708733479941185e-66 -6.8553377261698392e-42 8.1067726442903516e-12 4.2616633755713737e-57 -9.7908238783605612e-05
2.1496740376899790e+04 1.0667794894725614e-09 5.2239603390582660e-66 -1.4219272114545714e-40 8.1057394675825618e-12 4.8969448612487888e-57 -1.9047592939643258e-03
2.4060384513866360e+04 1.0610243120509888e-09 8.4499215734505486e-66 4.9187008310852023e-41 8.1047428968778852e-12 7.9639283261253646e-57 5.1947111244433583e-04
2.6929762038582638e+04 1.0552898721840718e-09 1.5650443105154374e-65 -1.6288335366109073e-39 8.1037774656160853e-12 1.4830468402737123e-56 -1.2674402605317615e-02
3.0141333902487419e+04 1.0495761620858235e-09 1.8013656105742191e-65 -4.7492694936681907e-40 8.1028433837170334e-12 1.7162790806856397e-56 -3.4539727032451271e-03
3.3735909293205681e+04 1.0438831290188172e-09 9.6148402991138399e-66 2.1189752421700483e-39 8.1019407538790915e-12 9.2106482343010655e-57 2.1150902614667018e-02
3.7759164193641693e+04 1.0382113532831265e-09 3.0899863008689658e-65 1.2607952423230439e-40 8.1010744942137857e-12 2.9762594014191136e-56 7.0392015029447036e-04
4.2262221783052446e+04 1.0325608167608682e-09 5.1467380390868894e-65 4.1900083324098799e-40 8.1002453474166965e-12 4.9844405826207405e-56 1.8175695336240560e-03
4.7302302055209904e+04 1.0269091155980545e-09 6.3750980096745871e-65 -9.0556284332002349e-41 8.0992973983916779e-12 6.2080450088923770e-56 -3.5392330184717965e-04
5.2943448908300816e+04 1.0212567562736447e-09 9.9387565236035179e-65 1.3452495599845455e-39 8.0982276952650318e-12 9.7318881491349848e-56 4.2224971154258871e-03
5.9257343945634326e+04 1.0156252906582656e-09 1.4548434416503868e-64 1.0500430173947145e-39 8.0971913480938840e-12 1.4324608249046724e-55 2.7316949985367947e-03
6.6324217328060666e+04 1.0100147500609491e-09 1.9314648942925979e-64 4.0002023256878414e-40 8.0961889341095408e-12 1.9123135520308434e-55 9.0567981867803883e-04
7.4233867252227486e+04 1.0044244482012353e-09 2.5675132928848040e-64 1.5618929359564502e-40 8.0952153642113980e-12 2.5562035028944315e-55 3.0756454694805951e-04
8.3086801009106843e+04 9.9885502901533949e-10 3.0225401886743883e-64 -1.0076248959147962e-39 8.0942761686557205e-12 3.0260048764573733e-55 -1.8338407414554567e-03
9.2995512122127417e+04 9.9330636184904943e-10 5.1156740598397757e-64 -7.9765833507524566e-40 8.0933709295112843e-12 5.1501472821707283e-55 -1.1189839727496662e-03
1.0408590979340854e+05 9.8777869517291668e-10 7.5156878599993003e-64 -7.7170142493496235e-40 8.0925024799653220e-12 7.6086758063592716e-55 -8.9564335341352946e-04
1.1649891882195161e+05 9.8224757118873518e-10 9.0758965253989938e-64 -1.3028045580179033e-39 8.0914930860891829e-12 9.2399276838273749e-55 -1.3798250326452430e-03
1.3039227032382767e+05 9.7671968405517410e-10 1.4195405856513490e-63 -7.6796305195373724e-40 8.0903856687850529e-12 1.4533756294924432e-54 -6.5220098269087943e-04
1.4594250600889249e+05 9.7121159557103770e-10 1.7277774643163863e-63 -1.6179945303005310e-39 8.0893040530354525e-12 1.7789917997226083e-54 -1.2490396272576544e-03
1.6334722148221877e+05 9.6572459788722941e-10 2.7062262086960778e-63 -1.1091823975877715e-39 8.0882591647014338e-12 2.8022753221950053e-54 -6.8611082955322546e-04
1.8282757707569684e+05 9.6025825322525973e-10 4.0532658665000486e-63 -6.5862814306754482e-40 8.0872478385494832e-12 4.2210164327004470e-54 -3.3384410671944131e-04
2.0463110811473662e+05 9.5481186860486683e-10 5.7724019629076681e-63 7.9819073927707110e-41 8.0862647275570877e-12 6.0455909197505809e-54 3.3999262571127605e-05
2.2903487032991639e+05 9.4938622474061870e-10 9.5763228520789630e-63 -7.2934905023435969e-39 8.0853169525525719e-12 1.0086856752840821e-53 -2.4188813671932397e-03
2.5634896038205983e+05 9.4398162581244561e-10 1.1601584392687709e-62 1.3627048605806114e-40 8.0844078979182896e-12 1.2290053191133576e-53 4.1177633389731081e-05
2.8692045623578358e+05 9.3857138387244039e-10 1.5444015554545315e-62 -1.3843119000014044e-39 8.0833348487056114e-12 1.6454811876774931e-53 -3.6359690907460427e-04
3.2113782745151769e+05 9.3316711246877156e-10 2.1753899336297909e-62 3.3853701175336828e-39 8.0821798054544040e-12 2.3311900993538176e-53 7.5137698243796464e-04
3.5943587143724487e+05 9.2778345900363064e-10 2.9382705424236583e-62 3.1931901735792701e-39 8.0810587345780495e-12 3.1669787965169578e-53 6.1158324773080491e-04
4.0230123838449427e+05 9.2241998798540809e-10 4.8958814967091882e-62 -5.0784825163090384e-39 8.0799681870678281e-12 5.3076489673667362e-53 -7.5570824481907453e-04
4.5027861509352905e+05 9.1707688932359684e-10 6.0628430889572771e-62 5.8547400509121735e-39 8.0789102432528353e-12 6.6110520933844634e-53 7.8517520829745908e-04
5.0397764626508334e+05 9.1175412727873147e-10 8.7423446937740627e-62 3.6181704982257472e-39 8.0778850584622144e-12 9.5884893001437977e-53 4.0526229196612905e-04
5.6408068120698014e+05 9.0645165634454552e-10 1.2195443779873971e-61 7.6063265511232004e-39 8.0768928289066253e-12 1.3454047653301921e-52 7.2344220030733162e-04
6.3135144439237705e+05 9.0117012431454121e-10 1.9003848325879014e-61 2.8141329381117394e-39 8.0759402729588456e-12 2.1087969755248986e-52 2.1504058799373359e-04
7.0664474004576111e+05 8.9587932612203194e-10 2.5315100240198713e-61 2.1574500939094246e-38 8.0747853302935487e-12 2.8257265796923215e-52 1.4326040526453057e-03
7.9091731407206762e+05 8.9060045128891505e-10 3.1338323712363944e-61 3.8717889926696779e-39 8.0735952835009816e-12 3.5187859681644878e-52 2.3175672450706023e-04
8.8524001135063160e+05 8.8534071344763733e-10 3.7616848422702251e-61 8.2245383778917894e-39 8.0724273696709267e-12 4.2488555932570997e-52 4.5067670435398443e-04
9.9081138287568325e+05 8.8010108886092834e-10 6.1647932178303636e-61 1.3957245893416643e-38 8.0712907044334114e-12 7.0046421892389118e-52 5.9920329615585795e-04
1.1089729156482816e+06 8.7488144448376765e-10 8.3209082636529225e-61 -3.2490226988364207e-38 8.0701845312625166e-12 9.5108980949558894e-52 -1.2041837871735893e-03
1.2412260788446662e+06 8.6968211717931708e-10 1.4157557762641558e-60 2.2683841041568676e-38 8.0691124219772736e-12 1.6279002963243011e-51 6.4646073874108291e-04
1.3892514028653977e+06 8.6450260430070563e-10 1.9579842821937187e-60 2.2690867513958107e-38 8.0680704335247499e-12 2.2648679974510060e-51 5.5152264205578488e-04
1.5549298337011568e+06 8.5934395095148070e-10 2.5232818224756431e-60 -5.0222497023527996e-39 8.0670700218568141e-12 2.9362885718597555e-51 -1.0785292059185998e-04
1.7403666339634887e+06 8.5417570029955169e-10 3.4762491462817368e-60 2.2538396104911000e-39 8.0658549418592980e-12 4.0697120569721754e-51 4.1361278387565657e-05
1.9479181342889704e+06 8.4901942817471056e-10 4.7727354296622038e-60 1.4798966170458133e-38 8.0646011330232368e-12 5.6214678619581297e-51 2.3248175903967024e-04
2.1802216750447140e+06 8.4388365585446820e-10 6.9459982234941328e-60 3.7486782316232133e-39 8.0633832492367714e-12 8.2309903448254523e-51 4.8963171706522595e-05
2.4402291188021889e+06 8.3876769812270376e-10 9.7880300923666655e-60 -1.6606082143203856e-38 8.0621953289159851e-12 1.1669536290290913e-50 -1.8327308294887701e-04
2.7312443594195452e+06 8.3367170403414248e-10 1.3891699037862605e-59 -9.7043632719272363e-38 8.0610391590089449e-12 1.6663272809477146e-50 -9.0176179585974741e-04
3.0569653043574775e+06 8.2859561600361516e-10 2.2530674053952156e-59 -1.0553702578418257e-37 8.0599146736459530e-12 2.7191399059796441e-50 -7.7240743025597757e-04
3.4215308636944555e+06 8.2353963399979487e-10 3.0622352878171917e-59 -9.1380672193824939e-38 8.0588244938966858e-12 3.7183824085605024e-50 -5.7543042056945766e-04
3.8295735429271790e+06 8.1850369113388793e-10 3.5056614840990851e-59 1.9982951289024733e-37 8.0577708580862349e-12 4.2830124311872425e-50 1.1796802810380212e-03
4.2862783078485401e+06 8.1345642924441965e-10 5.2569578475484746e-59 2.3909313919808805e-38 8.0564753283369219e-12 6.4624946814071022e-50 1.1561993445304400e-04
4.7974484694946036e+06 8.0842464782556460e-10 7.6930900353798642e-59 -2.5920106898847709e-37 8.0551713179928410e-12 9.5161497810242631e-50 -1.0393614568881269e-03
5.3695794263551813e+06 8.0341252888488921e-10 1.1145528509958885e-58 -4.4811371379957192e-37 8.0538967099543686e-12 1.3872734254503748e-49 -1.4975061043382342e-03
6.0099412008846933e+06 7.9842039624854509e-10 1.2820379450393988e-58 3.0035073468184368e-38 8.0526551128985522e-12 1.6057179288795442e-49 9.3877701438801082e-05
6.7266708190978095e+06 7.9344793379498840e-10 2.2587151226128224e-58 3.5410880811407170e-40 8.0514438299533042e-12 2.8467086829624672e-49 8.3646309205919342e-07
7.5288757071103184e+06 7.8849528139202325e-10 3.2164631216773358e-58 2.2582366708190746e-38 8.0502647831600988e-12 4.0792420672434920e-49 4.4841550194788248e-05
8.4267494184765536e+06 7.8356243755785868e-10 4.4980959699789423e-58 -2.2691691947290641e-37 8.0491186529169627e-12 5.7405712096131467e-49 -3.8222203134609796e-04
9.4317011628618781e+06 7.7864926954586466e-10 5.4350625458905911e-58 -4.9385380942477608e-37 8.0480080716136747e-12 6.9801164124388228e-49 -7.5914580194902934e-04
1.0556500781960163e+07 7.7372349747590786e-10 8.1932742452817488e-58 -4.4799267781095687e-38 8.0466303618669049e-12 1.0589408583312245e-48 -5.6266419097737484e-05
1.1815441014854170e+07 7.6881561403998229e-10 1.2357514172094563e-57 4.5708942307892684e-37 8.0452662472445466e-12 1.6073443289162844e-48 4.6894781416416468e-04
1.3224519114711357e+07 7.6392749046791421e-10 1.7132878575955562e-57 3.3477003865902240e-37 8.0439339263508916e-12 2.2427362268978539e-48 2.9262090195673630e-04
1.4801640124604741e+07 7.5905911564227281e-10 2.2025451180010093e-57 -5.3588578416659284e-38 8.0426337578494680e-12 2.9016779755517994e-48 -4.1444989080189114e-05
1.6566844395467531e+07 7.5421031993125561e-10 3.2508363995854499e-57 1.1446283550188344e-36 8.0413643358360229e-12 4.3102518139525797e-48 7.3100560663856323e-04
1.8542562237234708e+07 7.4938081127488844e-10 4.3142563120421194e-57 4.4619093102446041e-37 8.0401232043135681e-12 5.7570947202430582e-48 2.4815125910172407e-04
2.0753898939003162e+07 7.4457131710018532e-10 5.9690625217553494e-57 -1.3702567997136812e-36 8.0389187424371199e-12 8.0167774189885775e-48 -6.4997365044063395e-04
2.3228953779938322e+07 7.3978044701465207e-10 8.4365552414074440e-57 -2.6664651670836029e-37 8.0377419559857398e-12 1.1404133855460429e-47 -1.0673378563292136e-04
2.5999177084574733e+07 7.3497699756650397e-10 1.1805490666245890e-56 -1.6781167233847079e-37 8.0362831682593516e-12 1.6062394748861073e-47 -5.6969613186830646e-05
2.9099769859582148e+07 7.3019314025511084e-10 1.6618484222573245e-56 -2.5715918704748457e-36 8.0348555622762846e-12 2.2759025395345634e-47 -7.3822281873313583e-04
3.2570131090151001e+07 7.2542893946374561e-10 2.1312277944632800e-56 1.2725135331645527e-36 8.0334601400318315e-12 2.9378863711154596e-47 3.2363094071913219e-04
3.6454358379755549e+07 7.2068416120810851e-10 3.2359910493043421e-56 -6.9532027034111275e-36 8.0320948413648640e-12 4.4901653504910318e-47 -1.4398218031023763e-03
4.0801808294886194e+07 7.1595880916163689e-10 4.5778581299493026e-56 -3.5386945622318230e-37 8.0307601400798795e-12 6.3940244485710244e-47 -6.1811302526643637e-05
4.5667723535004303e+07 7.1125285760405566e-10 6.4643872195654973e-56 -4.6959154036318753e-38 8.0294561950843256e-12 9.0887328612521793e-47 -6.9253953486065309e-06
5.1113934897120260e+07 7.0656642251129071e-10 8.7132084506413836e-56 1.9344254430293569e-36 8.0281853183979699e-12 1.2331761279672400e-46 2.4653946329460710e-04
5.7209646954800665e+07 7.0189589587824303e-10 1.1155197517094740e-55 -7.6010739017375039e-36 8.0269158716643339e-12 1.5892951622315537e-46 -8.5901346468998066e-04
6.4032317435168341e+07 6.9721667302172454e-10 1.7470297985708303e-55 3.5746021578287327e-37 8.0253889964332758e-12 2.5057200525616156e-46 3.2388711775597252e-05
7.1668641468064621e+07 6.9255689807462885e-10 2.1831135890904454e-55 9.0126857636625797e-36 8.0238932937468203e-12 3.1522515986191165e-46 7.3297360070143352e-04
8.0215653214152768e+07 6.8791679845567288e-10 3.4857476302399529e-55 -1.1988388411063696e-36 8.0224316212020510e-12 5.0671064263370551e-46 -7.7418522264260074e-05
8.9781958870260060e+07 6.8329566077753376e-10 5.1060728775696191e-55 1.2720698612840431e-36 8.0209961658531265e-12 7.4727137470174067e-46 6.8102511343877945e-05
1.0048911671966355e+08 6.7869389941601624e-10 6.7552038507448938e-55 1.5513037869756074e-35 8.0195922761770036e-12 9.9532408594764512e-46 7.2450377109358681e-04
1.1247318176350428e+08 6.7411134383310288e-10 9.8710063403076723e-55 -3.9403761183338496e-36 8.0182183974668798e-12 1.4642990999349722e-45 -1.5275349127772365e-04
1.2588643456083737e+08 6.6954793899349465e-10 1.3050097509837050e-54 6.8403201595663774e-36 8.0168746333709351e-12 1.9490908342507562e-45 2.3140818290295719e-04
1.4089931624555570e+08 6.6499811340965207e-10 1.8800245397671540e-54 2.1470438315522042e-36 8.0155080177733423e-12 2.8271125915345591e-45 6.0722402318273462e-05
1.5770259430829355e+08 6.6044314192043821e-10 2.6285283833111227e-54 3.1942286488447937e-35 8.0139079294610559e-12 3.9799465184359115e-45 7.6664083408337276e-04
1.7650978666371265e+08 6.5590749276445865e-10 3.6688771414170495e-54 4.3856286947952547e-35 8.0123388921292888e-12 5.5935893123492201e-45 8.9401329902055857e-04
1.9755987480563048e+08 6.5139126239429071e-10 5.2080771515860862e-54 1.3530075397229754e-35 8.0108025153801597e-12 7.9953131892543081e-45 2.3229536681305859e-04
2.2112034052579963e+08 6.4689400461209994e-10 7.2008596622176710e-54 4.4856103568489889e-36 8.0092937296911192e-12 1.1131436697323476e-44 6.5722308440389378e-05
2.4749056478371334e+08 6.4241576910171827e-10 9.9938164344180809e-54 2.5896989208609148e-36 8.0078138397793949e-12 1.5556617559983476e-44 3.2320308339893049e-05
2.7700563191659552e+08 6.3795652754910478e-10 1.4356427593043047e-53 5.6178438500453336e-35 8.0063628052866234e-12 2.2503770982949940e-44 5.8701733774950404e-04
3.1004058752934444e+08 6.3351673376884106e-10 2.0007987978460663e-53 1.5587654834788212e-35 8.0049471930140519e-12 3.1582414341972571e-44 1.3845225261621016e-04
3.4701520416915029e+08 6.2908733162138913e-10 2.8679703439265981e-53 3.6605422702163140e-35 8.0034704133579522e-12 4.5589383218619030e-44 2.7252266568475843e-04
3.8839931534176856e+08 6.2465671676964057e-10 4.0411847614024246e-53 2.2617644378674872e-35 8.0017919635813867e-12 6.4694489835970545e-44 1.4235486403153119e-04
4.3471878564842522e+08 6.2024522086369434e-10 5.4474730314674576e-53 -1.4757563334185710e-35 8.0001435862510695e-12 8.7827730843001516e-44 -8.0285182326321204e-05
4.8656219290539002e+08 6.1585260909469336e-10 7.6838077371093372e-53 -1.7869249721890576e-37 7.9985226723046458e-12 1.2476699170609304e-43 -8.2144725093840521e-07
5.4458830715534222e+08 6.1147918543300075e-10 1.0901079195439785e-52 -1.9337394074063272e-35 7.9969337044781737e-12 1.7827392093028498e-43 -7.4898369111434912e-05
6.0953446160578895e+08 6.0712456362561246e-10 1.5823743551282056e-52 2.4896050168167703e-35 7.9953718164600334e-12 2.6063421741308224e-43 8.0322446943723155e-05
6.8222592186336386e+08 6.0278883426901876e-10 2.1144471480823375e-52 -1.5043740033142099e-35 7.9938391900486014e-12 3.5077742450993717e-43 -4.2138085816688217e-05
7.6358637251805949e+08 5.9847239303114917e-10 2.9894276028958130e-52 -1.4453418974689050e-35 7.9923416787477663e-12 4.9950969129167829e-43 -3.4170750012987913e-05
8.5464965432971263e+08 5.9416392933473811e-10 4.1264406660092772e-52 1.0603842212435766e-34 7.9907506518526083e-12 6.9449531724847216e-43 2.1415208783216548e-04
9.5657290116007423e+08 5.8985756467842741e-10 5.9032809446817639e-52 -2.0413335369862494e-35 7.9889855732597232e-12 1.0007977006957697e-42 -3.4593433387459084e-05
1.0706512435805496e+09 5.8557000428892080e-10 7.5251600986616184e-52 4.8980300708092519e-34 7.9872478701486228e-12 1.2850999954821281e-42 7.3786033397074289e-04
1.1983342659931407e+09 5.8130141240246929e-10 1.1517950826263804e-51 -3.3199684093929418e-35 7.9855401382253380e-12 1.9814076794792382e-42 -4.0573797014269652e-05
1.3412444263838212e+09 5.7705160666690449e-10 1.6407433320306305e-51 -5.9531202739897165e-35 7.9838604441565523e-12 2.8433216597518775e-42 -6.1181061200496300e-05
1.5011976727668309e+09 5.7282069309527849e-10 2.2452298870241119e-51 6.7331062687719279e-35 7.9822105797694847e-12 3.9196033140699723e-42 5.9371184357283852e-05
1.6802265182913504e+09 5.6860826386074874e-10 3.2138588325828507e-51 2.1668712288363278e-35 7.9805856904155939e-12 5.6521493563271876e-42 1.6029247003589174e-05
1.8806058682239575e+09 5.6441523148957211e-10 4.4356587418441657e-51 1.3556059415963163e-34 7.9789992818478755e-12 7.8588572638938736e-42 8.5675182444305481e-05
2.1048819269885821e+09 5.6022770058974021e-10 6.3377633181718460e-51 -1.1406636228468332e-35 7.9772823968048286e-12 1.1312834605465265e-41 -6.0535104143496895e-06
2.3559045525830216e+09 5.5604554891993165e-10 8.9031669035468724e-51 7.7324973334917391e-34 7.9754222433222808e-12 1.6011578405475005e-41 3.4753002941478834e-04
2.6368634694973407e+09 5.5188234537974193e-10 1.2459742804505529e-50 2.9910627627231199e-34 7.9735928295370596e-12 2.2576809910330014e-41 1.1406377393663094e-04
2.9513288002887316e+09 5.4773757485769688e-10 1.7081165604908828e-50 6.1435604418938795e-35 7.9717873391700477e-12 3.1184944011457572e-41 2.0085151707271967e-05
3.3032964308440609e+09 5.4361159968883589e-10 2.4119543367337816e-50 2.9303358747224838e-34 7.9700112915349755e-12 4.4369074135180115e-41 8.0926079935138319e-05
3.6972387857834382e+09 5.3950417087126315e-10 3.6007041670057268e-50 1.6996660902736512e-33 7.9682617460493313e-12 6.6740988511559247e-41 3.8563148612388490e-04
4.1381616592031164e+09 5.3541563081121899e-10 4.6964044775572761e-50 2.4526841929569376e-33 7.9665442832982538e-12 8.7715117140709155e-41 4.8911768128029906e-04
4.6316678229020376e+09 5.3134573587782739e-10 6.7983911387558879e-50 7.1810814145370842e-34 7.9648565302183663e-12 1.2794665845062970e-40 1.1948081513843159e-04
5.1840282203565102e+09 5.2727948127177409e-10 9.4420575148405174e-50 4.4307226206028805e-34 7.9630057609227511e-12 1.7907121081341349e-40 6.2794384223677040e-05
5.8022616510987844e+09 5.2322146178223659e-10 1.3232511499020122e-49 9.9145765901835423e-35 7.9610401928538367e-12 2.5290460093029323e-40 1.1915444746329027e-05
6.4942239580432024e+09 5.1918214205329480e-10 1.9061155898768284e-49 3.3745811851396689e-33 7.9591031285447929e-12 3.6713812658085664e-40 3.3922307850313437e-04
7.2687078510559616e+09 5.1516147315371867e-10 2.5669836335876750e-49 -1.6829051027013987e-33 7.9571945111674764e-12 4.9828719097977158e-40 -1.4634449460144424e-04
8.1355546352179976e+09 5.1115934211393934e-10 3.5824613760297850e-49 -4.6901766325899345e-33 7.9553132536419953e-12 7.0085022044481014e-40 -3.4659340043361684e-04
9.1057792635044804e+09 5.0717560527752816e-10 5.0442067585824287e-49 -2.3772406844484798e-33 7.9534570683047261e-12 9.9456809556568127e-40 -1.4862693995320957e-04
1.0191710302913652e+10 5.0321043773504264e-10 7.0390316860270296e-49 -6.6445166910180724e-33 7.9516299253409960e-12 1.3988246582701686e-39 -3.5304666733268275e-04
1.1407146592584909e+10 4.9926390256110968e-10 1.0029238129488028e-48 -2.2145064992282057e-33 7.9498338024856261e-12 2.0088049782971148e-39 -9.8964151188418484e-05
1.2767532584547895e+10 4.9531914647250404e-10 1.3875628751868944e-48 -2.4792136137611346e-33 7.9478382720527741e-12 2.8013511794741822e-39 -9.4568185078264895e-05
1.4290154595142580e+10 4.9138543751841210e-10 1.9592167177619449e-48 3.3592136799201638e-33 7.9457597953410592e-12 3.9871281649215208e-39 1.0826429455333933e-04
1.5994360460863007e+10 4.8747028412900208e-10 2.7120172010496758e-48 -1.5083868188182506e-33 7.9437091810152867e-12 5.5634513309779084e-39 -4.1485128102699326e-05
1.7901805389773499e+10 4.8357364924208640e-10 3.8655321556663174e-48 -3.8322911660901545e-33 7.9416860085051676e-12 7.9936782364482321e-39 -8.8638528815440927e-05
2.0036727132510120e+10 4.7969517212654735e-10 5.3916257543923989e-48 2.3343212255862114e-33 7.9396854954478796e-12 1.1239691511779580e-38 4.5900569679022560e-05
2.2426253969446716e+10 4.7583518036448475e-10 7.4838573013065729e-48 6.6479989986381941e-34 7.9377130156872689e-12 1.5727835204563935e-38 1.1140377882115513e-05
2.5100749427589706e+10 4.7199355102607323e-10 1.0697203661690923e-47 -1.0657714313511009e-32 7.9357672822172695e-12 2.2663876738222642e-38 -1.4998951816616314e-04
2.8094198107495342e+10 4.6817042759427640e-10 1.4838224747291201e-47 -6.5015061703385413e-34 7.9338542801797046e-12 3.1694066674690165e-38 -7.8004744345576072e-06
3.1444637522880215e+10 4.6434699253864355e-10 2.0931473041672968e-47 7.0442725073241175e-34 7.9316935642005946e-12 4.5077223236093264e-38 7.1452089477396742e-06
3.5194641440273834e+10 4.6053795822156588e-10 2.9790149881596075e-47 -8.1093539886149352e-33 7.9294967705009936e-12 6.4685547303494942e-38 -6.9233645319633606e-05
3.9391860860477592e+10 4.5674667766176973e-10 4.1426251623776722e-47 1.8329706001531716e-32 7.9273156661248263e-12 9.0698528637035231e-38 1.3325391617448635e-04
4.4089629516031052e+10 4.5297390216195931e-10 5.7048387749551520e-47 1.1193143431262159e-32 7.9251633661137934e-12 1.2594188644703433e-37 6.9629582435152334e-05
4.9347641578699768e+10 4.4921945236377376e-10 8.0541761861309886e-47 1.7798431923104767e-32 7.9230374252478988e-12 1.7929268520653445e-37 9.3571135976214937e-05
5.5232710188558060e+10 4.4548314122146574e-10 1.1154905990946883e-46 2.4545304874626627e-32 7.9209348979859673e-12 2.5040018260536995e-37 1.1010824406448200e-04
6.1819616443230743e+10 4.4176513922745071e-10 1.5697677418756319e-46 1.2043942228145737e-32 7.9188600184680460e-12 3.5533988594500861e-37 4.5735690753750729e-05
6.9192059635339508e+10 4.3806520614112984e-10 2.2227851167435315e-46 1.9596839301740828e-32 7.9168140060674711e-12 5.0740964714449952e-37 6.2801195497977450e-05
7.7443720812743011e+10 4.3436367537625656e-10 3.1265834952604707e-46 3.6873116834741298e-32 7.9144790015664158e-12 7.1980777226644166e-37 1.0005713985354288e-04
8.6679453176139099e+10 4.3067878023964327e-10 4.4000491395971876e-46 6.0883965898561887e-32 7.9121419070255234e-12 1.0216545001703732e-36 1.3986125904823129e-04
9.7016614440331345e+10 4.2701190866159270e-10 6.1158253617674592e-46 4.0433131089839779e-32 7.9098261640665810e-12 1.4322376584148747e-36 7.9120649291910590e-05
1.0858655808934984e+11 4.2336308635642464e-10 8.5926136442272423e-46 -5.2913765872230292e-32 7.9075323168425173e-12 2.0296086081045848e-36 -8.7730283890109813e-05
1.2153630247470198e+11 4.1973251094399927e-10 1.2048165738379780e-45 1.5651546504222176e-33 7.9052648406793629e-12 2.8704390115702156e-36 2.2009515612352521e-06
1.3603039896584694e+11 4.1611990430141852e-10 1.6218171136063636e-45 6.9521588014325635e-32 7.9030185897937746e-12 3.8974754556119295e-36 8.4627107911877569e-05
1.5225302289132245e+11 4.1252554099384267e-10 2.3689416022824786e-45 -5.0459397981285139e-32 7.9008002701676438e-12 5.7425331691591851e-36 -5.1043384841672797e-05
1.7041031383996313e+11 4.0894842536080210e-10 3.2882153066658843e-45 -3.0243321962276063e-31 7.8986002218392351e-12 8.0406601486845122e-36 -2.6080451130250051e-04
1.9073299506022522e+11 4.0536951774621785e-10 4.7327285991564036e-45 1.3573514486177890e-31 7.8960834269548556e-12 1.1675097391312327e-35 9.7996590609768098e-05
2.1347930524210031e+11 4.0180889755663476e-10 6.4405181133844862e-45 -1.0834393924240266e-31 7.8935931594890536e-12 1.6028809099421943e-35 -6.7349510594912442e-05
2.3893827993557227e+11 3.9826617347149749e-10 9.1748685408747746e-45 -1.3365265289731924e-31 7.8911230508412525e-12 2.3037026873012574e-35 -6.9918314076101678e-05
2.6743342430229559e+11 3.9474179793543436e-10 1.3188569841012962e-44 -6.6299583325299610e-31 7.8886817944675492e-12 3.3410624134539056e-35 -2.9057308867696841e-04
2.9932682386989661e+11 3.9123481941946119e-10 1.7817713456403865e-44 1.1132806803766726e-32 7.8862508462591729e-12 4.5542248726335009e-35 4.2165760490312964e-06
3.3502374552391266e+11 3.8774583858918133e-10 2.5022221739100926e-44 -1.2088192782359082e-31 7.8838431550624583e-12 6.4532534585399112e-35 -3.8808322492648531e-05
3.7497778720177893e+11 3.8427524158983135e-10 3.5384597432193380e-44 -6.0959616537150269e-32 7.8814669630653273e-12 9.2081387512241235e-35 -1.6531562173359925e-05
4.1969664172567645e+11 3.8081871748273990e-10 4.9051451141525428e-44 1.9440793426793757e-31 7.8790514591107495e-12 1.2880525270858993e-34 4.4980979929140050e-05
