# k_modes P_R(k) P_S(k) P_RS(k) 
7.2536835427554440e+08 4.6661621182839357e-10 7.0190595705796709e-48 5.2091011078738765e-29
8.0640717987824523e+08 4.6307941407200240e-10 9.6714899423360655e-48 6.5732582464342063e-29
8.9649973827250671e+08 4.5955679434245604e-10 1.3232256548038701e-47 7.7871816656431207e-29
9.9665752088667870e+08 4.5604838463145333e-10 1.8497653940579159e-47 8.8176334196105082e-29
1.1080050239100521e+09 4.5255412426376947e-10 2.5229843635067046e-47 9.2049721530028298e-29
1.2317923732895842e+09 4.4907384632211219e-10 3.4287033858339589e-47 8.9510000114488133e-29
1.3694093602030053e+09 4.4560744612237177e-10 4.7200455137664604e-47 7.6729890222894048e-29
1.5224010445880141e+09 4.4215521436012419e-10 6.4171638235924313e-47 5.3902520853663765e-29
1.6924851019121802e+09 4.3871699742369737e-10 8.9173614974271797e-47 1.6121436966204829e-29
1.8815711079401309e+09 4.3529294622886401e-10 1.2209229611259257e-46 -3.7468157779003383e-29
2.0917819780127892e+09 4.3188272916043988e-10 1.6814699087563722e-46 -1.0557678990621464e-28
2.3254778015428262e+09 4.2847700418480730e-10 2.3174393618733276e-46 -1.8823128239470438e-28
2.5852823393219771e+09 4.2508350324087216e-10 3.1795236142486578e-46 -2.8304915314174658e-28
2.8741124811321917e+09 4.2170396852921544e-10 4.3641820851741402e-46 -3.8575963702743204e-28
3.1952109943884511e+09 4.1833847869362821e-10 5.8931307718763403e-46 -4.8535088316095712e-28
3.5521829314902401e+09 4.1498722351138181e-10 8.2057928858843185e-46 -5.8331469448970033e-28
3.9490361046362214e+09 4.1165003460435969e-10 1.1262072227260717e-45 -6.5642458466885058e-28
4.3902260825226879e+09 4.0832675635830325e-10 1.5438859895466039e-45 -6.9323275528407554e-28
4.8807062141150227e+09 4.0501756130074818e-10 2.1326086341567489e-45 -6.8192935729680590e-28
5.4259832411211357e+09 4.0172221235388290e-10 2.9250849854941168e-45 -5.9565143394664222e-28
6.0321791235421944e+09 3.9844084495223080e-10 4.0433556283599806e-45 -4.2237729225404967e-28
6.7060997724312868e+09 3.9517359612448549e-10 5.5429007752122194e-45 -1.4770191299059812e-28
7.4553114615394239e+09 3.9192034445573864e-10 7.5908874951854136e-45 2.4023794885770333e-28
8.2882257757417841e+09 3.8868105196268232e-10 1.0370402743156018e-44 7.4110030503309843e-28
9.2141940499807987e+09 3.8545580596434417e-10 1.4336239811265297e-44 1.3675417050380534e-27
1.0243612359015806e+10 3.8224438440441539e-10 1.9713569958038144e-44 2.0809231508416408e-27
1.1388038236724571e+10 3.7904701752888634e-10 2.6831853426713421e-44 2.8427494413309535e-27
1.2660320435393805e+10 3.7586352489442913e-10 3.7169086036440633e-44 3.6405289721555693e-27
1.4074743181838089e+10 3.7268400647890785e-10 5.0687777759106410e-44 4.3459613712184843e-27
1.5647186549945793e+10 3.6951799880990322e-10 6.9589023204815062e-44 4.9076865012118304e-27
1.7395304750195122e+10 3.6636629754250571e-10 9.5639379797482260e-44 5.2102819357921465e-27
1.9338724337840019e+10 3.6322845309247693e-10 1.3241468936105011e-43 5.1885659110218501e-27
2.1499264565098953e+10 3.6010456931946214e-10 1.8369327031616178e-43 4.5958678896932591e-27
2.3901182351293888e+10 3.5699481050838401e-10 2.5102827931318719e-43 3.2918505408314212e-27
2.6571444621281197e+10 3.5389893695010735e-10 3.4102479943649794e-43 1.2527851526230556e-27
2.9540031069784920e+10 3.5081704340601996e-10 4.6818442740418275e-43 -1.6385790440098586e-27
3.2840270750841228e+10 3.4774888965373540e-10 6.4717618597240067e-43 -5.3988331967625968e-27
3.6509216271329071e+10 3.4469479993380472e-10 8.8399471823485321e-43 -9.9694014108567446e-27
4.0588059789748543e+10 3.4165463053238115e-10 1.2148460100465271e-42 -1.5342651663554702e-26
4.5122595490769707e+10 3.3862845796166046e-10 1.6739796290205410e-42 -2.1137245126481796e-26
5.0163733727865501e+10 3.3561630759033150e-10 2.2952487368246797e-42 -2.6980680863363837e-26
5.5768072606438087e+10 3.3261805552336033e-10 3.1625866128748542e-42 -3.2433134047499368e-26
6.1998533424742714e+10 3.2963347630385642e-10 4.4599427693732267e-42 -3.7211064858703270e-26
6.8925067106859161e+10 3.2666306057462843e-10 5.9540221066566286e-42 -3.9027834840863823e-26
7.6625439559012512e+10 3.2370404835487004e-10 8.2016516128794556e-42 -3.8384590442545865e-26
8.5186104766629227e+10 3.2075217820940264e-10 1.1290891450514674e-41 -3.4143573987933907e-26
9.4703175434608612e+10 3.1781405559845399e-10 1.5620370104324814e-41 -2.4894033951463830e-26
1.0528350206842241e+11 3.1489005180277278e-10 2.1069960431141773e-41 -9.7960042737604994e-27
1.1704587261115918e+11 3.1197973506631667e-10 2.9198665329023949e-41 1.1744527001445465e-26
1.3012234610513313e+11 3.0908355214291801e-10 3.9684823432774738e-41 3.9153957666541989e-26
1.4465973535140076e+11 3.0620113208664758e-10 5.5138946142135247e-41 7.3624012723765663e-26
1.6082125521337946e+11 3.0333287021569028e-10 7.5264095537494498e-41 1.1314860111165652e-25
1.7878835507047253e+11 3.0047808083170551e-10 1.0407149382660634e-40 1.5676677767886307e-25
1.9876275599511768e+11 2.9763736653180973e-10 1.4295385897084842e-40 2.0034743398983778e-25
2.2096871552513843e+11 2.9481065122621041e-10 1.9540701234249852e-40 2.4001679688675844e-25
2.4565554545857037e+11 2.9199755871957344e-10 2.7127941623868877e-40 2.7312041542069064e-25
2.7310041093886279e+11 2.8919844783387667e-10 3.7207367617409839e-40 2.8988709317259841e-25
3.0361144225646735e+11 2.8641337952291522e-10 5.0900311210229999e-40 2.8529974374240199e-25
3.3753119430379736e+11 2.8364197522401031e-10 7.0193687005098205e-40 2.5239360736699369e-25
3.7524049252369879e+11 2.8088474097361147e-10 9.5965495480176469e-40 1.8239389908165646e-25
4.1716270853086163e+11 2.7814088224150573e-10 1.3292171665553013e-39 7.1296429353704238e-26
4.6376851340960522e+11 2.7540677022559120e-10 1.8135938970175099e-39 -9.0046680662707994e-26
5.1558116205452820e+11 2.7268243321002032e-10 2.4917557187323038e-39 -2.9844829352153153e-25
5.7318236788257153e+11 2.6997230639016215e-10 3.4373221233941086e-39 -5.5141971722343966e-25
6.3721883387338586e+11 2.6727589292564929e-10 4.6917086797041992e-39 -8.4156939465509836e-25
7.0840951326357800e+11 2.6459327714924444e-10 6.4795797000008901e-39 -1.1640493832619243e-24
7.8755368141245972e+11 2.6192452011258531e-10 8.8585683973520747e-39 -1.4820921756858653e-24
8.7553990946412512e+11 2.5926961816877788e-10 1.2208708242935793e-38 -1.7790598959783775e-24
9.7335604055537646e+11 2.5662864273831035e-10 1.6730057896203624e-38 -2.0064519248295745e-24
1.0821002805748943e+12 2.5400211169185390e-10 2.2940140314115094e-38 -2.1233559906654851e-24
1.2029935279922346e+12 2.5138778040639144e-10 3.1741715496233686e-38 -2.0915933925726931e-24
1.3373930811868416e+12 2.4878840258572263e-10 4.3574130825028890e-38 -1.8349734756076262e-24
1.4868078771725356e+12 2.4620217992661024e-10 5.9787478285364558e-38 -1.3037574746719531e-24
1.6529154328064512e+12 2.4363090693552231e-10 8.1501506416143197e-38 -4.7254284752560252e-25
1.8375806786855554e+12 2.4107280571307726e-10 1.1286821212682004e-37 7.1470538585004039e-25
2.0428768971835449e+12 2.3852889494122245e-10 1.5532917782504484e-37 2.2611323791174121e-24
2.2711089997047358e+12 2.3599790685372782e-10 2.1364200379907581e-37 4.1476526458460153e-24
2.5248394044941934e+12 2.3348110392468476e-10 2.9171049661217500e-37 6.2958147301874932e-24
2.8069168055409819e+12 2.3097170395344998e-10 4.0152869095709949e-37 8.6295328743526112e-24
3.1205081555699043e+12 2.2847508879095944e-10 5.4990740556347066e-37 1.0945198144328350e-23
3.4691342222027656e+12 2.2599363801267120e-10 7.5745343434196673e-37 1.3079358317829140e-23
3.8567091164869688e+12 2.2352419906798020e-10 1.0372300691184520e-36 1.4678991032006385e-23
4.2875842375879688e+12 2.2106922736849107e-10 1.4342820403559015e-36 1.5518068794550616e-23
4.7665971270237148e+12 2.1862813402485096e-10 1.9639344288953922e-36 1.5070937496594728e-23
5.2991257809391484e+12 2.1620101161298716e-10 2.7043685740182611e-36 1.3080707403434480e-23
5.8911490301987578e+12 2.1378731837630042e-10 3.7055626315813635e-36 9.0512326010894060e-24
6.5493136661989150e+12 2.1138742010530378e-10 5.1299722682088695e-36 2.7600690009669500e-24
7.2810090660382969e+12 2.0900141583615151e-10 6.9790892414634853e-36 -6.1251272722258445e-24
8.0944501548815820e+12 2.0662922160985217e-10 9.5871836979572959e-36 -1.7483298243340947e-23
8.9987696369553320e+12 2.0427081251147138e-10 1.3185465935858384e-35 -3.1331944970574628e-23
1.0004120530676682e+13 2.0192615707456686e-10 1.7999169492456295e-35 -4.6858916871786606e-23
1.1121790159100998e+13 1.9959457646211159e-10 2.4933675749684202e-35 -6.3995034986174825e-23
1.2364326875488883e+13 1.9727804833060202e-10 3.4147058433834843e-35 -8.0603664691150187e-23
1.3745680946770721e+13 1.9497320183315162e-10 4.7075139700362001e-35 -9.5662128651687129e-23
1.5281361176642688e+13 1.9268117311203145e-10 6.4660304646649308e-35 -1.0667256147199185e-22
1.6988609026740387e+13 1.9039988598701883e-10 8.8584384013476453e-35 -1.1113396256642474e-22
1.8886592190791395e+13 1.8813251797470124e-10 1.2181475744361682e-34 -1.0676462386992931e-22
2.0996619795052535e+13 1.8587717182621398e-10 1.6724856466573382e-34 -9.0391134716523557e-23
2.3342381641138141e+13 1.8363624958060805e-10 2.2990534037909537e-34 -5.9454618421493681e-23
2.5950214177280602e+13 1.8140859558366181e-10 3.1579206438248360e-34 -1.1622871497235794e-23
2.8849396184146211e+13 1.7919532832468429e-10 4.3418305553241902e-34 5.4442439703565748e-23
3.2072477494944812e+13 1.7699529214664822e-10 5.9669572731397607e-34 1.3876190918619078e-22
3.5655644440455172e+13 1.7481049705367354e-10 8.1990457930465591e-34 2.3973634644134668e-22
3.9639126121907312e+13 1.7263739692875868e-10 1.1274742798210027e-33 3.5391822207517062e-22
4.4067646073049891e+13 1.7048009441376567e-10 1.5491244047543039e-33 4.7435108326084735e-22
4.8990924382319570e+13 1.6833428203212943e-10 2.1308783384641270e-33 5.9219421242684479e-22
5.4464235912568312e+13 1.6620031327795572e-10 2.9301808175665441e-33 6.9469327258305664e-22
6.0549030885614992e+13 1.6408039935259827e-10 4.0328840479695986e-33 7.6686747038765295e-22
6.7313624799079203e+13 1.6198160141574388e-10 5.5228170682058434e-33 7.8827178460270493e-22
7.4833965421363953e+13 1.5989159678648828e-10 7.6046453167198749e-33 7.4375671873397125e-22
8.3194485476028844e+13 1.5781586772368453e-10 1.0455454617866450e-32 6.1039851529396525e-22
9.2489050588856000e+13 1.5574705142037904e-10 1.4301995040303999e-32 3.6851740732222411e-22
1.0282201314043497e+14 1.5369362170840720e-10 1.9625372460228019e-32 6.8763132496840026e-24
1.1430938385614314e+14 1.5165327764031564e-10 2.6928008154109432e-32 -4.8391014071687171e-22
1.2708013428724239e+14 1.4962523989953726e-10 3.7088859178222616e-32 -1.1044849149044384e-21
1.4127764480637319e+14 1.4761273859499969e-10 5.0741634971536841e-32 -1.8342971944770280e-21
1.5706131437444875e+14 1.4561210859611914e-10 6.9691910752567248e-32 -2.6477222957199658e-21
1.7460835015219912e+14 1.4362736393198740e-10 9.5659155148521935e-32 -3.4909936819107332e-21
1.9411575704878428e+14 1.4165553937546705e-10 1.3134388869353707e-31 -4.2936378781979682e-21
2.1580254954461044e+14 1.3969469550339915e-10 1.8105541336584892e-31 -4.9717999232803582e-21
2.3991221062105794e+14 1.3775337830817858e-10 2.4841167499685700e-31 -5.3913830163972050e-21
2.6671542540411266e+14 1.3582126212065398e-10 3.4092011151166702e-31 -5.4339114174737816e-21
2.9651312021320194e+14 1.3390350263010438e-10 4.6881379601410131e-31 -4.9671624921984654e-21
3.2963984113538656e+14 1.3200158791906272e-10 6.4465608803407469e-31 -3.8479112321174934e-21
3.6646751005699319e+14 1.3010992365914018e-10 8.8684382901066400e-31 -1.9538552585477787e-21
4.0740960032260094e+14 1.2823459243336615e-10 1.2199595907575692e-30 8.0313532808156828e-22
4.5292577890249462e+14 1.2637095907576919e-10 1.6781426656572433e-30 4.4628415447957059e-21
5.0352706718740338e+14 1.2451834394038225e-10 2.3086887299406240e-30 8.9873931943022735e-21
5.5978157835200094e+14 1.2268005825275455e-10 3.1747665952485444e-30 1.4236442055091341e-20
6.2232089570198288e+14 1.2085415225482084e-10 4.3687034946437220e-30 1.9965165785337514e-20
6.9184716361599762e+14 1.1904002447936199e-10 6.0114503714563437e-30 2.5776379600056490e-20
7.6914097069418400e+14 1.1724419918587762e-10 8.2588661988429797e-30 3.1108871364977998e-20
8.5507011361940825e+14 1.1545684165369980e-10 1.1351101898763235e-29 3.5302580307963445e-20
9.5059934012514888e+14 1.1368690415045524e-10 1.5593218627383991e-29 3.7529409368457067e-20
1.0568011804568558e+15 1.1192802283719073e-10 2.1410091519999881e-29 3.6882950520196177e-20
1.1748679889341922e+15 1.1018208148892474e-10 2.9376236542465053e-29 3.2399365106246183e-20
1.3061253308077895e+15 1.0845359960956951e-10 4.0279492835668329e-29 2.3176329924355301e-20
1.4520468647080600e+15 1.0673585345652193e-10 5.5189674293706065e-29 8.4590202886170515e-21
1.6142708877749878e+15 1.0503318445747541e-10 7.5622350460688864e-29 -1.2267802806039348e-20
1.7946187292252370e+15 1.0334434834239433e-10 1.0353031993916008e-28 -3.9041086380957349e-20
1.9951151988655142e+15 1.0166454302608211e-10 1.4179263406215135e-28 -7.1359513107657966e-20
2.2180113201329472e+15 1.0000438377123709e-10 1.9425594847723385e-28 -1.0802342098967745e-19
2.4658096028917655e+15 9.8354476210015510e-11 2.6633391349460743e-28 -1.4689328165719563e-19
2.7412921397302870e+15 9.6712705257354370e-11 3.6508385910631932e-28 -1.8479320927336280e-19
3.0475518412022775e+15 9.5089951326753915e-11 5.0142738342012382e-28 -2.1783339805085720e-19
3.3880271606984255e+15 9.3481390949794265e-11 6.8899176650949505e-28 -2.4082072117302272e-19
3.7665406988128215e+15 9.1880470845822042e-11 9.4802926773622777e-28 -2.4802685312998453e-19
4.1873421206248040e+15 9.0296865582916576e-11 1.3057050745770537e-27 -2.3311902270473621e-19
4.6551558677396290e+15 8.8728040505644438e-11 1.7995428380052935e-27 -1.8968965538948370e-19
5.1752342007624630e+15 8.7163183967100741e-11 2.4809256563284914e-27 -1.1211730250936315e-19
5.7534161677268040e+15 8.5623884442657876e-11 3.4226110193207047e-27 4.0653957585607451e-21
6.3961931605304600e+15 8.4091454547346048e-11 4.7226198100789140e-27 1.6082195459304339e-19
7.1107817953973080e+15 8.2578110966178978e-11 6.5205876375628381e-27 3.5727930304789233e-19
7.9052049356121660e+15 8.1079310982783828e-11 8.9938624363645325e-27 5.8737647640091533e-19
8.7883817661902060e+15 7.9589248846125115e-11 1.2402136112760513e-26 8.4028518525440332e-19
9.7702279317725840e+15 7.8112798287651478e-11 1.7090602577190627e-26 1.0990952105292038e-18
1.0861766862020410e+16 7.6646278296275233e-11 2.3529782808463428e-26 1.3401350296132756e-18
1.2075253534385078e+16 7.5195312465517284e-11 3.2369883548818755e-26 1.5336937188874445e-18
1.3424312063770140e+16 7.3756926341017339e-11 4.4428189296004931e-26 1.6431972057971705e-18
1.4924088663837748e+16 7.2338370585758084e-11 6.0914726023513479e-26 1.6297668488290433e-18
1.6591421697294796e+16 7.0930556325746729e-11 8.3370874616858372e-26 1.4516176258454753e-18
1.8445030724353604e+16 6.9528614130691130e-11 1.1384193832386515e-25 1.0697744695151981e-18
2.0505726671863240e+16 6.8147713504250358e-11 1.5526420780059501e-25 4.5169585377853912e-19
2.2796645482730640e+16 6.6781889231740735e-11 2.1146647736492664e-25 -4.2255033144808030e-19
2.5343507868871948e+16 6.5424819515591462e-11 2.8785889824797788e-25 -1.5530643319734534e-18
2.8174908084004588e+16 6.4084591957543599e-11 3.9175413587597393e-25 -2.9144240248998933e-18
3.1322634958403424e+16 6.2740845117678977e-11 5.3348632491822813e-25 -4.4483893563114119e-18
3.4822028799958960e+16 6.1431479956557239e-11 7.2775553854637022e-25 -6.0609196973811447e-18
3.8712378168550432e+16 6.0128511859758956e-11 9.9483877232091685e-25 -7.6133607933815383e-18
4.3037360978422544e+16 5.8844876512032216e-11 1.3642857932283343e-24 -8.9291373643002263e-18
4.7845534880927808e+16 5.7570257194937656e-11 1.8768588518757952e-24 -9.7881351484130561e-18
5.3190882433284032e+16 5.6302489416575715e-11 2.5894132391240184e-24 -9.9412990175509997e-18
5.9133417174091368e+16 5.5053125628781738e-11 3.5824214814496772e-24 -9.1273255040539607e-18
6.5739857410167872e+16 5.3829130246056749e-11 4.9704215667975742e-24 -7.0887100104888082e-18
7.3084375279478272e+16 5.2591682837970374e-11 6.9046392520314031e-24 -3.6049029671743114e-18
8.1249429500062768e+16 5.1394684813072684e-11 9.6101559127764199e-24 1.4791979230822577e-18
9.0326691154454336e+16 5.0192297731808767e-11 1.3376420042665594e-23 8.2026796270691463e-18
1.0041807290358730e+17 4.9010449478462328e-11 1.8626917153988631e-23 1.6460997336271231e-17
1.1163687318543944e+17 4.7837387985242191e-11 2.5907352783927335e-23 2.5951628660295349e-17
1.2410904824460808e+17 4.6685338948822510e-11 3.5980817728210903e-23 3.6152839367149706e-17
1.3797462627420954e+17 4.5539470198670019e-11 4.9846200382464776e-23 4.6274725376561907e-17
1.5338927954702941e+17 4.4413377267779654e-11 6.8838303143673237e-23 5.5291026493526151e-17
1.7052607218661248e+17 4.3292465935189418e-11 9.4648312009229573e-23 6.1900162971557248e-17
1.8957740320097178e+17 4.2195035256280138e-11 1.2956877879761882e-22 6.4669986019122022e-17
2.1075716659382096e+17 4.1107533210926195e-11 1.7649245345312150e-22 6.2014775935685138e-17
2.3430315280543898e+17 4.0033447537123936e-11 2.3909069038191435e-22 5.2391497518974947e-17
2.6047971844473638e+17 3.8981463215307277e-11 3.2244797087972493e-22 3.4478753541237339e-17
2.8958075428626310e+17 3.7943354943899750e-11 4.3331539977856516e-22 7.3082479373180683e-18
3.2193298485460762e+17 3.6887315717581885e-11 5.8010199124087493e-22 -2.9210084479022682e-17
3.5789963664140314e+17 3.5871382388065772e-11 7.7646062075610511e-22 -7.4621785873722695e-17
3.9788451613896531e+17 3.4860846426885018e-11 1.0406401573611512e-21 -1.2701911611195556e-16
4.4233654347561984e+17 3.3867968651431136e-11 1.3997460200779815e-21 -1.8324973864801260e-16
4.9175479255297798e+17 3.2894828367366488e-11 1.8933484593804084e-21 -2.3866676294460756e-16
5.4669409427202547e+17 3.1929530727728390e-11 2.5797507792601582e-21 -2.8694186564501581e-16
6.0777126575682406e+17 3.0980171180696488e-11 3.5436799964013287e-21 -3.2044571424085730e-16
6.7567203551288960e+17 3.0049076460980051e-11 4.9110038462259058e-21 -3.3045624893485736e-16
7.5115874227064115e+17 2.9124476803587978e-11 6.8637491997320703e-21 -3.0763524874565877e-16
8.3507889395083264e+17 2.8198729055708666e-11 9.6618478174364228e-21 -2.4301355920451131e-16
9.2837468284551974e+17 2.7307447529483936e-11 1.3686199728754031e-20 -1.2886965609726834e-16
1.0320935638438788e+18 2.6413598589920118e-11 1.9460963095042949e-20 3.9817482285541189e-17
1.1474000144672292e+18 2.5553325379940630e-11 2.7744818498884634e-20 2.6448770647436472e-16
1.2755886087460703e+18 2.4694061074507382e-11 3.9518097342948208e-20 5.4045547641857833e-16
1.4180985517228447e+18 2.3854230337890523e-11 5.6123254446143812e-20 8.5698344029512139e-16
1.5765298377627308e+18 2.3021466075213286e-11 7.9254150040797057e-20 1.1945953878695421e-15
1.7526612140860160e+18 2.2206007597962175e-11 1.1107139213027517e-19 1.5264392755122178e-15
1.9484701512029230e+18 2.1409952789507000e-11 1.5419974552389125e-19 1.8169108498541207e-15
2.1661550444639542e+18 2.0616578115031970e-11 2.1162262654242690e-19 2.0219428076045443e-15
2.4081598959880417e+18 1.9848960108738603e-11 2.8721416086719019e-19 2.0961946624884757e-15
2.6772017540785920e+18 1.9083518488717860e-11 3.8513382206930098e-19 1.9895097845546824e-15
2.9763012181966592e+18 1.8339646505859538e-11 5.1058854738901229e-19 1.6583717544353510e-15
3.3088163519778089e+18 1.7608380189616263e-11 6.7039760613963558e-19 1.0698566902262483e-15
3.6784803850429117e+18 1.6885936142960274e-11 8.7209625090090060e-19 2.0796994640147117e-16
4.0894436268901146e+18 1.6177596554115427e-11 1.1283652966073330e-18 -9.1532688600441478e-16
