# k_modes  P_R(k)  P_S(k)  P_RS(k)  P_T(k)  beta_iso  cosDelta
6.6347489295153810e+03 1.2449594306266048e-09 6.8614637997972483e-69 -3.3596600936892102e-42 8.4429340557515025e-12 5.5113954969149323e-60 -1.1495009987291737e-03
7.4414673955171666e+03 1.2384895410997204e-09 8.8862726447848633e-69 -4.1503149771953895e-42 8.4420684090511949e-12 7.1750889691763338e-60 -1.2510511571518291e-03
8.3462746799960387e+03 1.2320446278995245e-09 1.0473729346499349e-68 7.5101968915110877e-42 8.4412486449495896e-12 8.5010957471205341e-60 2.0906793499245757e-03
9.3610973926872557e+03 1.2256257053877606e-09 2.0351918959885936e-68 2.5383232906523705e-43 8.4404824794788456e-12 1.6605329727028730e-59 5.0823588018458142e-05
1.0499312298623956e+04 1.2192218532727426e-09 2.1501077698299964e-68 1.6641235551259329e-42 8.4397051940877264e-12 1.7635082278573730e-59 3.2502299243538795e-04
1.1775922642376372e+04 1.2127947974231812e-09 3.7194668339402382e-68 -4.1542227551753193e-43 8.4386708991723433e-12 3.0668558620493510e-59 -6.1852288426788709e-05
1.3207755911537841e+04 1.2063934132197719e-09 4.1564458008586170e-68 3.2045230918745641e-41 8.4376875569367770e-12 3.4453485532264142e-59 4.5254093093568268e-03
1.4813685646253527e+04 1.2000174485264038e-09 7.4339268799444649e-68 -7.9931041055339041e-42 8.4367538536466425e-12 6.1948489907985678e-59 -8.4627701685880199e-04
1.6614880218547798e+04 1.1936661437264812e-09 1.0485569022933144e-67 -2.9680779271183348e-41 8.4358649800569804e-12 8.7843398072751456e-59 -2.6530037232442220e-03
1.8635081860705388e+04 1.1873400387289128e-09 1.6398431097647266e-67 6.8547214757998055e-41 8.4350252947967136e-12 1.3811065543786711e-58 4.9124835241419794e-03
2.0900919620685858e+04 1.1810391384535414e-09 2.1390819521155391e-67 2.7359777203670869e-41 8.4342357665036226e-12 1.8111863379197270e-58 1.7213401542397265e-03
2.3442260369756004e+04 1.1747427207445206e-09 2.8196816923287836e-67 -1.2680032674629896e-41 8.4333663131726638e-12 2.4002546621797705e-58 -6.9670503492002590e-04
2.6292602489105098e+04 1.1684353163722011e-09 4.6603269341295630e-67 3.1033165126693065e-41 8.4323097254849878e-12 3.9885194061055164e-58 1.3298894548624347e-03
2.9489517424777714e+04 1.1621533455910277e-09 6.0691895431278011e-67 4.7323608669309813e-41 8.4313042491262536e-12 5.2223655046496798e-58 1.7818895692047966e-03
3.3075144931226139e+04 1.1558960374825131e-09 7.7731506398234407e-67 1.5015026625360929e-41 8.4303448166464385e-12 6.7247835339525820e-58 5.0091977528203774e-04
3.7096748531477890e+04 1.1496634171153299e-09 1.0037767460767147e-66 -4.7196591117787087e-41 8.4294321989394111e-12 8.7310488542406115e-58 -1.3893341491592415e-03
4.1607338515649870e+04 1.1434557491303312e-09 1.5365754108384108e-66 -8.7158647153981077e-42 8.4285688855367790e-12 1.3437996284570445e-57 -2.0793321086922127e-04
4.6666370689790296e+04 1.1372730258691769e-09 2.3341225410200949e-66 -1.5317539150192814e-41 8.4277558151728096e-12 2.0523853884920986e-57 -2.9729992756695874e-04
5.2340530085523169e+04 1.1310848597625033e-09 3.2431215634729729e-66 1.7377477481347245e-40 8.4267936017213313e-12 2.8672663553766772e-57 2.8691782231222420e-03
5.8704609960870876e+04 1.1248967664495272e-09 5.5679233798568617e-66 9.3950155403508343e-42 8.4257110620045259e-12 4.9497194284153787e-57 1.1871197857807382e-04
6.5842497678699874e+04 1.1187337274002634e-09 6.9584408633492576e-66 -5.0536643110475133e-41 8.4246788360953037e-12 6.2199258795204355e-57 -5.7277895736783846e-04
7.3848280458029039e+04 1.1125951555015220e-09 8.9848857601571931e-66 -1.5608486189384599e-41 8.4236929435224578e-12 8.0756110753575018e-57 -1.5611186869911856e-04
8.2827485573530270e+04 1.1064813699302321e-09 1.2939566124114424e-65 4.1442384003970006e-40 8.4227563824235476e-12 1.1694337090312072e-56 3.4634810869586391e-03
9.2898471350763590e+04 1.1003920034474890e-09 1.8520155409833261e-65 6.2684163644140373e-40 8.4218671538828766e-12 1.6830507084575563e-56 4.3909835440324096e-03
1.0419398729238535e+05 1.0943279129605707e-09 2.6709413381878029e-65 3.6332676931910696e-41 8.4210328577382619e-12 2.4407138907403876e-56 2.1251592702122861e-04
1.1686292389994772e+05 1.0882476841238316e-09 1.4666067709270944e-65 8.7133496126936719e-41 8.4199685295097213e-12 1.3476773645586818e-56 6.8970666253999075e-04
1.3107227525635826e+05 1.0821792716369953e-09 6.5943849702448704e-65 -9.0923167552499887e-40 8.4188616316627069e-12 6.0936160422567041e-56 -3.4035944208193848e-03
1.4700934023854390e+05 1.0761353308928940e-09 7.4256603162595342e-65 -1.6897362389140572e-40 8.4178024346951777e-12 6.9003034312592406e-56 -5.9774772773119305e-04
1.6488419137535026e+05 1.0701153370840654e-09 1.0719916793063428e-64 3.9938009082087238e-40 8.4167874233659138e-12 1.0017534018598314e-55 1.1791672535130552e-03
1.8493244389362348e+05 1.0641190879956352e-09 1.4929957358691244e-64 -1.7958211992574900e-40 8.4158154407968432e-12 1.4030344467190390e-55 -4.5054553857756823e-04
2.0741836145233395e+05 1.0581490357746659e-09 2.0427041486215114e-64 4.0936751929166722e-40 8.4149068146089292e-12 1.9304503236881535e-55 8.8051594616880954e-04
2.3263833950260401e+05 1.0522030556995305e-09 2.8645887041133189e-64 -6.8698090426375655e-40 8.4140482618715240e-12 2.7224675775236841e-55 -1.2513066380127368e-03
2.6092481218913739e+05 1.0462317918697776e-09 4.6142587480791153e-64 8.7132344939327367e-41 8.4128801933043656e-12 4.4103599067972527e-55 1.2540489057333144e-04
2.9265063429140643e+05 1.0402824762168896e-09 6.0146943503259873e-64 -8.5953405076996116e-39 8.4117429293086646e-12 5.7817895502759363e-55 -1.0866274289329353e-02
3.2823399596463516e+05 1.0343574683550875e-09 7.6390952737491182e-64 -3.9420093047543122e-40 8.4106540412975182e-12 7.3853532337300936e-55 -4.4346704758615400e-04
3.6814393506365211e+05 1.0284562828208924e-09 1.1942347138367748e-63 -5.1973112068775009e-41 8.4096100916417271e-12 1.1611915195473146e-54 -4.6896556980498845e-05
4.1290651970965520e+05 1.0225793260821911e-09 1.6624883071768031e-63 1.0478614272137870e-39 8.4086149616144738e-12 1.6257793060869867e-54 8.0366684133415672e-04
4.6311178259465774e+05 1.0167266055961428e-09 2.4972499152778080e-63 -1.8677269371804488e-40 8.4076696338436073e-12 2.4561665855233344e-54 -1.1721421537101531e-04
5.1942149842732662e+05 1.0108916740140236e-09 3.2130028148791658e-63 -5.5613446982857711e-40 8.4067308397906297e-12 3.1783848828441271e-54 -3.0858296751257207e-04
5.8257790703768958e+05 1.0050368688385385e-09 4.1044591419320321e-63 -2.8827121921214310e-39 8.4055094152765564e-12 4.0838891280429461e-54 -1.4193265266425250e-03
6.5341349712328217e+05 9.9920685227566499e-10 7.1875287139524966e-63 1.2416429764940014e-39 8.4043418472321103e-12 7.1932340111390402e-54 4.6331806945698633e-04
7.3286197960002278e+05 9.9340063632689545e-10 1.0131797436992113e-62 3.0366960594339320e-39 8.4032203377983889e-12 1.0199105040293202e-53 9.5718494613783011e-04
8.2197059520172072e+05 9.8761822516369243e-10 1.1850830750184796e-62 -2.8946077914450703e-39 8.4021455163902405e-12 1.1999404677065963e-53 -8.4609821940010127e-04
9.2191391855942027e+05 9.8185959984646311e-10 1.7725514308292563e-62 -3.2939050556167878e-39 8.4011177876139966e-12 1.8053003006809085e-53 -7.8956330975605790e-04
1.0340093407173578e+06 9.7612515015477906e-10 2.7062385887389151e-62 -1.2715496671458959e-39 8.4001415032638114e-12 2.7724299371958615e-53 -2.4739876993493809e-04
1.1597344341665162e+06 9.7039862193519683e-10 3.4572394341054287e-62 -3.5894325852830249e-39 8.3990952835016801e-12 3.5627002717820256e-53 -6.1970640736679072e-04
1.3007464292908891e+06 9.6466343454138993e-10 5.2738832396409853e-62 -2.0057474168834744e-39 8.3978423602462247e-12 5.4670707428111848e-53 -2.8120502548792528e-04
1.4589040589529194e+06 9.5895242803812896e-10 8.0180525812423150e-62 -3.2517729047004464e-39 8.3966402905502667e-12 8.3612620885125993e-53 -3.7084055848750938e-04
1.6362920591599210e+06 9.5326479075953328e-10 1.1250310090989677e-61 -4.0547233943938363e-39 8.3954824595929746e-12 1.1801873099735239e-52 -3.9153646012906804e-04
1.8352486487641057e+06 9.4760091706381041e-10 1.6216639944248336e-61 -1.2702400475709308e-38 8.3943728016513711e-12 1.7113364552765966e-52 -1.0246903058888689e-03
2.0583963504166189e+06 9.4196086121499228e-10 2.4006295547492873e-61 -6.7783308567177062e-40 8.3933125716195760e-12 2.5485449062637538e-52 -4.5075832878421685e-05
2.3086765590383275e+06 9.3634482591293296e-10 3.2563329833063494e-61 -1.1596662780210031e-38 8.3923047377150613e-12 3.4777070297061088e-52 -6.6412635788393615e-04
2.5893883134675520e+06 9.3072729663655699e-10 4.2570000487506505e-61 -2.9593203844685194e-40 8.3911479213449028e-12 4.5738424822550164e-52 -1.4867191397252632e-05
2.9042317823486081e+06 9.2511140952831897e-10 5.4446425593552919e-61 -1.2444490121645568e-38 8.3898589449782178e-12 5.8853912115637178e-52 -5.5449214963920941e-04
3.2573570374652371e+06 9.1951928835833433e-10 8.6637106051980698e-61 -2.1933244355688430e-38 8.3886191860940508e-12 9.4219998589326420e-52 -7.7708850848075240e-04
3.6534187574188234e+06 9.1395043723195747e-10 1.3253482377988770e-60 2.6581819739087595e-39 8.3874246570497042e-12 1.4501314117348664e-51 7.6376259230495023e-05
4.0976375827214490e+06 9.0840510413950911e-10 1.7220536093620809e-60 7.3086354880657049e-39 8.3862781347375756e-12 1.8956890505291732e-51 1.8478775353905337e-04
4.5958689310485609e+06 9.0288311828373354e-10 2.1509704283112203e-60 4.8519405915936044e-38 8.3851789205256502e-12 2.3823354150202106e-51 1.1009877536851313e-03
5.1546801797315720e+06 8.9738549260128265e-10 3.5416698693595661e-60 -2.3246379220713190e-38 8.3841373440119716e-12 3.9466538054824174e-51 -4.1234597311741862e-04
5.7814372328619314e+06 8.9187730205889689e-10 4.9921934997807122e-60 3.7248084574651251e-39 8.3828643004508055e-12 5.5973994273161158e-51 5.5822037452477685e-05
6.4844016140808985e+06 8.8637991033205915e-10 7.3693939214321295e-60 2.9014855219784671e-38 8.3815294550801332e-12 8.3140353651194299e-51 3.5900010020518594e-04
7.2728393648720114e+06 8.8090737847876514e-10 1.0356909571948615e-59 1.0762341137552667e-38 8.3802565114350422e-12 1.1757092544546413e-50 1.1267473307384333e-04
8.1571431837861501e+06 8.7545741359492615e-10 1.3814118420677889e-59 1.2053087018557563e-38 8.3790238951897636e-12 1.5779315139902027e-50 1.0960217997186808e-04
9.1489694165629111e+06 8.7003051951028724e-10 1.9825092525725289e-59 1.1669917547533760e-37 8.3778371997170620e-12 2.2786663319447931e-50 8.8857263121303899e-04
1.0261391702867268e+07 8.6462684966911790e-10 2.7761743342568501e-59 1.2912962730649497e-37 8.3766987283946128e-12 3.2108352121140560e-50 8.3346654336944692e-04
1.1509073304917760e+07 8.5924673526376715e-10 3.9050307452728250e-59 1.7047145454884784e-37 8.3756156056161429e-12 4.5447140908531686e-50 9.3063738052712901e-04
1.2908460389535524e+07 8.5384936784978907e-10 6.0902523019087013e-59 1.9679175305775749e-37 8.3742283456688506e-12 7.1327010726089934e-50 8.6297580879479599e-04
1.4477998811338553e+07 8.4847152403460023e-10 7.6000378817445711e-59 2.8801914337129298e-37 8.3728552833081201e-12 8.9573281677213316e-50 1.1342135732065777e-03
1.6238377254583100e+07 8.4311714362934102e-10 1.0076258999894597e-58 -3.5323832063816164e-37 8.3715327960749298e-12 1.1951196907845602e-49 -1.2119206632591124e-03
1.8212799938597523e+07 8.3778566097141481e-10 1.5433079157877678e-58 8.3229961885757381e-38 8.3702557897640712e-12 1.8421273932980637e-49 2.3146585919046206e-04
2.0427292481442846e+07 8.3247709668301010e-10 2.2044945119777128e-58 2.2228584709070877e-38 8.3690251341324160e-12 2.6481143094044043e-49 5.1888504530073287e-05
2.2911044953505673e+07 8.2719180929815908e-10 3.0212475242633943e-58 -6.9455634319223206e-38 8.3678454575322206e-12 3.6524147003181870e-49 -1.3893485605700603e-04
2.5696796642943010e+07 8.2192428322598591e-10 4.3948854821084914e-58 1.2167481630742918e-37 8.3666720092209885e-12 5.3470685460939584e-49 2.0244684450883242e-04
2.8821267604720458e+07 8.1664254507043448e-10 6.6994891002084548e-58 6.1224008094357242e-37 8.3652060629736342e-12 8.2036983508257355e-49 8.2772279270500637e-04
3.2325642681654282e+07 8.1138446676276002e-10 8.7195384812903410e-58 -1.4234778877866312e-37 8.3637943584885746e-12 1.0746494218800271e-48 -1.6923517361375819e-04
3.6256114377524585e+07 8.0614832920332856e-10 1.2171832357619307e-57 -9.2757601147378438e-38 8.3624200122608655e-12 1.5098750337482001e-48 -9.3640569947999445e-05
4.0664491738076538e+07 8.0093559827595105e-10 1.7229959710318900e-57 -3.0997459665789098e-37 8.3610983819140189e-12 2.1512291059864416e-48 -2.6386705761093895e-04
4.5608883265802294e+07 7.9574537032914160e-10 2.4039669295578040e-57 -2.0980751955892898e-37 8.3598209904821763e-12 3.0210253420179610e-48 -1.5169446849128015e-04
5.1154462870263688e+07 7.9057818742315762e-10 3.5531185530626737e-57 -2.1493029054641700e-38 8.3585944971954542e-12 4.4943290993694771e-48 -1.2823907086355997e-05
5.7374328950238876e+07 7.8542050764309749e-10 4.3344949250825034e-57 1.6166873273682510e-36 8.3572964691630775e-12 5.5186933405769173e-48 8.7620487730485268e-04
6.4350467931582265e+07 7.8025807028471933e-10 6.3448505698624925e-57 5.9160448817297712e-38 8.3557821966195300e-12 8.1317333475925865e-48 2.6588976873144330e-05
7.2174834961557433e+07 7.7511862856973400e-10 9.6066482632659255e-57 -2.3394832225754596e-36 8.3543176317903056e-12 1.2393778073676702e-47 -8.5733371503883852e-04
8.0950566004687130e+07 7.7000150764758543e-10 1.1663878907937686e-56 4.1448482090436850e-36 8.3528960691966764e-12 1.5147865026357864e-47 1.3830610210979262e-03
9.0793337317217782e+07 7.6490724150106667e-10 1.9995737786399300e-56 -9.3485410283649588e-37 8.3515237615370286e-12 2.6141389048898706e-47 -2.3904008559161882e-04
1.0183289021994986e+08 7.5983535743953411e-10 2.5074436406515445e-56 1.2382346420464769e-36 8.3501963589454470e-12 3.2999828398365640e-47 2.8367927648408753e-04
1.1421474126804471e+08 7.5478614182332817e-10 3.8386136188417920e-56 2.9835437093987635e-38 8.3489182631707669e-12 5.0856970022911353e-47 5.5428515318685234e-06
1.2810210036021128e+08 7.4973874025469802e-10 5.3531796402159453e-56 4.4309871454339104e-36 8.3474895697347367e-12 7.1400600673207655e-47 6.9942250980174010e-04
1.4367802207059690e+08 7.4469556254764287e-10 7.6064378986137340e-56 9.8002817454639998e-37 8.3459234011336652e-12 1.0214157678866391e-46 1.3021425073974494e-04
1.6114781856091097e+08 7.3967476678835768e-10 9.6691559525657212e-56 1.3200236049050703e-36 8.3444023142223193e-12 1.3072172239359824e-46 1.5608710051050266e-04
1.8074176587829465e+08 7.3467647790030720e-10 1.3348662554212477e-55 -5.2521476189159544e-36 8.3429282456784394e-12 1.8169443225353733e-46 -5.3035904405378481e-04
2.0271813931168121e+08 7.2970047238882647e-10 2.1233534025716049e-55 1.3133903406261439e-36 8.3414992573984503e-12 2.9098972563637863e-46 1.0551406698289263e-04
2.2736661781683558e+08 7.2474706107931492e-10 3.0518750912749627e-55 7.5007608399593578e-37 8.3401199069117372e-12 4.2109520068008550e-46 5.0434614954286602e-05
2.5501210238509780e+08 7.1981597950177204e-10 4.3814864767925963e-55 2.4021523714615525e-35 8.3387882651003877e-12 6.0869536125403698e-46 1.3526301768802625e-03
2.8601899868720442e+08 7.1487932131225616e-10 6.0033775128775520e-55 3.3650420794822704e-36 8.3372228376727761e-12 8.3977495696162443e-46 1.6243376280739998e-04
3.2079602044334829e+08 7.0995495337126489e-10 8.4985246755553213e-55 2.3149354376493605e-35 8.3355959361003634e-12 1.1970512544774218e-45 9.4243567293007184e-04
3.5980157683452857e+08 7.0505368928974649e-10 1.2002355742959894e-54 2.5515077678410219e-36 8.3340246292423875e-12 1.7023321663703041e-45 8.7710695084361839e-05
4.0354981496871459e+08 7.0017342060448106e-10 1.6619374640958969e-54 -2.9016938972141346e-36 8.3324848722670527e-12 2.3736083307205458e-45 -8.5063147249398352e-05
4.5261739704987180e+08 6.9531584872889177e-10 2.3832283632577209e-54 5.7653316149325303e-36 8.3309972444050868e-12 3.4275478800238844e-45 1.4162841624852402e-04
5.0765110158230001e+08 6.9048056803869225e-10 3.2877847934633535e-54 -4.2269093571488278e-36 8.3295578961908142e-12 4.7615891679649945e-45 -8.8714684656017689e-05
5.6937634880465472e+08 6.8566751569980655e-10 4.8229121058796391e-54 1.8523558999427015e-35 8.3281712508585436e-12 7.0338932433706947e-45 3.2211650028176123e-04
6.3860676273064768e+08 6.8084209903952476e-10 6.6573484205808124e-54 -4.3804639306377259e-35 8.3264591004226149e-12 9.7781092414415094e-45 -6.5064824726905883e-04
7.1625489583733678e+08 6.7603702956897539e-10 9.5300508968949835e-54 1.1399128178891844e-36 8.3247730523934075e-12 1.4096936232873383e-44 1.4201649328338551e-05
8.0334425776717401e+08 6.7125436500148307e-10 1.2548317406653326e-53 7.7270327667276759e-36 8.3231366854825971e-12 1.8693833606021470e-44 8.4193089166491978e-05
9.0102280659880471e+08 6.6649277769683503e-10 1.8792348980995060e-53 -1.1361012273733621e-35 8.3215343312807368e-12 2.8195877899734816e-44 -1.0151466149305444e-04
1.0105780805200899e+09 6.6175353728830288e-10 2.6755343838894637e-53 -4.8516260700224330e-35 8.3199823180346016e-12 4.0430979709653245e-44 -3.6461448435129212e-04
1.1334541693597839e+09 6.5703627446321271e-10 3.7492670884855023e-53 -1.8370239300638660e-35 8.3184770184273559e-12 5.7063319548811650e-44 -1.1704340569144860e-04
1.2712707496860633e+09 6.5233589447350529e-10 5.3171844145745309e-53 -2.1004495851095436e-35 8.3169681995008866e-12 8.1509916281181875e-44 -1.1278095363852171e-04
1.4258444343808043e+09 6.4762750817515451e-10 6.7269474402999550e-53 1.9676445486229436e-34 8.3151645432036891e-12 1.0387062555842848e-43 9.4270320986361295e-04
1.5992127181064832e+09 6.4294136415982824e-10 1.0482692883768277e-52 -1.1172793648491917e-34 8.3134101256923242e-12 1.6304275114522564e-43 -4.3036769389117555e-04
1.7936608343000286e+09 6.3827695100679839e-10 1.4722401682747718e-52 -9.8461249527701413e-36 8.3116993245922947e-12 2.3065851993441178e-43 -3.2119696328094722e-05
2.0117518777059007e+09 6.3363416244968250e-10 2.0738072977689961e-52 1.9889379954886895e-35 8.3100310965249239e-12 3.2728779801762646e-43 5.4867826037419450e-05
2.2563605895049858e+09 6.2901323160557411e-10 2.8852406328079317e-52 3.9108252363645058e-35 8.3084094072908889e-12 4.5869315426692581e-43 9.1801018288061018e-05
2.5307112503739724e+09 6.2441428660534269e-10 4.1510659113864776e-52 -3.2187936007144272e-35 8.3068370695088056e-12 6.6479355140221734e-43 -6.3223261935153229e-05
2.8384201809580684e+09 6.1982479257936677e-10 5.9211965125811817e-52 7.4460769686902467e-35 8.3051725933907511e-12 9.5530165676988302e-43 1.2291030939967892e-04
3.1835434099719896e+09 6.1523572404812152e-10 8.3106978502303800e-52 6.2509282445298596e-35 8.3032982377177013e-12 1.3508152282750647e-42 8.7418830974022877e-05
3.5706301382606344e+09 6.1066835747493808e-10 1.1639555779552934e-51 1.1969797537686905e-34 8.3014685594231003e-12 1.9060355161812398e-42 1.4197631280218496e-04
4.0047827035496063e+09 6.0612250383339416e-10 1.6536683292684893e-51 1.0303280142057890e-34 8.2996814087156532e-12 2.7282741010438307e-42 1.0291320404490908e-04
4.4917238363038197e+09 6.0159834924999685e-10 2.3509120856875824e-51 1.4205481710240721e-34 8.2979400333078520e-12 3.9077768225568225e-42 1.1944953213891370e-04
5.0378720932192993e+09 5.9709597404004242e-10 3.3045945560369367e-51 2.1095298764804098e-34 8.2962465268130090e-12 5.5344445444465922e-42 1.5017737798354180e-04
5.6504264626657906e+09 5.9261491800624055e-10 4.6131279779606139e-51 1.9302947916881309e-34 8.2945958157847369e-12 7.7843601937675744e-42 1.1674535158940135e-04
6.3374612572967606e+09 5.8813549278712745e-10 6.4931973504474705e-51 -1.3013629981860590e-34 8.2927492329034451e-12 1.1040308619492973e-41 -6.6593287987913984e-05
7.1080325446424637e+09 5.8366663123542309e-10 9.7531951706799366e-51 6.0999688092130461e-34 8.2908115460432570e-12 1.6710215470149031e-41 2.5566526272224665e-04
7.9722975185882940e+09 5.7921820160625234e-10 1.3222876147811499e-50 2.8786759687821262e-34 8.2889024071817995e-12 2.2828833954358878e-41 1.0401805213498088e-04
8.9416483852193775e+09 5.7479100693912422e-10 1.8041200252724496e-50 -3.2945632399826462e-34 8.2870344391258855e-12 3.1387408701464302e-41 -1.0230813137541431e-04
1.0028862527831766e+10 5.7038513278187835e-10 2.5724431477948765e-50 2.2579176504760697e-34 8.2852089141638005e-12 4.5100108680052284e-41 5.8945561266804523e-05
1.1248270930492479e+10 5.6600065237005031e-10 3.6599382538160392e-50 2.0390231769880799e-36 8.2834281217066823e-12 6.4663145501521041e-41 4.4799876538772002e-07
1.2615947080203569e+10 5.6163810040413651e-10 5.1599543504096719e-50 -5.5588504339589707e-35 8.2817024903044981e-12 9.1873296108236532e-41 -1.0326039415567819e-05
1.4149918837661606e+10 5.5727165247815990e-10 7.2506643151667441e-50 2.4425462825324370e-34 8.2796979975881849e-12 1.3011005104823462e-40 3.8425579539629881e-05
1.5870406069361860e+10 5.5292067302010608e-10 9.9521408721335508e-50 -5.5581549182837353e-34 8.2776571757568235e-12 1.7999220064921784e-40 -7.4927454044313577e-05
1.7800087173366528e+10 5.4859100100422350e-10 1.4326956319927027e-49 -1.2857153031870749e-33 8.2756599464727644e-12 2.6115915670692393e-40 -1.4502521069452657e-04
1.9964398011914742e+10 5.4428247673650012e-10 2.0069268947288134e-49 1.2811509522986173e-33 8.2737041888527317e-12 3.6872891935861710e-40 1.2258077169452190e-04
2.2391867191219254e+10 5.3999497792930489e-10 2.8903758053757669e-49 -1.0411397871001099e-33 8.2717888098900359e-12 5.3525975675910257e-40 -8.3336839548829955e-05
2.5114492107899490e+10 5.3572876572691490e-10 4.0488384410666136e-49 -8.3923473385774783e-34 8.2699191155965190e-12 7.5576274788471763e-40 -5.6983056819552582e-05
2.8168160718865074e+10 5.3148340806791950e-10 5.6851108492008193e-49 -2.0097846193057945e-33 8.2680963205711665e-12 1.0696685471081170e-39 -1.1562059344976884e-04
3.1593124594155891e+10 5.2723022223327484e-10 8.1137011768546701e-49 -2.7612781901841178e-33 8.2659178159500923e-12 1.5389294533394056e-39 -1.3350591562325722e-04
3.5434529488231117e+10 5.2299792505168495e-10 1.1424773679166304e-48 -1.2065494108758929e-33 8.2637778581376952e-12 2.1844778214057461e-39 -4.9359565289974091e-05
3.9743010423368599e+10 5.1878677482818324e-10 1.6034108135611187e-48 -1.6163404843004389e-33 8.2616810316311186e-12 3.0906933086182692e-39 -5.6042306185449163e-05
4.4575359129195923e+10 5.1459666912623941e-10 2.2584531719830817e-48 1.9396721756171449e-33 8.2596261377542775e-12 4.3887831140023263e-39 5.6896991809326391e-05
4.9995272636128014e+10 5.1042770463653806e-10 3.1843120242029532e-48 -4.0864315708842115e-34 8.2576158017163490e-12 6.2385172185557926e-39 -1.0136063044815356e-05
5.6074192890206749e+10 5.0627998265053251e-10 4.6376115334328376e-48 -9.0225804959506561e-33 8.2556525583495774e-12 9.1601716290529703e-39 -1.8620365579479316e-04
6.2892248456625893e+10 5.0214629065380168e-10 6.3063725125231999e-48 1.1473661331818740e-32 8.2536401442434466e-12 1.2558835203805273e-38 2.0389054507438426e-04
7.0539310724894470e+10 4.9801193833954140e-10 9.0513309150624114e-48 -2.3166174423180677e-33 8.2513545954340686e-12 1.8174927583545741e-38 -3.4504697439068676e-05
7.9116178537881439e+10 4.9389872510087801e-10 1.2799304337138262e-47 3.5656164787160441e-33 8.2491132414744991e-12 2.5914835748004868e-38 4.4845874042689084e-05
8.8735906859788727e+10 4.8980629577253440e-10 1.7966372546083955e-47 6.5940893855695658e-33 8.2469113928730438e-12 3.6680566789667239e-38 7.0293059752494063e-05
9.9525296996731674e+10 4.8573443093699465e-10 2.5109979092014221e-47 1.0902333182172157e-32 8.2447455935914859e-12 5.1694871709169155e-38 9.8718109553191144e-05
1.1162656801309251e+11 4.8168381945188065e-10 3.5708837052813156e-47 9.2177620603537700e-33 8.2426284422475154e-12 7.4133353894774962e-38 7.0284022838393062e-05
1.2519923137522272e+11 4.7765421201843333e-10 5.0634054920487654e-47 1.5932636861624343e-32 8.2405572537206687e-12 1.0600567030807134e-37 1.0244941850403500e-04
1.4042219353288791e+11 4.7363262901039914e-10 6.9990732049177737e-47 9.6929505143838686e-32 8.2383427973818088e-12 1.4777430388488081e-37 5.3237165056650108e-04
1.5749611415338251e+11 4.6961779666253054e-10 9.9154914179788687e-47 7.6501022364339540e-33 8.2359518315763174e-12 2.1113960093603916e-37 3.5451763572811699e-05
1.7664605109309717e+11 4.6562325443419943e-10 1.4189909047646740e-46 3.6027001810123843e-32 8.2335931658315051e-12 3.0475086698342763e-37 1.4015899813790318e-04
1.9812442697091736e+11 4.6164888699053229e-10 1.9606858518623332e-46 5.0011288449877993e-33 8.2312647945472336e-12 4.2471365297638938e-37 1.6622951569278514e-05
2.2221435644698810e+11 4.5769621370695843e-10 2.8012204264863197e-46 3.6512314168208993e-32 8.2289948490686867e-12 6.1202613056349438e-37 1.0197108902172165e-04
2.4923337806497449e+11 4.5376385945064208e-10 3.9495627265814731e-46 -5.6821518530768213e-32 8.2267596571550483e-12 8.7040046145655735e-37 -1.3422189823428322e-04
2.7953763984865369e+11 4.4985257359059947e-10 5.4680403449464318e-46 -6.2487280795073929e-32 8.2245743974859567e-12 1.2155182977618730e-36 -1.2599133172041591e-04
3.1352659382478210e+11 4.4594317372750034e-10 7.8827787098605508e-46 2.9009281961300875e-32 8.2221365780708240e-12 1.7676643963334731e-36 4.8928009900465847e-05
3.5164826135253400e+11 4.4204718294548169e-10 1.1193990649466567e-45 -9.2005769609616878e-32 8.2196187086119112e-12 2.5323067494465040e-36 -1.3079413768277533e-04
3.9440513866382544e+11 4.3817115490475969e-10 1.5765905932717381e-45 -5.9607890983903148e-32 8.2171282398028809e-12 3.5981158860501067e-36 -7.1717046932735209e-05
4.4236082045770197e+11 4.3431609265761691e-10 2.2700225496497357e-45 8.7767893793393314e-33 8.2146849646654388e-12 5.2266600018416902e-36 8.8392950392134884e-06
4.9614742885691309e+11 4.3048167710732302e-10 3.1089479799563658e-45 -1.9943566956380760e-31 8.2122836508307655e-12 7.2220216220289369e-36 -1.7239266062264952e-04
5.5647394565058545e+11 4.2666770346808084e-10 4.4190412492490515e-45 -1.0483203322376504e-31 8.2099207334159959e-12 1.0357102760133429e-35 -7.6345790490446540e-05
6.2413555765343652e+11 4.2287403050237043e-10 6.2212114864066263e-45 -7.4378088950077930e-32 8.2076009261871662e-12 1.4711736918476373e-35 -4.5856618393363876e-05
7.0002413836633569e+11 4.1907838954711720e-10 8.6785854011014471e-45 -8.1177946724948182e-32 8.2049415253150977e-12 2.0708739981749188e-35 -4.2566305572415487e-05
7.8514000410089050e+11 4.1530091593755804e-10 1.2322978632983530e-44 -1.1828304792767746e-31 8.2022779211544200e-12 2.9672408993281235e-35 -5.2285734675421083e-05
8.8060509953008105e+11 4.1154436023296512e-10 1.7425600170907091e-44 -2.1297380996885024e-31 8.1996620877665515e-12 4.2341972955340437e-35 -7.9528721438610025e-05
