# k_modes P_R(k) P_S(k) P_RS(k) 
7.2325374315880048e+08 3.8115863541968810e-10 6.3292058818214460e-48 -3.4372886858052970e-29
8.0404799070333815e+08 3.7825887171208740e-10 8.7559996749441406e-48 -2.4458431722480420e-29
8.9386771581786156e+08 3.7537059314261829e-10 1.1685384812991739e-47 -6.8271112698708413e-30
9.9372114925941086e+08 3.7249386085526071e-10 1.5172356084223492e-47 1.6619555601238774e-29
1.1047291506461096e+09 3.6962871266978854e-10 2.2815438732518650e-47 5.0103416674398830e-29
1.2281377901605701e+09 3.6677517474126696e-10 3.1135357461135091e-47 8.4135191069971713e-29
1.3653323357479379e+09 3.6393314863300093e-10 4.2924940003219150e-47 1.1863187423478124e-28
1.5178528028155522e+09 3.6110295623897558e-10 5.9213261544100812e-47 1.4619630149398153e-28
1.6874112409803498e+09 3.5828409679295991e-10 8.1233670702550699e-47 1.6024056638942780e-28
1.8759109519085903e+09 3.5547697204003454e-10 1.1133227553669253e-46 1.5211277663353162e-28
2.0854678539690721e+09 3.5268141832742548e-10 1.5034671581888692e-46 1.1747021877616883e-28
2.3184342335191569e+09 3.4989339273934237e-10 2.0915376280907914e-46 5.2466078619928357e-29
2.5774251494328122e+09 3.4711108467607646e-10 2.8618476640704605e-46 -4.5993377851296954e-29
2.8653477872629342e+09 3.4434034197391649e-10 3.8955693858726612e-46 -1.7074792099752456e-28
3.1854340925397320e+09 3.4158129122244125e-10 5.4289902517201609e-46 -3.1681710091565845e-28
3.5412770495155611e+09 3.3883391701790351e-10 7.3169395341258588e-46 -4.5686439457904420e-28
3.9368710125868721e+09 3.3609798271522905e-10 1.0338758162852688e-45 -5.8779828823173376e-28
4.3766565431154299e+09 3.3337366337730609e-10 1.4299321367734380e-45 -6.6428001263581164e-28
4.8655702549442930e+09 3.3066078858191043e-10 1.9190729610671037e-45 -6.5223283584807336e-28
5.4091002281268797e+09 3.2795957779155129e-10 2.6152691278681431e-45 -5.3292049689552397e-28
6.0133476128909054e+09 3.2526982362197299e-10 3.6350120699820436e-45 -3.1168596151540250e-28
6.6850951153446722e+09 3.2259169406874577e-10 4.9418930016980330e-45 7.4679730532346770e-29
7.4318831336810608e+09 3.1992503338449870e-10 6.8840271390481561e-45 5.8696948592321083e-28
8.2620943995118189e+09 3.1726989798456829e-10 9.3522086543624422e-45 1.1580322304626750e-27
9.1850480744351845e+09 3.1462629976481444e-10 1.3201245589377927e-44 1.7997932037839574e-27
1.0211104358075361e+10 3.1199432240949238e-10 1.7845460250832717e-44 2.3309284789657205e-27
1.1351780781824345e+10 3.0937382109314968e-10 2.4411843870518394e-44 2.7063257952014642e-27
1.2619881493688433e+10 3.0676492888244717e-10 3.3559060567820678e-44 2.7762754988101741e-27
1.4029640985468790e+10 3.0416240388125458e-10 4.5684182235118626e-44 2.4213215181677958e-27
1.5596883875620106e+10 3.0156756284307649e-10 6.0621678818559299e-44 1.4724469770617757e-27
1.7339202541357834e+10 2.9898427638459494e-10 8.6556389212254071e-44 1.6196369061156500e-28
1.9276154593942997e+10 2.9641253230102855e-10 1.1832103505985460e-43 -1.8944830941445496e-27
2.1429482413814171e+10 2.9385233865619433e-10 1.6278745468456632e-43 -4.1345371827508427e-27
2.3823357209859116e+10 2.9130363468552007e-10 2.2372526083469081e-43 -6.7642831501050066e-27
2.6484650342403175e+10 2.8876652386966737e-10 3.3019482451630852e-43 -9.4958678313429813e-27
2.9443234955528114e+10 2.8624078153825272e-10 4.1805117767687266e-43 -1.0881083853241964e-26
3.2732321304558754e+10 2.8372659358690192e-10 5.8875272754516048e-43 -1.1654174077503146e-26
3.6388829542784637e+10 2.8122390203867429e-10 8.1838890398981892e-43 -1.0677137920716195e-26
4.0453804151965752e+10 2.7873272842834116e-10 1.1119121441025698e-42 -7.5406919159765114e-27
4.4972874668624710e+10 2.7625295992300769e-10 1.5043887232122654e-42 -2.1365807170526722e-27
4.9996767877800308e+10 2.7378461454421836e-10 2.0508448876879042e-42 5.5892047844718140e-27
5.5581877223662155e+10 2.7132801950953866e-10 2.8889360371675735e-42 1.5110598445801635e-26
6.1790895828647766e+10 2.6888263681748446e-10 4.0112296830491976e-42 2.6159345082172252e-26
6.8693520226793968e+10 2.6644887077226820e-10 5.4592070750742149e-42 3.6306307272285180e-26
7.6367232710699768e+10 2.6402642244410695e-10 7.4307768227487550e-42 4.4275876720440322e-26
8.4898171074007858e+10 2.6160955413406512e-10 1.0324386257908874e-41 4.8500310859217708e-26
9.4382095512302597e+10 2.5920216287583009e-10 1.3715850442555303e-41 4.5102824412450273e-26
1.0492546353593532e+11 2.5680632217363198e-10 2.0064280427697773e-41 3.5159408778430053e-26
1.1664662496072505e+11 2.5442190918230567e-10 2.6661095307076035e-41 1.4430867119904419e-26
1.2967715039036310e+11 2.5204906558601351e-10 3.6588925187634158e-41 -1.5044094008569681e-26
1.4416330810280072e+11 2.4968768337358225e-10 4.9885691614003258e-41 -5.3168862787542644e-26
1.6026770591874084e+11 2.4733752098610854e-10 7.0072274559423449e-41 -9.8661231955012455e-26
1.7817111648228748e+11 2.4499905840001621e-10 9.4341035895595101e-41 -1.4083551083838349e-25
1.9807450644261557e+11 2.4267190913526961e-10 1.2880244897474481e-40 -1.7659968990543211e-25
2.2020129231432455e+11 2.4035647290278199e-10 1.7406154077192097e-40 -1.9604728238229244e-25
2.4479984833861652e+11 2.3805202140244562e-10 2.4698962135419738e-40 -1.9477368640578681e-25
2.7214629449616211e+11 2.3575933254746258e-10 3.3381141163522190e-40 -1.5713988696115674e-25
3.0254759596723230e+11 2.3347780196881138e-10 4.5358657442607676e-40 -8.0631920048858439e-26
3.3634500883069293e+11 2.3120804654785016e-10 6.4556568091608524e-40 3.6422899372845481e-26
3.7391791067998218e+11 2.2894987445653169e-10 8.5743010088769285e-40 1.8261159145521335e-25
4.1568805915494373e+11 2.2670258931760927e-10 1.2128474639004525e-39 3.6705039523562594e-25
4.6212432619172394e+11 2.2446646093429556e-10 1.6627072230270444e-39 5.4874681256167566e-25
5.1374796113292664e+11 2.2223535840887411e-10 2.2955305625288760e-39 7.0959848452411061e-25
5.7113844177667468e+11 2.2001543846362465e-10 3.1362920818993578e-39 8.0912095764656828e-25
6.3493997904293433e+11 2.1780700035029904e-10 4.2356487445096414e-39 8.1004702912850490e-25
7.0586874827220435e+11 2.1560978912754491e-10 5.9060291593679843e-39 6.9130227540458953e-25
7.8472092832837207e+11 2.1342464356427640e-10 7.9085775140180407e-39 4.2057649896714459e-25
8.7238163874494287e+11 2.1125020738666771e-10 1.1149840692686468e-38 -3.5700500291609169e-26
9.6983487523457385e+11 2.0908760556152107e-10 1.5206837596189069e-38 -6.3051564779135269e-25
1.0781745550885731e+12 2.0693626107381105e-10 2.0943419281302356e-38 -1.3519901395931229e-24
1.1986167964513228e+12 2.0479644980909947e-10 2.8902947103868173e-38 -2.1012404427504480e-24
1.3325135693053137e+12 2.0266760465188142e-10 3.9913649171003979e-38 -2.7986468823302658e-24
1.4813678713994910e+12 2.0055045376088076e-10 5.4615354554283718e-38 -3.2656106807044518e-24
1.6468505994717346e+12 1.9844483019294582e-10 7.4536820592870970e-38 -3.3678893715623340e-24
1.8308193051454358e+12 1.9635048582467835e-10 1.0317757154119577e-37 -2.9736048117258292e-24
2.0353390460363816e+12 1.9426733302079346e-10 1.4145647029780186e-37 -1.9388105099755947e-24
2.2627055661242202e+12 1.9219562948471600e-10 1.8891375028097088e-37 -2.0157671280290003e-25
2.5154710655897534e+12 1.9013538474467971e-10 2.6871871645247642e-37 2.1639390556963361e-24
2.7964728493852212e+12 1.8808377095540827e-10 3.6803965535765905e-37 5.0255478253467025e-24
3.1088651761197256e+12 1.8604015321291822e-10 4.9431088168280475e-37 8.0061091317389546e-24
3.4561546647644453e+12 1.8400797490384674e-10 6.8943174632215043e-37 1.0944237611395710e-23
3.8422396566202910e+12 1.8198704490032857e-10 9.4695060947827568e-37 1.3056701116688215e-23
4.2714539743874268e+12 1.7997721708018826e-10 1.3078306682508683e-36 1.3832635040696250e-23
4.7486155695344971e+12 1.7797907204526210e-10 1.7760332450116917e-36 1.2532249162750719e-23
5.2790806040370459e+12 1.7599177926061579e-10 2.4377388677905557e-36 8.7948737024815783e-24
5.8688035735543574e+12 1.7401674575757374e-10 3.2976809040119182e-36 2.3284391991242996e-24
6.5244041469314492e+12 1.7205218271729274e-10 4.6156006795997602e-36 -6.9235533983077406e-24
7.2532414723015381e+12 1.7009999671247326e-10 6.3933598000753668e-36 -1.8419997942620357e-23
8.0634967838800527e+12 1.6815840365234979e-10 8.6812275691024363e-36 -3.0682190238654209e-23
8.9642652367137891e+12 1.6622849018537479e-10 1.1948312598503402e-35 -4.2652141355022077e-23
9.9656580002365547e+12 1.6431034913545859e-10 1.6167069116306359e-35 -5.1484632187271796e-23
1.1078915756634361e+13 1.6240386647096068e-10 2.2567645283476992e-35 -5.6031637118758996e-23
1.2316534878047047e+13 1.6050650168315587e-10 3.0884251825950913e-35 -5.2096339341510237e-23
1.3692407698949039e+13 1.5862171760731104e-10 4.2795438789358602e-35 -3.8642571211726657e-23
1.5221978458276266e+13 1.5674701395532451e-10 5.8496793738100154e-35 -1.3734491141561249e-23
1.6922416661754062e+13 1.5488114078396469e-10 8.0314003595238074e-35 2.2105432641909666e-23
1.8812809810429996e+13 1.5302545567018091e-10 1.1081183977035759e-34 6.7393456318582873e-23
2.0914377658794930e+13 1.5118132356080719e-10 1.5136164582671016e-34 1.1704899068552778e-22
2.3250710407554094e+13 1.4934700470330973e-10 2.1102082328835152e-34 1.6741828044961160e-22
2.5848033504770203e+13 1.4752471760070254e-10 2.8847544181905183e-34 2.0629221314331764e-22
2.8735502027785215e+13 1.4571458324291474e-10 3.8857834572928564e-34 2.2397046746495427e-22
3.1945527950374574e+13 1.4391461093547867e-10 5.4409671860049073e-34 2.1526868987705233e-22
3.5514143968718086e+13 1.4212808653702832e-10 7.2962457331971430e-34 1.6495113697856569e-22
3.9481407970158688e+13 1.4035010658319199e-10 1.0218059461376653e-33 7.1149022850814856e-23
4.3891852684922328e+13 1.3858416562864325e-10 1.3936183749411567e-33 -6.7057102777643961e-23
4.8794985568170352e+13 1.3683234805871844e-10 1.9344736084502019e-33 -2.4630368302876274e-22
5.4245844523574523e+13 1.3508785441852303e-10 2.6136315471368385e-33 -4.4325223044297870e-22
6.0305615706449773e+13 1.3335566944317268e-10 3.6418049297961348e-33 -6.4685491537271607e-22
6.7042320341302477e+13 1.3163461808090644e-10 4.9565761726539328e-33 -8.0717447397123542e-22
7.4531578263368016e+13 1.2992617390864443e-10 6.8788884090414165e-33 -9.0012563309383719e-22
8.2857456754913188e+13 1.2822735950060533e-10 9.3260369225227814e-33 -8.6760239635961332e-22
9.2113414204548797e+13 1.2654214407380137e-10 1.2750517874798294e-32 -6.8741438610420943e-22
1.0240334918215527e+14 1.2486181795612978e-10 1.7787428233406014e-32 -3.2932643579012682e-22
1.1384276670535848e+14 1.2319128963467728e-10 2.4276171481982935e-32 2.0885023149873553e-22
1.2656007478893088e+14 1.2153499723876703e-10 3.3353678836380483e-32 9.0399632444725778e-22
1.4069802583097138e+14 1.1988595027506238e-10 4.6493703684565730e-32 1.7149371568556488e-21
1.5641531901547384e+14 1.1825476766152554e-10 6.3717381466661922e-32 2.5136849563174941e-21
1.7388838171833603e+14 1.1663198516599736e-10 8.7647535244806259e-32 3.1898385356897987e-21
1.9331334991319288e+14 1.1502041867068116e-10 1.1847437027034704e-31 3.5527376382973162e-21
2.1490826980719250e+14 1.1341762835697514e-10 1.6469281698032638e-31 3.5091425948122280e-21
2.3891554542022575e+14 1.1183042304866816e-10 2.2234622123198001e-31 2.8351141665396521e-21
2.6560465958175581e+14 1.1024981948516489e-10 3.0803588375539362e-31 1.4822915859494556e-21
2.9527519888862281e+14 1.0868339172084853e-10 4.2311781518349386e-31 -6.0399629529808530e-22
3.2826021657906144e+14 1.0712758248273445e-10 5.7802044184637041e-31 -3.3149209492037331e-21
3.6492997107142100e+14 1.0558227982680445e-10 8.0346679241917610e-31 -6.5050539158352927e-21
4.0569608213279225e+14 1.0404851619268553e-10 1.0999708810530993e-30 -9.6817442451231997e-21
4.5101615133081694e+14 1.0253027684506405e-10 1.4844275642396221e-30 -1.2281704753429719e-20
5.0139889863338344e+14 1.0101430840795018e-10 2.0664132880662592e-30 -1.3972585400051912e-20
5.5740987281489025e+14 9.9509903126328396e-11 2.8409758559817717e-30 -1.3818995198382023e-20
6.1967779976855062e+14 9.8019785991924230e-11 3.8758927757770732e-30 -1.1288920954905059e-20
6.8890163998497088e+14 9.6534015495099404e-11 5.3493416426312024e-30 -6.0467161156869597e-21
7.6585843441744038e+14 9.5068233617159347e-11 7.3674968098396510e-30 2.0723950901881326e-21
8.5141202680418062e+14 9.3607467719367254e-11 1.0154717557412821e-29 1.2720598301745985e-20
9.4652276035611562e+14 9.2163539373303033e-11 1.3910319912559842e-29 2.4935855886219549e-20
1.0522582576557916e+15 9.0729834069014510e-11 1.9197039606443670e-29 3.7526663988549869e-20
1.1698054047725440e+15 8.9307664023817911e-11 2.6272790600683156e-29 4.8160778953154203e-20
1.3004836741159428e+15 8.7889392289715283e-11 3.6106731959020859e-29 5.4723227410577291e-20
1.4457599355774580e+15 8.6479984215002063e-11 4.9772563218898646e-29 5.4581421070583660e-20
1.6072649222158308e+15 8.5100713007420922e-11 6.7951426889904424e-29 4.5176208266395735e-20
1.7868115353145908e+15 8.3718456050891172e-11 9.3195312831835807e-29 2.5106859919594591e-20
1.9864151942865142e+15 8.2347046996641065e-11 1.2771535071086990e-28 -6.1307761717653881e-21
2.2083164598540868e+15 8.1002270541278452e-11 1.7415488541496558e-28 -4.7118909336120845e-20
2.4550061844518155e+15 7.9651056049548719e-11 2.3818045198395087e-28 -9.4653537524976205e-20
2.7292534721653725e+15 7.8313698528646051e-11 3.2583961401342728e-28 -1.4299803906246946e-19
3.0341367620586865e+15 7.6990928204620072e-11 4.4580498225732490e-28 -1.8414601294072611e-19
3.3730783838014130e+15 7.5675213871823033e-11 6.1176549494000425e-28 -2.0884393028003374e-19
3.7498829734848905e+15 7.4367120907757984e-11 8.4211836760508349e-28 -2.0710507531127116e-19
4.1687801808461135e+15 7.3079575908769289e-11 1.1622998292159957e-27 -1.6977278307340258e-19
4.6344721472907380e+15 7.1799479042431228e-11 1.6075273174456534e-27 -9.0678292784194345e-20
5.1521862876574390e+15 7.0528754389830738e-11 2.2246805403647651e-27 3.1875203643945695e-20
5.7277339682025040e+15 6.9267970953422205e-11 3.0778725127802069e-27 1.9242077193885927e-19
6.3675757394667060e+15 6.8014237026065653e-11 4.2516625145014048e-27 3.7745559449127992e-19
7.0788938562678360e+15 6.6783035841750651e-11 5.8663519723227313e-27 5.6513961414050745e-19
7.8696728988578870e+15 6.5557651493336087e-11 8.0741031684610775e-27 7.2414493281105718e-19
8.7487894002228640e+15 6.4343196292707945e-11 1.1087097797715907e-26 8.1812519175852253e-19
9.7261114855942280e+15 6.3138472375347521e-11 1.5204204878337832e-26 8.0921740702566494e-19
1.0812609642632270e+16 6.1944968752327714e-11 2.0795227861095666e-26 6.6279875673896069e-19
1.2020479865679896e+16 6.0761774479567817e-11 2.8375252009257118e-26 3.5626966007537683e-19
1.3363280556389456e+16 5.9595858291153662e-11 3.8630778821103120e-26 -1.1464354656455408e-19
1.4856084717436062e+16 5.8420147563030414e-11 5.2497028510358634e-26 -7.2618908796211205e-19
1.6515649147702220e+16 5.7285800867947029e-11 7.1360422621774162e-26 -1.4255828433165550e-18
1.8360602538154496e+16 5.6150637639242167e-11 9.7166048483104119e-26 -2.1218681269450123e-18
2.0411654579801176e+16 5.5017629698376477e-11 1.3276329212889344e-25 -2.6955251195345316e-18
2.2691828430974768e+16 5.3906389102035114e-11 1.8243835450846284e-25 -3.0071769543628803e-18
2.5226719153396836e+16 5.2797414516652191e-11 2.5191416446785920e-25 -2.9092252809847352e-18
2.8044781017984580e+16 5.1710554435707072e-11 3.4961627993486371e-25 -2.2754727110907641e-18
3.1177646905416016e+16 5.0627155949966802e-11 4.8705420092917578e-25 -1.0251597854321540e-18
3.4660483386746736e+16 4.9554945977662315e-11 6.7849712452073652e-25 8.4470207442469172e-19
3.8532385469868312e+16 4.8490451399167831e-11 9.4497730427316884e-25 3.2342902983927234e-18
4.2836815442864200e+16 4.7435975965023253e-11 1.3139425661269243e-24 5.9224937673459106e-18
4.7622090740292416e+16 4.6409167289622385e-11 1.8211360612431828e-24 8.5596603525422593e-18
5.2941926308727184e+16 4.5368830748672375e-11 2.5140023195490258e-24 1.0676141893550195e-17
5.8856037559628288e+16 4.4356195463719762e-11 3.4543865607063203e-24 1.1746213367140669e-17
6.5430810677725136e+16 4.3353656952279629e-11 4.7196504553048037e-24 1.1228991480182216e-17
7.2740047809146352e+16 4.2360116384012465e-11 6.4079215039976348e-24 8.6775796941534344e-18
8.0865795494082336e+16 4.1376344172729096e-11 8.6527373023514577e-24 3.8340302123863340e-18
8.9899265643161200e+16 4.0398497697988005e-11 1.1625306393069978e-23 -3.2359410948059402e-18
9.9941859395560528e+16 3.9446515933434671e-11 1.5598984836700647e-23 -1.2084601474812295e-17
1.1110630535169165e+17 3.8490397084461200e-11 2.0978827785733932e-23 -2.1764256408427936e-17
1.2351792495719464e+17 3.7549547550878661e-11 2.8375739726234741e-23 -3.0874956018735483e-17
1.3731603924222290e+17 3.6624746390167057e-11 3.8741284586838587e-23 -3.7637321127682971e-17
1.5265553270673888e+17 3.5702819973493969e-11 5.3459860947176175e-23 -4.0028290972142710e-17
1.6970859190652237e+17 3.4802346844003601e-11 7.4539176697492967e-23 -3.6114401859181360e-17
1.8866663825557440e+17 3.3906419812127092e-11 1.0472220638120578e-22 -2.4346941981317459e-17
2.0974247674075507e+17 3.3034271868847695e-11 1.4791451634839993e-22 -4.0046626231315628e-18
2.3317268466803789e+17 3.2151402272831490e-11 2.0920001849434135e-22 2.4329235519767408e-17
2.5922026725422058e+17 3.1287936756113080e-11 2.9551552864365289e-22 5.8596657064641635e-17
2.8817760987318496e+17 3.0434784517569637e-11 4.1575645892263541e-22 9.4979374710353775e-17
3.2036976009587117e+17 2.9598621248961498e-11 5.8087434770126503e-22 1.2798110140996020e-16
3.5615807636495917e+17 2.8771314058119339e-11 8.0327799170277376e-22 1.5085112944737788e-16
3.9594428426087872e+17 2.7952596076301344e-11 1.0971503386493463e-21 1.5635824108387493e-16
4.4017498589085011e+17 2.7142279408200730e-11 1.4793335517581682e-21 1.3792766629707331e-16
4.8934667301915533e+17 2.6347532408071588e-11 1.9684134059405265e-21 9.0924233847144309e-17
5.4401130021116851e+17 2.5577137053212033e-11 2.5945288409715492e-21 1.4301541551697899e-17
6.0478248055006464e+17 2.4796063610144165e-11 3.4017327150098844e-21 -8.8014924659287906e-17
6.7234237347333555e+17 2.4030939503465331e-11 4.4680964429337220e-21 -2.0629418536350457e-16
7.4744934204543923e+17 2.3287146237077684e-11 5.9265515506195742e-21 -3.2466550143305185e-16
8.3094646561990246e+17 2.2545874454375857e-11 7.9800100492148734e-21 -4.2116358699563189e-16
9.2377100344577818e+17 2.1827135914279187e-11 1.0965569180575047e-20 -4.7112479744808820e-16
1.0269649154480833e+18 2.1103870805640695e-11 1.5370071171272588e-20 -4.4863325751761079e-16
1.1416865582782766e+18 2.0397032644713004e-11 2.1941074713623538e-20 -3.3284138972052610e-16
1.2692236879237391e+18 1.9706364749116596e-11 3.1755174669435237e-20 -1.1165723199355547e-16
1.4110079148309228e+18 1.9025418004674465e-11 4.6300381147533884e-20 2.1169478475131322e-16
1.5686307738019069e+18 1.8351872521984559e-11 6.7422092085291768e-20 6.1518135459559186e-16
1.7438615890494113e+18 1.7691910617625755e-11 9.7344109611656904e-20 1.0557862762824540e-15
1.9386673349467254e+18 1.7047812964975638e-11 1.3832954264887478e-19 1.4696497882325948e-15
2.1552347154100401e+18 1.6406332946081425e-11 1.9256870528020416e-19 1.7758354470917701e-15
2.3959947097557504e+18 1.5785930628353277e-11 2.6199551339460594e-19 1.8892256076215817e-15
2.6636498605606830e+18 1.5171425663460993e-11 3.4828017294291552e-19 1.7297182362231408e-15
2.9612046098333076e+18 1.4569671065870475e-11 4.5364550308953904e-19 1.2445736010185214e-15
3.2919990240204979e+18 1.3976693530388644e-11 5.8038752041968740e-19 4.2051563908734076e-16
3.6597462864147958e+18 1.3391598111884429e-11 7.3421636365382122e-19 -6.9159796158023405e-16
4.0685743778165837e+18 1.2825204428694270e-11 9.2692255287260122e-19 -1.9741762598807944e-15
