# k_modes P_R(k) P_S(k) P_RS(k) 
1.0130488073363008e+09 7.0475597003241327e-10 1.3191950779662720e-11 9.6385318893746306e-11
1.1262921567274437e+09 6.9941792289723927e-10 1.3141251921143741e-11 9.5834635664971865e-11
1.2521943791052241e+09 6.9410044722019963e-10 1.3090556787282811e-11 9.5285036867326420e-11
1.3921705426935239e+09 6.8880425462614608e-10 1.3039880722521317e-11 9.4736629217174564e-11
1.5477938986825078e+09 6.8352898858226285e-10 1.2989217568201603e-11 9.4189367876857619e-11
1.7208135636627712e+09 6.7827092996028952e-10 1.2938508581670446e-11 9.3642784978237897e-11
1.9131741786851487e+09 6.7302199004038409e-10 1.2887602014783754e-11 9.3095773706674579e-11
2.1270377659022574e+09 6.6779395575800770e-10 1.2836704014157907e-11 9.2549897245707194e-11
2.3648080284482384e+09 6.6258723269607780e-10 1.2785831504897854e-11 9.2005246838296960e-11
2.6291573666728106e+09 6.5740123356468193e-10 1.2734961935120739e-11 9.1461702555949887e-11
2.9230569143770428e+09 6.5223632745521225e-10 1.2684108018602099e-11 9.0919337938926671e-11
3.2498099326401677e+09 6.4709240150508534e-10 1.2633265179566777e-11 9.0378130754137626e-11
3.6130889365654306e+09 6.4196951641825681e-10 1.2582438583353826e-11 8.9838105874481186e-11
4.0169769722273927e+09 6.3686743064500765e-10 1.2531621677706840e-11 8.9299225090082492e-11
4.4660135077505493e+09 6.3178609319769134e-10 1.2480809668803646e-11 8.8761469881551324e-11
4.9652454543075600e+09 6.2672585591838721e-10 1.2430016325191174e-11 8.8224916171036847e-11
5.5202838904846239e+09 6.2168665296030976e-10 1.2379231928103146e-11 8.7689526968671841e-11
6.1373671275619888e+09 6.1666810440911866e-10 1.2328461695268123e-11 8.7155296161069693e-11
6.8234308245281210e+09 6.1167081036119442e-10 1.2277710938726653e-11 8.6622287084860940e-11
7.5861859408784199e+09 6.0669409607162142e-10 1.2226960923072631e-11 8.6090388103300539e-11
8.4342054033444080e+09 6.0173841989718696e-10 1.2176226941569703e-11 8.5559687761186366e-11
9.3770204606356468e+09 5.9680348062986085e-10 1.2125509033375035e-11 8.5030167005641839e-11
1.0425227809167900e+10 5.9188224243639068e-10 1.2074671491861939e-11 8.4500849748052785e-11
1.1590608693806700e+10 5.8697512044739165e-10 1.2023716301901411e-11 8.3971774538197581e-11
1.2886261322252218e+10 5.8208880652140420e-10 1.1972770498979556e-11 8.3443866933566128e-11
1.4326748081323978e+10 5.7722385724185096e-10 1.1921847360598960e-11 8.2917215446808520e-11
1.5928259209774277e+10 5.7237966988081022e-10 1.1870931866269576e-11 8.2391726690117303e-11
1.7708794767214958e+10 5.6755652452160100e-10 1.1820026402482741e-11 8.1867431522910116e-11
1.9688366944386673e+10 5.6275367662511902e-10 1.1769120680290229e-11 8.1344242991663480e-11
2.1889224988617168e+10 5.5797246214815278e-10 1.1718242402118254e-11 8.0822355606808951e-11
2.4336105272505230e+10 5.5321157010728952e-10 1.1667366731214507e-11 8.0301591166396703e-11
2.7056509316452808e+10 5.4847180937541584e-10 1.1616502315774402e-11 7.9782040528695910e-11
3.0081012889863445e+10 5.4375244472007065e-10 1.1565642955130855e-11 7.9263631431826875e-11
3.3443609665119736e+10 5.3905436544511863e-10 1.1514805399126710e-11 7.8746488488051866e-11
3.7182093286818733e+10 5.3437700573850868e-10 1.1463970791255405e-11 7.8230508361375622e-11
4.1338482150495155e+10 5.2972056282012301e-10 1.1413153592549801e-11 7.7715757258120447e-11
4.5959491665108185e+10 5.2508468845407524e-10 1.1362337738718454e-11 7.7202157290209597e-11
5.1097059307239960e+10 5.2046991884458328e-10 1.1311540436762677e-11 7.6689808869219031e-11
5.6808928368321915e+10 5.1587547905119562e-10 1.1260751130638494e-11 7.6178621565596765e-11
6.3159296955858932e+10 5.1129273851782263e-10 1.1209792628916353e-11 7.5667359223292614e-11
7.0219539543062820e+10 5.0672778752269368e-10 1.1158780407982494e-11 7.5156865756472640e-11
7.8069009176681824e+10 5.0218379801546693e-10 1.1107781559351462e-11 7.4647605336230853e-11
8.6795929359394363e+10 4.9766084967272721e-10 1.1056796387982797e-11 7.4139587465181796e-11
9.6498385630992249e+10 4.9315862437079944e-10 1.1005815122707011e-11 7.3632758296160151e-11
1.0728542799317224e+11 4.8867737007664343e-10 1.0954849554060692e-11 7.3127178313066895e-11
1.1927829656853189e+11 4.8421647550656367e-10 1.0903882698484131e-11 7.2622747804089562e-11
1.3261178426949283e+11 4.7977672662686415e-10 1.0852930871777225e-11 7.2119582689418939e-11
1.4743575179273550e+11 4.7535760208195132e-10 1.0801987403366424e-11 7.1617624328848863e-11
1.6391681196683759e+11 4.7095960677966843e-10 1.0751057551546858e-11 7.1116930822216438e-11
1.8224020238417676e+11 4.6658258007155802e-10 1.0700149186533509e-11 7.0617518765228403e-11
2.0261186736443530e+11 4.6222518015750661e-10 1.0649218328556132e-11 7.0119144093057789e-11
2.2526077264973196e+11 4.5788944931819440e-10 1.0598317389294484e-11 6.9622137132748944e-11
2.5044147884726285e+11 4.5357427723816688e-10 1.0547420556113066e-11 6.9126331333159082e-11
2.7843700254340814e+11 4.4927994393744642e-10 1.0496537419192066e-11 6.8631782298755052e-11
3.0956199724663068e+11 4.4500666225599554e-10 1.0445669243528610e-11 6.8138513330864953e-11
3.4416628991106372e+11 4.4075206752932232e-10 1.0394777168433415e-11 6.7646218809241839e-11
3.8263881278933881e+11 4.3650905085719531e-10 1.0343689440651578e-11 6.7153794984360091e-11
4.2541197480632990e+11 4.3228675443686131e-10 1.0292609994094040e-11 6.6662611896913781e-11
4.7296652158561505e+11 4.2808550171128995e-10 1.0241543745393779e-11 6.6172713311488959e-11
5.2583693875244855e+11 4.2390510586362914e-10 1.0190486485850288e-11 6.5684074019753512e-11
5.8461745924335254e+11 4.1974502708418044e-10 1.0139427721352465e-11 6.5196621307143160e-11
6.4996874214089966e+11 4.1560612929878028e-10 1.0088387219412378e-11 6.4710488783710086e-11
7.2262529810005896e+11 4.1148765034851608e-10 1.0037348698801260e-11 6.4225568030502241e-11
8.0340374482346326e+11 4.0739014140674122e-10 9.9863202740249790e-12 6.3741930847662490e-11
8.9321198537252979e+11 4.0331294651871442e-10 9.9352932614681375e-12 6.3259501315259521e-11
9.9305941247316602e+11 3.9925711898281323e-10 9.8842855629089850e-12 6.2778421997327052e-11
1.1040682535067634e+12 3.9522177331389645e-10 9.8332812604500819e-12 6.2298575619587416e-11
1.2274861836973962e+12 3.9120718689459930e-10 9.7822858183222221e-12 6.1820004761756263e-11
1.3647003492604094e+12 3.8721309373326474e-10 9.7312919512453424e-12 6.1342668236719789e-11
1.5172529581242068e+12 3.8324004904452163e-10 9.6803122286121403e-12 6.0866653061015394e-11
1.6868586134562505e+12 3.7928808780418295e-10 9.6293537896609937e-12 6.0391987416714607e-11
1.8754235848117424e+12 3.7535572022026382e-10 9.5783756377394742e-12 5.9918427243697737e-11
2.0850672335019480e+12 3.7143930060549186e-10 9.5273051742361126e-12 5.9445455897064339e-11
2.3181458329904917e+12 3.6753960556060093e-10 9.4761409162439412e-12 5.8973133975327959e-11
2.5772790520455918e+12 3.6366074392458396e-10 9.4249855300885547e-12 5.8502115003083953e-11
2.8653793983030298e+12 3.5980225523315565e-10 9.3738282553254943e-12 5.8032331846910680e-11
3.1856849531690747e+12 3.5596426674123365e-10 9.3226710719863772e-12 5.7563804166595628e-11
3.5417957659841099e+12 3.5214705229712844e-10 9.2715254345930381e-12 5.7096592991210999e-11
3.9377143164970410e+12 3.4835110632419969e-10 9.2203980590447970e-12 5.6630762329671337e-11
4.3778905004245225e+12 3.4457549887709402e-10 9.1692692123650275e-12 5.6166179504873554e-11
4.8672716437075830e+12 3.4082082895503332e-10 9.1181491245964378e-12 5.5702927900049087e-11
5.4113581075959941e+12 3.3708721687939212e-10 9.0670456205579696e-12 5.5241044699995341e-11
6.0162651095305078e+12 3.3337279637819354e-10 9.0159103451961465e-12 5.4780233328816872e-11
6.6887914546527275e+12 3.2967992070166257e-10 8.9648024567871677e-12 5.4320870311309273e-11
7.4364959504464209e+12 3.2600739988081087e-10 8.9136910126366132e-12 5.3862767444801630e-11
8.2677823633651816e+12 3.2235726805178126e-10 8.8626319063553592e-12 5.3406265281001883e-11
9.1919938723115176e+12 3.1872802532487300e-10 8.8115852673619044e-12 5.2951122830954388e-11
1.0219518080568012e+13 3.1511795391139328e-10 8.7605008211226876e-12 5.2497050063513457e-11
1.1361903766456068e+13 3.1152841718563548e-10 8.7094312379773897e-12 5.2044321476815361e-11
1.2631990684929875e+13 3.0794881927324601e-10 8.6580888156109104e-12 5.1591192944205637e-11
1.4044053879003025e+13 3.0439344753681602e-10 8.6068425154731674e-12 5.1139967141278065e-11
1.5613964122982033e+13 3.0085798578622199e-10 8.5555801595024007e-12 5.0689952003964993e-11
1.7359366300799105e+13 2.9734257925731557e-10 8.5043069188779365e-12 5.0241178739230699e-11
1.9299877724310043e+13 2.9384848522325759e-10 8.4530513466896953e-12 4.9793841812294532e-11
2.1457308620544258e+13 2.9037639653874340e-10 8.4018417082962886e-12 4.9348087181069743e-11
2.3855907266051793e+13 2.8692255704742715e-10 8.3505639519221284e-12 4.8903264414863012e-11
2.6522632523520660e+13 2.8349060294138954e-10 8.2993270701112138e-12 4.8460006543150982e-11
2.9487456843813121e+13 2.8008004599573182e-10 8.2481132601176616e-12 4.8018223782329795e-11
3.2783703138994750e+13 2.7668839806001497e-10 8.1968547936652716e-12 4.7577509748778316e-11
3.6448419312607734e+13 2.7331990128249475e-10 8.1456729378065924e-12 4.7138585457430183e-11
4.0522794656699758e+13 2.6997016410419422e-10 8.0944372871693968e-12 4.6700698470743427e-11
4.5052622795662070e+13 2.6663997590066456e-10 8.0431761810881263e-12 4.6264003507393080e-11
5.0088816380107273e+13 2.6333057669966103e-10 7.9919138571474377e-12 4.5828681151678784e-11
5.5687979315638266e+13 2.6004373348146820e-10 7.9407169227929851e-12 4.5395081138356075e-11
6.1913042958040422e+13 2.5677822657732803e-10 7.8895473165711985e-12 4.4962991768642734e-11
6.8833973425350766e+13 2.5352655418483838e-10 7.8381939061359288e-12 4.4531156400211405e-11
7.6528557976596953e+13 2.5029297403271581e-10 7.7867661629565441e-12 4.4100265079115095e-11
8.5083279295633203e+13 2.4708331705018656e-10 7.7354399464193597e-12 4.3671335436364002e-11
9.4594287506535531e+13 2.4389162959542120e-10 7.6840341038879850e-12 4.3243334228454240e-11
1.0516848084542834e+14 2.4072031190397875e-10 7.6326190425416001e-12 4.2816676130710041e-11
1.1692470713489072e+14 2.3757395557603661e-10 7.5813442906907173e-12 4.2392195089929133e-11
1.2999509956479652e+14 2.3444143484026429e-10 7.5298479456088308e-12 4.1967887677982905e-11
1.4452656179301956e+14 2.3133227254172059e-10 7.4784465278747841e-12 4.1545496327911720e-11
1.6068241905764816e+14 2.2824340134604814e-10 7.4270309454937097e-12 4.1124446073276018e-11
1.7864425385828888e+14 2.2517750326287009e-10 7.3756941569350439e-12 4.0705240915593120e-11
1.9861394683842031e+14 2.2213675176167082e-10 7.3244978021283621e-12 4.0288252511459676e-11
2.2081594580717519e+14 2.1910493663651874e-10 7.2729266305326798e-12 3.9870596645874702e-11
2.4549978840300031e+14 2.1610197735676636e-10 7.2216193273458831e-12 3.9455843400764913e-11
2.7294290675252494e+14 2.1311698245069330e-10 7.1702254291425581e-12 3.9042044562995273e-11
3.0345374564732806e+14 2.1015065107291598e-10 7.1187767201575419e-12 3.8629356051661652e-11
3.3737522928517050e+14 2.0720782010043398e-10 7.0674109236039988e-12 3.8218600549419448e-11
3.7508861553979194e+14 2.0428206837514116e-10 7.0159590996567328e-12 3.7808733473887620e-11
4.1701778107911362e+14 2.0137321843810960e-10 6.9643736031023552e-12 3.7399612670024701e-11
4.6363398549401519e+14 1.9848606160108891e-10 6.9128239079369703e-12 3.6992146719347381e-11
5.1546116798383331e+14 1.9562130045168347e-10 6.8613359628882995e-12 3.6586475962109933e-11
5.7308183613016275e+14 1.9277461115096401e-10 6.8097474984864161e-12 3.6181767146904211e-11
6.3714361294548950e+14 1.8995273151175794e-10 6.7583129505574937e-12 3.5779335033921419e-11
7.0836651578157050e+14 1.8714500217675244e-10 6.7066423646763271e-12 3.5377147140564836e-11
7.8755104890842862e+14 1.8435980290445864e-10 6.6550393071829483e-12 3.4976803519421921e-11
8.7558720071971212e+14 1.8159638877993160e-10 6.6034764362474846e-12 3.4578167492529083e-11
9.7346444668798750e+14 1.7885151882226940e-10 6.5518305308153805e-12 3.4180612140485799e-11
1.0822828704972044e+15 1.7613299438410049e-10 6.5003885368932867e-12 3.3785638511727889e-11
1.2032655283476542e+15 1.7343021549920817e-10 6.4487582203006551e-12 3.3391214113926083e-11
1.3377721954008210e+15 1.7074755144907591e-10 6.3971133338888864e-12 3.2998216646146571e-11
1.4873146488664935e+15 1.6808742349712700e-10 6.3455312268492421e-12 3.2607086078720151e-11
1.6535736595049020e+15 1.6544170142874182e-10 6.2936750030985647e-12 3.2216169379971830e-11
1.8384178825188840e+15 1.6283418309415312e-10 6.2425394228277088e-12 3.1830349066707809e-11
2.0439248601584112e+15 1.6023106851769592e-10 6.1908060766355179e-12 3.1442949211138413e-11
2.2724043720950390e+15 1.5764444554641686e-10 6.1388884082443644e-12 3.1056214857418988e-11
2.5264243960105220e+15 1.5508113115209699e-10 6.0870232639611801e-12 3.0671426861574561e-11
2.8088399701821360e+15 1.5254750590712468e-10 6.0355773550719497e-12 3.0290152475895699e-11
3.1228252824628990e+15 1.5002484804014051e-10 5.9836700478751327e-12 2.9908316036266461e-11
3.4719093463189380e+15 1.4752312188441265e-10 5.9318473723134007e-12 2.9528294084415783e-11
3.8600156649013250e+15 1.4504855038637276e-10 5.8802173188391138e-12 2.9150979969196784e-11
4.2915063289544245e+15 1.4258807836803839e-10 5.8283615190623296e-12 2.8774030539082298e-11
4.7712310441948770e+15 1.4015167621818428e-10 5.7766027518014227e-12 2.8399255939578770e-11
5.3045816392016050e+15 1.3774013707460009e-10 5.7250226892533286e-12 2.8026947748123654e-11
5.8975526664529420e+15 1.3533458528534969e-10 5.6728317441949292e-12 2.7653249617892642e-11
6.5568087776327290e+15 1.3295946660937278e-10 5.6209946066283870e-12 2.7283026384149785e-11
7.2897596304635380e+15 1.3060300991756456e-10 5.5691035179913813e-12 2.6914087700434401e-11
8.1046431689780370e+15 1.2827562798676119e-10 5.5176029664868647e-12 2.6548591855703906e-11
9.0106182132489680e+15 1.2595734586052585e-10 5.4655453642936168e-12 2.6182184595657846e-11
1.0017867399234628e+16 1.2366236629630121e-10 5.4136122701281107e-12 2.5817991761075128e-11
1.1137711625722188e+16 1.2138481809936386e-10 5.3615372083996800e-12 2.5454767516617079e-11
1.2382737294688650e+16 1.1912820812335980e-10 5.3094622095140048e-12 2.5093227303649937e-11
1.3766937775185000e+16 1.1688941460193965e-10 5.2572380923569853e-12 2.4732696951484695e-11
1.5305870680718722e+16 1.1468010336963053e-10 5.2053895493625928e-12 2.4375656660998060e-11
1.7016832727838414e+16 1.1249199659199571e-10 5.1535375364430329e-12 2.4020344264635037e-11
1.8919054141233432e+16 1.1031090493142178e-10 5.1010703226617086e-12 2.3663822695392894e-11
2.1033914790345688e+16 1.0816208970253602e-10 5.0491473258331634e-12 2.3311512899685024e-11
2.3385184486748484e+16 1.0601930564523212e-10 4.9964830485853647e-12 2.2957604937122820e-11
2.5999290143091324e+16 1.0392520865015124e-10 4.9451290543103556e-12 2.2611468775270755e-11
2.8905612796328140e+16 1.0182759250531291e-10 4.8926175808951103e-12 2.2261764640240954e-11
3.2136817833592468e+16 9.9752385014810389e-11 4.8401747226116382e-12 2.1914133378572914e-11
3.5729222132274192e+16 9.7706942384953659e-11 4.7881217620661783e-12 2.1570129826187976e-11
3.9723202240732776e+16 9.5658381395132144e-11 4.7349998022678572e-12 2.1222827811508854e-11
4.4163648187370544e+16 9.3673632738726843e-11 4.6838214768530818e-12 2.0886442984778455e-11
4.9100468018608600e+16 9.1679162642529260e-11 4.6311548627416039e-12 2.0545098178192424e-11
5.4589148736490864e+16 8.9722389909814409e-11 4.5794153230952256e-12 2.0209500770115580e-11
6.0691379940519432e+16 8.7767784869248225e-11 4.5266314064224719e-12 1.9871288409930606e-11
6.7475747183107592e+16 8.5843984041554436e-11 4.4743937207873727e-12 1.9537221000443262e-11
7.5018502831551328e+16 8.3911681200768437e-11 4.4205775040412158e-12 1.9198165783918707e-11
8.3404423100577728e+16 8.2047191272221977e-11 4.3692383137839825e-12 1.8871733973741834e-11
9.2727760888003776e+16 8.0183405202107504e-11 4.3167532998309289e-12 1.8542337807524494e-11
1.0309330512284683e+17 7.8328085340976633e-11 4.2636429738620542e-12 1.8212012017707836e-11
1.1461755853232606e+17 7.6513982962872277e-11 4.2114993442048425e-12 1.7887989435093517e-11
1.2743004706519907e+17 7.4706849282292771e-11 4.1586814949104561e-12 1.7562786454103943e-11
1.4167477568856894e+17 7.2920051303773888e-11 4.1058291893782186e-12 1.7239339669067478e-11
1.5751184692050582e+17 7.1165582804445302e-11 4.0535414477767152e-12 1.6920338612062561e-11
1.7511926028982208e+17 6.9407744475484431e-11 3.9998456964791369e-12 1.6597399209586090e-11
1.9469491294792458e+17 6.7690934092262909e-11 3.9472745804403784e-12 1.6281152253562908e-11
2.1645882391842605e+17 6.5995699309406220e-11 3.8947129150745820e-12 1.5966946152566858e-11
2.4065560698383939e+17 6.4310017353644074e-11 3.8415818455053689e-12 1.5652143386518813e-11
2.6755722000312352e+17 6.2650774218931501e-11 3.7886024452966495e-12 1.5340278662676349e-11
2.9746602156087584e+17 6.0998728220543113e-11 3.7347595741917669e-12 1.5026945537451927e-11
3.3071816930308109e+17 5.9412807613442031e-11 3.6835697994835288e-12 1.4726561568083966e-11
3.6768739815481414e+17 5.7786637866962280e-11 3.6287540958390459e-12 1.4413293657849736e-11
4.0878922088480563e+17 5.6222758462475094e-11 3.5763190291876076e-12 1.4111964821546223e-11
4.5448559822887085e+17 5.4662752621790245e-11 3.5227351243806408e-12 1.3808242154377668e-11
5.0529013106160045e+17 5.3122989465937636e-11 3.4691879754990445e-12 1.3506556494380359e-11
5.6177383297342182e+17 5.1629906274972191e-11 3.4171719255807898e-12 1.3213219078293059e-11
6.2457154813335078e+17 5.0131700717396282e-11 3.3634612347339636e-12 1.2915316371160928e-11
6.9438908657062579e+17 4.8661054550866911e-11 3.3100873200681684e-12 1.2621002592307158e-11
7.7201115707152870e+17 4.7195502554717591e-11 3.2557363395457751e-12 1.2324888397251009e-11
8.5831018685272294e+17 4.5785007361995049e-11 3.2033367687934002e-12 1.2039031646173217e-11
9.5425612713896742e+17 4.4348904091126450e-11 3.1478677283339530e-12 1.1743405591878406e-11
1.0609273548544275e+18 4.2960913040689586e-11 3.0942050381219077e-12 1.1456938545011376e-11
1.1795227929560758e+18 4.1599737379076234e-11 3.0408792242650563e-12 1.1174069030774798e-11
1.3113753856349696e+18 4.0240674726803560e-11 2.9861219979059056e-12 1.0888198440658158e-11
1.4579670798386099e+18 3.8909232362379872e-11 2.9317543139933837e-12 1.0606150338514980e-11
1.6209454814983352e+18 3.7606605870038796e-11 2.8777682177133821e-12 1.0328074299671677e-11
1.8021423736677898e+18 3.6324442987545719e-11 2.8236609051991684e-12 1.0052010181810147e-11
2.0035943047060081e+18 3.5060071737085853e-11 2.7692981278490726e-12 9.7773053094697650e-12
2.2275654779039887e+18 3.3817827842930020e-11 2.7147742017573405e-12 9.5047502338342897e-12
2.4765731998213878e+18 3.2603380774827145e-11 2.6607754347708106e-12 9.2364216162057955e-12
2.7534161733574216e+18 3.1398121674104944e-11 2.6056262733885087e-12 8.9667115338413571e-12
3.0612059535543132e+18 3.0225648243350504e-11 2.5513672011286002e-12 8.7026170572023422e-12
3.4034019196777073e+18 2.9071193723377808e-11 2.4966537485462628e-12 8.4396676536564380e-12
3.7838501566407219e+18 2.7938342078127724e-11 2.4417913024299038e-12 8.1790112062731106e-12
4.2068266827756058e+18 2.6821918530017444e-11 2.3865528538220250e-12 7.9194600099943939e-12
