# k_modes  P_R(k)  P_S(k)  P_RS(k)  P_T(k)  beta_iso  cosDelta
4.3515682781360474e+03 1.0142498298361239e-09 6.6400299872833610e-68 1.4129569298838319e-40 7.3062412356925559e-12 6.5467400555109931e-59 1.7217553124352799e-02
4.8707578898585707e+03 1.0089722055855631e-09 2.5887693385941416e-56 -2.0516249313339033e-33 7.3053975543736425e-12 2.5657489118758564e-47 -4.0143172209063338e-01
5.4518924914540430e+03 1.0037129550387531e-09 1.0245255846436348e-67 3.9317914680005203e-41 7.3045800827531348e-12 1.0207356391091695e-58 3.8772544848866245e-03
6.1023627966110844e+03 9.9847254942272797e-10 1.4894161234160224e-67 4.1386980604810448e-41 7.3037925323389364e-12 1.4916946132140898e-58 3.3938110027076154e-03
6.8304413118629664e+03 9.9325086494416995e-10 1.9072249070830881e-67 3.6383976326710818e-41 7.3030343594622098e-12 1.9201844915486604e-58 2.6435025253609911e-03
7.6453875441024011e+03 9.8804830391195238e-10 2.8126818945357519e-67 1.5359691526452192e-41 7.3023090921739118e-12 2.8467048457039783e-58 9.2136793996563254e-04
8.5575657605018569e+03 9.8286491588396049e-10 2.9844351992364447e-67 -9.4525182949714476e-41 7.3016185406619101e-12 3.0364652873506317e-58 -5.5191161434942132e-03
9.5785767984782706e+03 9.7766726715644736e-10 6.3443394485925035e-67 -2.8344094927948407e-42 7.3007378138075470e-12 6.4892624124003482e-58 -1.1380827757414031e-04
1.0721405602025501e+04 9.7248003443642281e-10 8.4299369995540859e-67 -2.2043166555155741e-41 7.2998290776941457e-12 8.6684936461851901e-58 -7.6987722236808713e-04
1.2000586360742594e+04 9.6731212014540613e-10 6.8865704046875449e-67 2.4417772326470395e-40 7.2989543875507062e-12 7.1192847285448642e-58 9.4606555220375921e-03
1.3432387351751089e+04 9.6216244330297998e-10 1.6367145764802513e-66 6.1065686791185445e-41 7.2981059579393962e-12 1.7010792594040780e-57 1.5388155644263006e-03
1.5035017835271714e+04 9.5703150660309106e-10 2.3256890000080679e-66 -6.4360457021116068e-41 7.2972878894099555e-12 2.4301070382342168e-57 -1.3642067127983399e-03
1.6828859635101995e+04 9.5191926343382356e-10 3.0604034467201871e-66 8.4162466691958602e-41 7.2965002648518171e-12 3.2149821568695916e-57 1.5592977659327537e-03
1.8836726349174030e+04 9.4682595362136558e-10 4.9123848384896254e-66 -3.6387676237593977e-42 7.2957454936578218e-12 5.1882659317702662e-57 -5.3354745633190178e-05
2.1084153486762269e+04 9.4175123953798232e-10 6.8636917945604987e-66 -6.8342422193421540e-41 7.2950233437342390e-12 7.2882216729842433e-57 -8.5004786290648448e-04
2.3599723222227640e+04 9.3665955309607831e-10 8.7547724718414155e-66 -5.0311953951366986e-41 7.2940825584067006e-12 9.3468031611944603e-57 -5.5559441181958925e-04
2.6415427895430130e+04 9.3158253694283987e-10 1.6852823971747688e-65 3.2127130728992403e-40 7.2931432567218280e-12 1.8090532296851917e-56 2.5640407835259443e-03
2.9567076881709319e+04 9.2652406119523991e-10 1.8468380572334599e-65 1.4154666033375610e-40 7.2922333828045418e-12 1.9932974593784335e-56 1.0820737666141483e-03
3.3094752005896982e+04 9.2148438719010563e-10 2.2519552698647751e-65 5.8935040623383245e-40 7.2913552890450916e-12 2.4438344275497619e-56 4.0911906352603675e-03
3.7043317292192980e+04 9.1646290179754521e-10 4.4872430363940399e-65 1.5968638286445765e-40 7.2905045845023240e-12 4.8962626065853688e-56 7.8744574877767594e-04
4.1462989532768559e+04 9.1145992751661042e-10 5.0417417878593699e-65 4.3347821541008778e-40 7.2896841440439087e-12 5.5315013152539168e-56 2.0221258784607716e-03
4.6409976931434430e+04 9.0647560256778234e-10 8.3468598848644048e-65 2.3528087534297614e-40 7.2888956897610943e-12 9.2080358933215329e-56 8.5535619622888279e-04
5.1947193944470433e+04 9.0150986559846832e-10 6.4147093118040449e-65 8.5545985831417874e-40 7.2881421977806632e-12 7.1155175961891813e-56 3.5573443207481585e-03
5.8145061409773487e+04 8.9652419471898927e-10 1.4248197881996421e-64 3.5615607556391737e-40 7.2871371011521349e-12 1.5892708714305744e-55 9.9650476790358951e-04
6.5082402140148573e+04 8.9155768632811395e-10 1.7058435440845648e-64 -8.0786578751370331e-40 7.2861676106711768e-12 1.9133294123794641e-55 -2.0715474910916673e-03
7.2847443370660199e+04 8.8660862929854588e-10 2.5086729763335082e-64 -1.4812082228978035e-39 7.2852200938837748e-12 2.8295156323013501e-55 -3.1407119835592701e-03
8.1538938808896113e+04 8.8167839926888598e-10 3.9379725181807854e-64 2.8323702932608956e-39 7.2843058251881897e-12 4.4664500360293162e-55 4.8068280827780500e-03
9.1267424558081955e+04 8.7676638780032741e-10 4.7896646814386275e-64 -1.3326413920683938e-39 7.2834204003455078e-12 5.4628744305027049e-55 -2.0564530431580632e-03
1.0215662488553775e+05 8.7187275266005244e-10 4.6816937256853813e-64 6.5624050879256810e-40 7.2825653926978764e-12 5.3696984008293661e-55 1.0271526312793091e-03
1.1434502571465778e+05 8.6699763632439321e-10 1.1901016439294149e-63 -3.7655301385326018e-39 7.2817427528265319e-12 1.3726699982422215e-54 -3.7070218312700086e-03
1.2798763585166843e+05 8.6213718005159904e-10 1.5118361939956999e-63 -7.5115853005111646e-40 7.2809265416920691e-12 1.7535912253606975e-54 -6.5794720584969578e-04
1.4325795834597031e+05 8.5726152009609269e-10 1.8337529563109314e-63 2.1711990244075656e-39 7.2798837817030238e-12 2.1390823142340289e-54 1.7316996001805881e-03
1.6035019705529028e+05 8.5240445573860432e-10 3.1846114899847578e-63 -3.7703772731821042e-39 7.2788732160822493e-12 3.7360333683677281e-54 -2.2884094077160739e-03
1.7948172647815541e+05 8.4756559612542691e-10 3.8951669355149237e-63 -1.7648281252653623e-38 7.2778918394010126e-12 4.5957114745116408e-54 -9.7129850194749862e-03
2.0089585626434663e+05 8.4274496089375200e-10 6.0357099838547338e-63 5.3110638611858392e-40 7.2769401828796676e-12 7.1619650830705811e-54 2.3548825928482070e-04
2.2486492556164082e+05 8.3794235017881714e-10 7.0179534489629910e-63 5.3387036587786471e-40 7.2760168790521544e-12 8.3752222900123830e-54 2.2015243981192453e-04
2.5169376655189871e+05 8.3315799380098672e-10 1.1031921128953790e-62 5.5978128075998389e-39 7.2751244334149265e-12 1.3241091378868704e-53 1.8464141280555573e-03
2.8172358122483519e+05 8.2839177083285962e-10 1.2961010418983024e-62 -1.3076332297319036e-39 7.2742623892733548e-12 1.5645991275302155e-53 -3.9906958604356746e-04
3.1533628069323313e+05 8.2363685817265229e-10 1.8807378010004316e-62 1.2644980220339118e-39 7.2733807274933601e-12 2.2834551202250685e-53 3.2128181230693599e-04
3.5295934223583451e+05 8.1887134421603438e-10 2.7245867451668122e-62 -2.1386852776347644e-39 7.2722986712349251e-12 3.3272464159498205e-53 -4.5278155150483570e-04
3.9507124583849491e+05 8.1412426815377865e-10 3.9667877897741789e-62 -4.5174514230676966e-39 7.2712488409555651e-12 4.8724598257828849e-53 -7.9492957853435008e-04
4.4220755937405402e+05 8.0939537093453229e-10 6.5937004755261172e-62 3.3916787834770150e-39 7.2702293643287467e-12 8.1464519223936191e-53 4.6426906730666860e-04
4.9496774981062056e+05 8.0468428941528220e-10 5.7613727522651218e-62 -1.6354632770244033e-38 7.2692372427834351e-12 7.1597927635092519e-53 -2.4019560053959122e-03
5.5402280707136134e+05 7.9999106019580504e-10 1.0802327803661995e-61 -6.4248486511330200e-39 7.2682732413271102e-12 1.3503060647975276e-52 -6.9113304544137486e-04
6.2012377750402573e+05 7.9531600504039091e-10 1.7635128136735086e-61 3.0131525418275389e-39 7.2673408040497818e-12 2.2173737262887685e-52 2.5442626796896644e-04
6.9411131548656861e+05 7.9065892545551710e-10 2.5628150170366738e-61 2.1591183609663544e-38 7.2664387006553382e-12 3.2413660739492394e-52 1.5167822286720556e-03
7.7692637464359624e+05 7.8600775559387606e-10 3.2441467506433058e-61 1.4131385669938831e-38 7.2654693390040601e-12 4.1273724432809930e-52 8.8495479712769564e-04
8.6962217464169755e+05 7.8135415976347589e-10 5.2884233059826661e-61 -3.2717560592311944e-38 7.2643617493508047e-12 6.7682794542023397e-52 -1.6095106171306998e-03
9.7337759575413249e+05 7.7671688446968134e-10 5.6103217883561888e-61 -7.1096510402703890e-38 7.2632682062794372e-12 7.2231232518998807e-52 -3.4058304669526635e-03
1.0895121715433146e+06 7.7209763618471399e-10 8.9301674022106108e-61 -6.7474901597662538e-38 7.2622049712233671e-12 1.1566111568918452e-51 -2.5696640481086327e-03
1.2195028703340581e+06 7.6749615808409475e-10 1.1929097035755915e-60 -6.4318430656528493e-39 7.2611699090277161e-12 1.5542875244528378e-51 -2.1256587681428322e-04
1.3650028788998027e+06 7.6291234287814246e-10 1.9697401364285061e-60 -7.1083166820020551e-38 7.2601624787829105e-12 2.5818695356238672e-51 -1.8336860453881058e-03
1.5278626272477426e+06 7.5834646036135956e-10 2.4326868124567388e-60 -4.4022812121340971e-38 7.2591857078477931e-12 3.2078831241561271e-51 -1.0249456789767396e-03
1.7101533218903397e+06 7.5379864118335896e-10 3.5611392921262810e-60 1.8570252117064775e-38 7.2582415938897474e-12 4.7242580412930804e-51 3.5842281319262961e-04
1.9141932868931447e+06 7.4925492109886257e-10 4.3681258186868633e-60 -2.8704240365602404e-38 7.2572129825899149e-12 5.8299594646379353e-51 -5.0174573145415327e-04
2.1425774476972604e+06 7.4470966992005991e-10 6.8772183472285121e-60 -1.5055027171118136e-38 7.2560435653896968e-12 9.2347643988116071e-51 -2.1036895060379241e-04
2.3982103326836964e+06 7.4018242627831083e-10 1.0799329961768760e-59 1.5230372058560551e-38 7.2549053434122379e-12 1.4590092358810176e-50 1.7035022930547163e-04
2.6843430121847820e+06 7.3567211363531351e-10 1.4218448908485186e-59 1.8553951000113141e-37 7.2537879317983292e-12 1.9327154917188471e-50 1.8141289230600597e-03
3.0046144447229388e+06 7.3118086419364622e-10 2.0181804624102660e-59 4.3337244786712766e-37 7.2527129771330845e-12 2.7601658648929993e-50 3.5675403176453832e-03
3.3630977563072820e+06 7.2670646875866242e-10 8.3093976863141617e-60 -2.9027842196813009e-37 7.2516588010838396e-12 1.1434324646246810e-50 -3.7355148573333698e-03
3.7643520413555186e+06 7.2224997321344524e-10 3.9253241549842430e-59 6.6245012471563248e-38 7.2506364808385387e-12 5.4348553832679746e-50 3.9343378917822825e-04
4.2134803440315686e+06 7.1781112821569386e-10 4.7355545558406216e-59 1.1366349619716694e-37 7.2496442133228809e-12 6.5972152975840227e-50 6.1649632899440194e-04
4.7161945573899010e+06 7.1337337061849133e-10 7.6665182174390616e-59 -3.7053047524697336e-38 7.2485361534794924e-12 1.0746852256052433e-49 -1.5844057165241904e-04
5.2788880656962842e+06 7.0893834695744114e-10 1.0348950409489043e-58 -4.1344546760367071e-38 7.2473191749218575e-12 1.4597814399381488e-49 -1.5263911813828706e-04
5.9087170537707591e+06 7.0452095082899737e-10 1.5843303065271340e-58 2.5940271424058054e-37 7.2461310557386472e-12 2.2488050989298196e-49 7.7643426799765011e-04
6.6136915174230980e+06 7.0012106760023341e-10 2.0397133007348170e-58 -2.0577550477168332e-37 7.2449707927200917e-12 2.9133722653515202e-49 -5.4453091161659904e-04
7.4027771324267676e+06 6.9573864461223932e-10 2.9564750511004266e-58 2.4340107989606697e-37 7.2438382528688641e-12 4.2494046780284550e-49 5.3667619019332781e-04
8.2860092775740642e+06 6.9137373124981317e-10 3.5337465241528119e-58 8.7600897573517211e-37 7.2427344292459527e-12 5.1111958184537501e-49 1.7722885089361451e-03
9.2746206619266197e+06 6.8702653427851128e-10 5.4976886055425078e-58 -1.1201050617356225e-36 7.2416619812580216e-12 8.0021488708816283e-49 -1.8225604250618011e-03
1.0381184179390708e+07 6.8269673212558559e-10 7.9751692689644845e-58 -5.1686556581551734e-37 7.2406184297571615e-12 1.1681862375602247e-48 -7.0047676333824386e-04
1.1619772807402890e+07 6.7836527073091770e-10 1.1302410343091533e-57 -7.6238203459310952e-37 7.2394272928017326e-12 1.6661245542410411e-48 -8.7067347798639415e-04
1.3006138583275154e+07 6.7404009840721442e-10 1.5263486373785802e-57 7.9967146676406960e-37 7.2381552682183141e-12 2.2644775006493046e-48 7.8839137022863773e-04
1.4557912934372408e+07 6.6973262064742642e-10 2.3083668693391526e-57 -1.5474124798451877e-36 7.2369140306676909e-12 3.4466991724364100e-48 -1.2445230726270862e-03
1.6294830909867128e+07 6.6544241875864339e-10 2.7174791268001829e-57 9.5670643489192070e-37 7.2356995048464630e-12 4.0837179148716324e-48 7.1144338526079492e-04
1.8238982165791325e+07 6.6116970714817433e-10 4.2309591597752174e-57 4.5340842953996086e-37 7.2345143882628820e-12 6.3992029792541895e-48 2.7109012623553400e-04
2.0415091895345431e+07 6.5691409952946981e-10 5.9267446036705466e-57 -5.4150916576896822e-36 7.2333549169422552e-12 9.0220998573720930e-48 -2.7443747437119409e-03
2.2850835277261097e+07 6.5267616296124540e-10 7.7361068700426126e-57 5.1957841273026044e-36 7.2322279151427211e-12 1.1852902417859509e-47 2.3122830342981980e-03
2.5577189441286378e+07 6.4845557583061278e-10 1.2282407676499110e-56 2.4144614290176649e-36 7.2311312357345975e-12 1.8941016369188374e-47 8.5553622538297785e-04
2.8628827426997241e+07 6.4423024621141067e-10 1.5685320018780186e-56 2.2885237215417991e-36 7.2298473051048454e-12 2.4347382183656259e-47 7.1992651855373128e-04
3.2044559146197241e+07 6.4001538674470687e-10 2.4552342874254534e-56 1.4879176848502454e-36 7.2285207815691845e-12 3.8362113447200792e-47 3.7535069810049087e-04
3.5867824956945352e+07 6.3581773081744046e-10 2.9548012567991812e-56 -4.7224211149581553e-36 7.2272212457823045e-12 4.6472457649149459e-47 -1.0895176173605450e-03
4.0147248126356021e+07 6.3163719739755138e-10 4.5410319381581748e-56 -1.4922915736135315e-36 7.2259479183874575e-12 7.1893041715528619e-47 -2.7863942135169178e-04
4.4937253208242990e+07 6.2747395831070845e-10 6.4375602674186786e-56 6.3160796205068060e-36 7.2247031974844859e-12 1.0259485962971182e-46 9.9377733826134574e-04
5.0298758199969329e+07 6.2332787128359580e-10 9.1709302602971298e-56 -2.0464939658316621e-36 7.2234858948470271e-12 1.4712851266239347e-46 -2.7067335115011330e-04
5.6299949281165712e+07 6.1919916942867971e-10 1.1345875829367607e-55 3.3637974371056693e-36 7.2222994614488458e-12 1.8323467455287732e-46 4.0132446890246188e-04
6.3017147987239011e+07 6.1508762142351749e-10 1.6299766470950749e-55 1.2300975334705220e-35 7.2211440668090257e-12 2.6499909774200405e-46 1.2285147158081684e-03
7.0535781846149713e+07 6.1096912018819953e-10 2.5960084442686638e-55 -1.5513237258199917e-35 7.2197658581823503e-12 4.2490010681210923e-46 -1.2317987355263825e-03
7.8951470822753221e+07 6.0686421053906476e-10 3.5202282409683374e-55 -3.8818121019856894e-36 7.2183764256829298e-12 5.8006851942074362e-46 -2.6558487308956887e-04
8.8371243387816548e+07 6.0277627225915349e-10 4.3084766998068925e-55 -1.4189196321377529e-35 7.2170124165589752e-12 7.1477211331811276e-46 -8.8047666226975731e-04
9.8914897677347764e+07 5.9870563044230636e-10 6.9915115023951887e-55 -2.2907638665665837e-35 7.2156780458908752e-12 1.1677711293996121e-45 -1.1196650309988232e-03
1.1071652505309331e+08 5.9465181244811206e-10 9.0060774503969363e-55 9.6629540269632667e-37 7.2143680461562086e-12 1.5145127386932476e-45 4.1755212777715751e-05
1.2392621544044088e+08 5.9061537561919385e-10 1.2462642430722612e-54 -1.8848992558642139e-36 7.2130896961802626e-12 2.1101114100961108e-45 -6.9475343258790622e-05
1.3871196613175756e+08 5.8659575380028995e-10 1.9706090125285381e-54 -1.7950669010038894e-35 7.2118367161028209e-12 3.3593986996357356e-45 -5.2797207067263585e-04
1.5526181833080566e+08 5.8259325641513178e-10 2.4441087494236990e-54 1.4972466903523424e-35 7.2106176915910682e-12 4.1952232067755495e-45 3.9678054739576924e-04
1.7378624861023346e+08 5.7858159340369946e-10 3.3532498644200863e-54 6.4942956795198687e-35 7.2091364789876464e-12 5.7956386837221597e-45 1.4744049943882821e-03
1.9452084569606978e+08 5.7458664673799603e-10 4.6954904259672274e-54 -5.0832646484624010e-36 7.2076788915636492e-12 8.1719449148777548e-45 -9.7864341163450948e-05
2.1772930662182659e+08 5.7060870240747087e-10 7.0674815025152072e-54 -4.5864723658707336e-35 7.2062484542898784e-12 1.2385863504528762e-44 -7.2223286252609759e-04
2.4370679035649911e+08 5.6664773640923757e-10 8.8488029116978448e-54 -1.1608944006249838e-34 7.2048450981588942e-12 1.5616056225286265e-44 -1.6394337682623934e-03
2.7278367155702478e+08 5.6270355662687820e-10 1.2963735347862171e-53 -4.1086566793830756e-35 7.2034668806346804e-12 2.3038303552892352e-44 -4.8105523451644048e-04
3.0532974218436998e+08 5.5877626388643428e-10 1.8617614107266063e-53 1.3275110960035056e-35 7.2021155643306204e-12 3.3318548604365750e-44 1.3015389605001144e-04
3.4175891441832542e+08 5.5486609314186587e-10 2.9623348273401178e-53 1.5088079856433690e-34 7.2007949833840435e-12 5.3388283478744126e-44 1.1768545977973769e-03
3.8253448468136907e+08 5.5097007118490429e-10 3.7209812049357414e-53 7.0153634813370522e-35 7.1994755825045406e-12 6.7535087648835077e-44 4.8995640032819014e-04
4.2817502571805018e+08 5.4706818929652989e-10 5.0347990103828674e-53 -8.0970782763214778e-35 7.1979172265688245e-12 9.2032384790222772e-44 -4.8788395695036193e-04
4.7926098166381079e+08 5.4318325603657322e-10 7.1128400987440740e-53 4.0492097632207773e-35 7.1963862672965183e-12 1.3094733719599702e-43 2.0600395840055140e-04
5.3644204997750425e+08 5.3931510428741623e-10 9.9161828000457939e-53 2.4021091426013372e-36 7.1948809309356597e-12 1.8386621700773247e-43 1.0387216468102445e-05
6.0044544411906266e+08 5.3546364243205060e-10 1.4576488978876514e-52 -2.2962218839495262e-34 7.1934002062212679e-12 2.7222182467274135e-43 -8.2190645898657787e-04
6.7208514205487335e+08 5.3162918165609326e-10 2.1345981011978144e-52 -3.1837920800057968e-34 7.1919487859919197e-12 4.0152011493204091e-43 -9.4510972670432732e-04
7.5227223821079648e+08 5.2781136174604036e-10 3.0995585974896741e-52 -2.6060724436699779e-34 7.1905223134486991e-12 5.8724741870582272e-43 -6.4431344088158328e-04
8.4202653052620506e+08 5.2401053857670099e-10 4.0952222443100398e-52 -2.3725709840151410e-34 7.1891265122645428e-12 7.8151524498597649e-43 -5.1216567188730792e-04
9.4248948997015190e+08 5.2022051325399710e-10 5.4132375211956828e-52 2.4392100052118515e-34 7.1876904532937067e-12 1.0405659491079459e-42 4.5964962955094145e-04
1.0549387774623802e+09 5.1642883129401220e-10 7.5296483695284906e-52 1.1784316786011198e-34 7.1860533717975505e-12 1.4580224637461666e-42 1.8897824911951499e-04
1.1808044928215134e+09 5.1265379042684578e-10 1.0966553510129328e-51 2.4494468584974306e-34 7.1844407756453165e-12 2.1391733982886105e-42 3.2667872681893095e-04
1.3216873623902721e+09 5.0889554211124116e-10 1.4965256481690655e-51 2.3462771536935948e-34 7.1828553161384085e-12 2.9407324771611673e-42 2.6885796452695804e-04
1.4793790966429007e+09 5.0515392886287904e-10 2.1205805946919557e-51 3.9013361427963134e-34 7.1812949313913475e-12 4.1978899371632409e-42 3.7694163687830936e-04
1.6558851766774337e+09 5.0142894536324256e-10 3.1488114065524787e-51 -1.4308852970661088e-33 7.1797600801065875e-12 6.2796761847711710e-42 -1.1387458204670125e-03
1.8534503593854306e+09 4.9772064100397410e-10 4.2255636436671094e-51 5.9139500682905447e-34 7.1782521073158297e-12 8.4898300282333879e-42 4.0779557030642114e-04
2.0745872256667624e+09 4.9402897725524671e-10 5.8036680571544221e-51 1.7371805139422159e-33 7.1767713306535964e-12 1.1747626808044257e-41 1.0259293519006092e-03
2.3221081347583599e+09 4.9034538922460669e-10 8.1437095287359606e-51 -1.4038028952452219e-33 7.1752128185731529e-12 1.6608108708055309e-41 -7.0249614995580010e-04
2.5991609910631595e+09 4.8666367542478111e-10 1.1989911484727659e-50 7.8318776972780232e-34 7.1734864114897325e-12 2.4636955848949165e-41 3.2422271826956165e-04
2.9092692783522625e+09 4.8299880970672473e-10 1.7180398009346527e-50 1.5431845278299464e-33 7.1717888331996837e-12 3.5570269872462849e-41 5.3570810832320129e-04
3.2563768704847498e+09 4.7935039248976410e-10 2.2193332405739024e-50 -2.1735297374779141e-33 7.1701146077913914e-12 4.6298767568471189e-41 -6.6638894505714622e-04
3.6448981885354996e+09 4.7571844917055561e-10 3.1440375555056859e-50 -2.6924996481216319e-33 7.1684643287323843e-12 6.6090301122176545e-41 -6.9620445095858034e-04
4.0797743422159815e+09 4.7210211393769450e-10 4.3672162389866506e-50 -3.4868124107449423e-33 7.1668254981562894e-12 9.2505754794459845e-41 -7.6790635636764574e-04
4.5665359695798635e+09 4.6850418576968000e-10 6.6915212573669513e-50 1.4466121555797709e-33 7.1652414073970601e-12 1.4282735268146678e-40 2.5836456023329044e-04
5.1113735741914005e+09 4.6492184086565858e-10 8.5434240632672899e-50 -1.5704514393414929e-33 7.1636696879924650e-12 1.8376043696634923e-40 -2.4918308353573436e-04
5.7212162542859936e+09 4.6134502171027611e-10 1.2023444787930225e-49 -3.4299670675680317e-33 7.1619808841862840e-12 2.6061720018907949e-40 -4.6053492861768147e-04
6.4038198251796484e+09 4.5777349538586913e-10 1.6904791778912748e-49 -6.2583365844911114e-34 7.1601600111315485e-12 3.6928288660887330e-40 -7.1142427789787702e-05
7.1678654556437740e+09 4.5421857725425899e-10 2.5610347989544288e-49 -2.8990953504082837e-32 7.1583658248906631e-12 5.6383312510814203e-40 -2.6879569775672082e-03
8.0230700726764402e+09 4.5067989392808884e-10 3.3383991515401454e-49 -1.3594057256962576e-33 7.1565928012940921e-12 7.4074730124810619e-40 -1.1082707529055309e-04
8.9803099387689400e+09 4.4715768247173917e-10 4.5828100015835044e-49 1.4398472383957117e-33 7.1548449623482284e-12 1.0248756045633059e-39 1.0058197135852929e-04
1.0051758973289127e+10 4.4365188971428831e-10 6.9454402376380612e-49 -5.4138546071932691e-33 7.1531222195120777e-12 1.5655157565340075e-39 -3.0841502765172280e-04
1.1251043577116045e+10 4.4016231012742848e-10 1.0129109068838675e-48 -1.5029724070381685e-32 7.1514216267136128e-12 2.3012213530745656e-39 -7.1180159608879451e-04
1.2593415929544905e+10 4.3668966198840995e-10 1.3433945444751563e-48 -1.3260178982925940e-32 7.1497560326397825e-12 3.0763140541458730e-39 -5.4747102700935363e-04
1.4095947961403788e+10 4.3321949394279892e-10 1.9115070872772198e-48 -6.6006686747132035e-33 7.1479207497899173e-12 4.4123293480639397e-39 -2.2937494736006170e-04
1.5777748471282640e+10 4.2975807734586714e-10 2.5114045983023596e-48 3.4721567421582499e-33 7.1459950798249817e-12 5.8437635746429352e-39 1.0568879723666107e-04
1.7660206146098213e+10 4.2631309495570255e-10 3.5415473497768549e-48 -4.1960621828079020e-34 7.1440944097847249e-12 8.3073857962182723e-39 -1.0798938123592436e-05
1.9767261576665775e+10 4.2288430267928398e-10 4.8529276764894072e-48 -4.1328129253803334e-32 7.1422151972835274e-12 1.1475781072370222e-38 -9.1229029591945448e-04
2.2125711727700130e+10 4.1947186306002710e-10 7.2869189112331213e-48 1.8805784769732521e-32 7.1403607106800113e-12 1.7371651242768462e-38 3.4014812043402074e-04
2.4765550734411079e+10 4.1607559844043240e-10 9.7488361506976300e-48 1.2219492920586530e-32 7.1385282077098783e-12 2.3430444340497236e-38 1.9186275452810932e-04
2.7720351359853745e+10 4.1269578277470654e-10 1.3822827159012933e-47 2.4016212678490186e-32 7.1367234293070740e-12 3.3493986941366223e-38 3.1797360199004211e-04
3.1027691964307861e+10 4.0933214893124246e-10 1.8736890818665581e-47 -1.3054912837485674e-32 7.1349436173027479e-12 4.5774295685269784e-38 -1.4906898203682719e-04
3.4729634416764549e+10 4.0596904856319834e-10 2.8622102721092524e-47 3.0565999581131722e-32 7.1329513697834459e-12 7.0503164766850054e-38 2.8355765289804843e-04
3.8873259026471466e+10 4.0261796077962446e-10 3.7918369241591976e-47 -2.6487353842140153e-32 7.1309137615640711e-12 9.4179527331983192e-38 -2.1437156336938880e-04
4.3511263297655060e+10 3.9928300270809049e-10 5.2231325649548075e-47 -2.3915567280446363e-32 7.1288974194413396e-12 1.3081279517358663e-37 -1.6560549806024754e-04
4.8702632122216705e+10 3.9596403279241338e-10 7.9820416808413703e-47 1.0561343860061966e-32 7.1269000806073034e-12 2.0158501832983414e-37 5.9406548089179389e-05
5.4513387933734978e+10 3.9266102115826949e-10 1.0632254219233053e-46 4.1914864785555264e-32 7.1249213698820408e-12 2.7077437398471799e-37 2.0513817975656320e-04
6.1017430363035271e+10 3.8937459515250327e-10 1.5383010999436932e-46 3.8706967273258705e-32 7.1229731582562667e-12 3.9506971412482598e-37 1.5815563265332837e-04
6.8297476073833878e+10 3.8610406714459302e-10 2.0268967398992681e-46 -9.6977004253631860e-33 7.1210442462777266e-12 5.2496125070348212e-37 -3.4665763018354311e-05
7.6446110731035995e+10 3.8284988515267860e-10 2.8554258382340743e-46 6.9777840185380328e-32 7.1191476432577270e-12 7.4583432017887242e-37 2.1104147794376028e-04
8.5566966480344376e+10 3.7959456479961182e-10 4.0528743779583926e-46 -5.9800328577349320e-32 7.1169923294903872e-12 1.0676850391938323e-36 -1.5246213820615655e-04
9.5776039914033371e+10 3.7635302763289297e-10 5.6637033572165219e-46 -1.0821432297693104e-32 7.1148166432560694e-12 1.5048911371429388e-36 -2.3438876478430783e-05
1.0720316728444099e+11 3.7312795240049086e-10 7.8175907013803701e-46 1.0708969467020355e-32 7.1126694502283276e-12 2.0951501089871405e-36 1.9828155836852863e-05
1.1999367572653227e+11 3.6991880625879400e-10 1.1082864597033385e-45 1.8020604230544605e-31 7.1105408552342994e-12 2.9960262656340453e-36 2.8144279145953980e-04
1.3431023148934331e+11 3.6672600979585787e-10 1.5779999906223076e-45 3.2781088929962207e-31 7.1084397981714254e-12 4.3029399291877854e-36 4.3092235169292416e-04
1.5033490868162695e+11 3.6354915273264661e-10 2.2000461001176163e-45 -7.0965692898298974e-33 7.1063582110343598e-12 6.0515781252157840e-36 -7.9350741332207069e-06
1.6827150484143506e+11 3.6038836445380994e-10 3.0470760222686513e-45 5.5212755169265154e-32 7.1043002008240529e-12 8.4549789138910650e-36 5.2688082588960682e-05
1.8834813277843436e+11 3.5724176980468857e-10 4.2820132922243244e-45 1.3881468990619792e-31 7.1022386978613163e-12 1.1986317542221866e-35 1.1223551549414609e-04
2.1082012165132425e+11 3.5409496876888799e-10 6.0123846451138392e-45 1.6473233471530531e-31 7.0999130417717266e-12 1.6979582246021757e-35 1.1290043028723329e-04
2.3597326417545685e+11 3.5096405934580295e-10 8.4612124785921555e-45 3.6724588733179666e-31 7.0976056599058206e-12 2.4108487046690357e-35 2.1311269347956655e-04
2.6412745125778049e+11 3.4784907233330532e-10 1.1858444189610348e-44 -7.8056343889742536e-32 7.0953174469970806e-12 3.4090774225919777e-35 -3.8432525464741367e-05
2.9564074028343738e+11 3.4474975648260913e-10 1.6632168138968289e-44 2.3820049951047416e-31 7.0930431967724556e-12 4.8244176612804361e-35 9.9475527420472888e-05
3.3091390879335925e+11 3.4166676326359418e-10 2.2893353236047323e-44 2.5741768376114517e-32 7.0907973782371161e-12 6.7004917356814184e-35 9.2041207336110566e-06
3.7039555146531842e+11 3.3859940546274591e-10 3.2762461678186822e-44 -1.4514216594261257e-31 7.0885659347102789e-12 9.6758769063436775e-35 -4.3577492934062627e-05
4.1458778522050000e+11 3.3554824530699923e-10 4.5699736431060495e-44 -1.1400894275193590e-30 7.0863619193857774e-12 1.3619423457049812e-34 -2.9114181466971512e-04
