### 	 ACT DR6 combined spectrum ### 
# bin_center, Dl(data, fg sub), sigma(Dl(data))
6.14100000e+03 -1.89079178e-01 1.55687609e+00
6.26200000e+03 1.46402364e+00 1.71816613e+00
6.38300000e+03 3.50988002e+00 1.86150080e+00
6.50400000e+03 4.16283517e+00 2.00176994e+00
6.62500000e+03 -4.83225992e-01 2.18224215e+00
6.74600000e+03 2.88367600e+00 2.40767410e+00
6.86700000e+03 4.20411371e+00 2.64681488e+00
6.98800000e+03 -3.14686341e-02 2.89869340e+00
7.10900000e+03 -4.55528901e+00 3.22632108e+00
7.23000000e+03 -3.10979755e+00 3.51473039e+00
7.35100000e+03 -7.36045525e-01 3.75250627e+00
7.47200000e+03 -1.73528668e+00 4.02212689e+00
7.59300000e+03 -4.35328556e-01 4.34177178e+00
7.71400000e+03 -9.14364232e+00 4.75955777e+00
7.83500000e+03 6.33962956e+00 5.16935157e+00
7.95600000e+03 3.84640932e+00 5.60687470e+00
8.07700000e+03 2.52553003e+00 6.11616189e+00
8.19800000e+03 2.46671952e+00 6.67924652e+00
8.31900000e+03 -5.97338665e+00 7.28072912e+00
